,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km
43,43,44,407463.0,BAW680,48.04014044292902,6.5211604191706725,288.603333084,10546.08,-0.8005490714617682,34610D,226.48177,38.475174,14.280868,253.65535559139173,65137.79297285251,0.3233011446229134,0.773278869918548,42.83640672724787,42.411222174837,0.0,9.939222978867047e-06,24299.29377393277,0.0657747966415589,0.3569700560603989,0.6071134031073544,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8407843346963795,21.20607020368872,13.118506964087077,50.53268644475572,385767165117893.0,9.6601103802518,701.564693440071,1425.74847616092,0.000993922297887,0.020936584983712,0.386639434959274,21.2056110874185,18.4671681298583,18.46698458238079,0.0009939222978867,0.5997907265557824,3474183864037559.5,0.015240942423475264,4.861879622476773e-05,3.16,35.8,2023-11-06 00:44:00,9.939222978867047e-06,0.06577481246059176,0.0,43,242.99293773932774,9.939222978867047e-06,38.475174,14.280868,0.06577481246059176,0.0,0.0,0.3737686310557036,0.0,17207.97152668409,-0.25058838875920847,0.9680937245014367,1.6624532900973712,231.34074805446232,0.04154150322155888,0.8221848702902004,0.0,222.0000133196385,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,9.721074e-06,6.495468e-06,101683.42,0.064791285,-230.99489,0.0,0.0,0.9999999999999999,-4.571823514350411e-13,1.6884952e-12,7.1162986e-16,0.0,0.0,0.0,7.48e-16,1.7466696826898073e-14,1.2313128451475424e-12,604.1852884212249,17.20797152668409,8.706981586378691e-13,9.721074e-06,6.495468e-06,101683.42,0.064791285,-230.99489,0.0,0.0,0.0,-4.571823514350411e-13,1.6884952e-12,7.1162986e-16,0.0,0.0,0.0,7.48e-16,1.7466696826898073e-14,1.2313128451475424e-12,604.1852884212249,17.20797152668409
44,44,45,407463.0,BAW680,48.00114440917969,6.74505615234375,287.059999752,10546.08,-0.7989007655885197,34610D,226.38747,39.210815,14.249226,253.4737453334588,65094.95656612526,0.32306560285209857,0.762406816632318,42.14048279462134,41.8144075745038,0.0,1.0102885522747185e-05,24299.29377393277,0.0676184062370508,0.3511706899551778,0.5962202960060043,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8403573856397463,20.907686986719483,12.926711092764515,49.04846194113738,388513510838187.25,9.56202839310437,699.396970005384,1419.84877757021,0.00101028855227,0.0208043503782281,0.381203408316159,20.9072037872519,18.3232545782872,18.323069462414,0.0010102885522747,0.5918293922699188,3528806808308012.5,0.015028190076027997,4.823859125480673e-05,3.16,35.8,2023-11-06 00:45:00,1.0102885522747185e-05,0.06761845938816276,0.0,44,242.99293773932774,1.0102885522747185e-05,39.210815,14.249226,0.06761845938816276,0.0,0.0,0.3739243215712103,0.0,17199.05447697947,-0.25460738263422333,0.9670445081319422,1.6618750680648295,231.33711341418297,0.04266633974628008,0.814133075352334,0.0,222.00058108598475,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,9.8826395e-06,6.395647e-06,101727.766,0.0666171,-229.88095,0.0,0.0,1.0,-4.570405608342515e-13,1.6878604e-12,7.0393525e-16,0.0,0.0,0.0,7.480000000000001e-16,1.7452592433267414e-14,1.2308197811596778e-12,605.0151670617727,17.19905447697947,8.461340414131255e-13,9.8826395e-06,6.395647e-06,101727.766,0.0666171,-229.88095,0.0,0.0,0.0,-4.570405608342515e-13,1.6878604e-12,7.0393525e-16,0.0,0.0,0.0,7.480000000000001e-16,1.7452592433267414e-14,1.2308197811596778e-12,605.0151670617727,17.19905447697947
45,45,46,407463.0,BAW680,47.9615478515625,6.968421936035156,287.574444196,10546.08,-0.7972155369139723,34610D,226.36145,40.07013,14.149225,252.7900889919092,65052.81608333064,0.3221533677031171,0.733972284927609,41.490518222185074,40.24980056496018,25.77730089551271,1.0225173916608846e-05,24299.29377393277,0.0686509606869269,0.3457543185182089,0.5863311547042991,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8381388986842896,20.648007373221457,12.746358231243503,47.686354025846185,390080261072726.7,9.298208155780571,694.2430634086174,1405.319907008345,0.00101545664733,0.0204756564807928,0.3669861424638045,20.12490028248009,17.91651714293365,17.916335231336998,0.0010154566473343,0.5732678165514509,3631544371551224.0,0.014515662696285762,4.704509180585601e-05,3.16,35.8,2023-11-06 00:46:00,1.0225173916608845e-05,0.06865098911115664,0.0,45,242.99293773932774,1.0225173916608845e-05,40.07013,14.149225,0.06865098911115664,0.0,0.0,0.3739673037611869,0.0,17099.93123811332,-0.2567539073442636,0.9664768135156959,1.659638718252983,231.32304541072995,0.0433067773718023,0.812996846677016,0.0,221.98995626233489,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,9.951203e-06,6.2199124e-06,101766.44,0.067082934,-230.82312,0.0,0.0,1.0,-4.569167787938253e-13,1.688171e-12,6.9038913e-16,0.0,0.0,0.0,7.480000000000001e-16,1.7444693401984844e-14,1.2312541745375426e-12,605.8560537795156,17.09993123811332,7.870738714063161e-13,9.951203e-06,6.2199124e-06,101766.44,0.067082934,-230.82312,0.0,0.0,0.0,-4.569167787938253e-13,1.688171e-12,6.9038913e-16,0.0,0.0,0.0,7.480000000000001e-16,1.7444693401984844e-14,1.2312541745375426e-12,605.8560537795156,17.09993123811332
46,46,47,407463.0,BAW680,47.921851206634,7.1901996319110575,287.059999752,10553.7,-0.7954939894772608,34610D,226.44409,41.05365,14.027023,251.97943674355727,65011.325565108455,0.3210762473276713,0.7055377532229,38.58593380711179,38.6851935554166,-103.12773514848588,1.0206247423939778e-05,24270.50189404938,0.0677673220428627,0.3215494483925983,0.5461697150507087,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8352987528390854,19.34266314481287,11.984795083502146,42.120385123465255,400353417281547.1,9.03438791845677,689.089156811851,1390.79103644648,0.00102062474239,0.0201469625833576,0.35276887661145,19.3425967777083,17.5097797075801,17.509601000259998,0.0010206247423939,0.5551900572210767,3725926713005679.0,0.014015131249119904,4.5858721651070736e-05,3.16,35.8,2023-11-06 00:47:00,1.020624742393978e-05,0.06776740762422157,0.0,46,242.70501894049386,1.020624742393978e-05,41.05365,14.027023,0.06776740762422157,0.0,0.0,0.37338787895651426,0.0,17269.01853415751,-0.2591178648618634,0.9658457082316144,1.6550422932984032,231.2940782881028,0.04278412343674436,0.822784082616175,0.0,221.9617155067406,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,9.975291e-06,6.059859e-06,101889.85,0.066328675,-232.23798,0.0,0.0,1.0,-4.56511971260184e-13,1.6915487e-12,6.780517e-16,0.0,0.0,0.0,7.479999999999999e-16,1.7481529613514286e-14,1.2350367651158538e-12,606.6990131238954,17.26901853415751,7.32737744614151e-13,9.975291e-06,6.059859e-06,101889.85,0.066328675,-232.23798,0.0,0.0,0.0,-4.56511971260184e-13,1.6915487e-12,6.780517e-16,0.0,0.0,0.0,7.479999999999999e-16,1.7481529613514286e-14,1.2350367651158538e-12,606.6990131238954,17.26901853415751
47,47,48,407463.0,BAW680,47.88139343261719,7.413848876953125,287.059999752,10523.22,-0.7937265086960178,34610D,226.59607,41.707294,13.85202,251.04715780994584,64972.73963130135,0.32062928841709626,0.705303528783668,38.56489381568219,38.7619286458,-25.78188030771992,1.0306910323573373e-05,24385.83539984122,0.0675196577605999,0.3213741151306849,0.5440654842310151,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8319291330888582,19.38051353116989,11.961123220839896,42.01540694599089,401874978891968.4,9.04124826995956,688.780658488178,1389.69989427609,0.00103069103236,0.0201202950445265,0.352651764391834,19.3809643229,17.5271666549328,17.526986005859793,0.0010306910323573,0.5541379545352073,3740097037838852.0,0.013996544607086743,4.589767264773769e-05,3.16,35.8,2023-11-06 00:48:00,1.0306910323573373e-05,0.06751970707268848,0.0,47,243.85835399841227,1.0306910323573373e-05,41.707294,13.85202,0.06751970707268848,0.0,0.0,0.3749105947621626,0.0,17177.314029069657,-0.26257969763495637,0.9649103079509178,1.6618131752688932,231.33672429648212,0.04269146151777167,0.8323086117600528,0.0,222.00031279344952,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.0112234e-05,5.894647e-06,101627.1,0.06651502,-233.99454,0.0,0.0,1.0,-4.573879474622688e-13,1.6896738e-12,6.653166e-16,0.0,0.0,0.0,7.479999999999999e-16,1.7433033211152484e-14,1.2322858961761773e-12,607.558135065352,17.177314029069656,7.298937041787411e-13,1.0112234e-05,5.894647e-06,101627.1,0.06651502,-233.99454,0.0,0.0,0.0,-4.573879474622688e-13,1.6896738e-12,6.653166e-16,0.0,0.0,0.0,7.479999999999999e-16,1.7433033211152484e-14,1.2322858961761773e-12,607.558135065352,17.177314029069656
48,48,49,407463.0,BAW680,47.84061755164195,7.63592059795673,288.08888864,10515.6,-0.7919246839868079,34610D,226.69853,42.3794,13.65581,250.0609502144981,64934.174737485664,0.32018029497531214,0.71840869774502,39.32676693474464,39.5823654098124,103.19476058376848,1.0367662969967904e-05,24414.73800496757,0.0671690903611562,0.3277230577895387,0.5544731158205338,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8284737460613535,19.79148449237725,12.153884230402534,43.393231046549005,397360553056632.5,9.15023429780309,691.154429830368,1397.40423720343,0.001036766297,0.0203035555940205,0.35920434887251,19.7911827049062,17.6916967675503,17.691513347902482,0.0010367662969967,0.5623440714116167,3707251517689353.5,0.014218215010694632,4.655678466139536e-05,3.16,35.8,2023-11-06 00:49:00,1.03676629699679e-05,0.06716910494202218,0.0,48,244.14738004967575,1.03676629699679e-05,42.3794,13.65581,0.06716910494202218,0.0,0.0,0.37518529905836784,0.0,17272.293350481978,-0.26539089310341174,0.9641408993802585,1.6626840170361123,231.34219806610483,0.042512576491003415,0.8403499950309794,0.0,222.00468978673678,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.0178694e-05,5.7190587e-06,101600.97,0.06625553,-235.28474,0.0,0.0,0.9999999999999999,-4.574798346623483e-13,1.6908071e-12,6.5178164e-16,0.0,0.0,0.0,7.480000000000001e-16,1.7433036102196442e-14,1.233327267157113e-12,608.4240120167999,17.272293350481977,7.558684926532586e-13,1.0178694e-05,5.7190587e-06,101600.97,0.06625553,-235.28474,0.0,0.0,0.0,-4.574798346623483e-13,1.6908071e-12,6.5178164e-16,0.0,0.0,0.0,7.480000000000001e-16,1.7433036102196442e-14,1.233327267157113e-12,608.4240120167999,17.272293350481977
49,49,50,407463.0,BAW680,47.79917907714844,7.858863830566406,289.117777528,10546.08,-0.7900803220912195,34610D,226.73831,43.13041,13.423915,249.01141815314256,64894.84797055092,0.31883387116476897,0.695084134855898,37.88657785161716,38.2969339101648,77.47479822148338,1.0335370746284235e-05,24299.29377393277,0.066326713868514,0.3157214820968096,0.5364333954333862,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8249241584171626,19.14887951078693,11.784521345848733,40.7770477958346,398451087558046.4,8.91224126207492,687.213875941248,1387.48258477647,0.00103353707463,0.0200913425393829,0.347542067427949,19.1484669550824,17.2981007489519,17.29792196851521,0.0010335370746284,0.5488285825503235,3768922280217694.5,0.013827520813377295,4.557106865861074e-05,3.16,35.8,2023-11-06 00:50:00,1.0335370746284235e-05,0.06632681075805812,0.0,49,242.99293773932774,1.0335370746284235e-05,43.13041,13.423915,0.06632681075805812,0.0,0.0,0.37334573558377815,0.0,17244.301616197496,-0.26753081444448695,0.9635493050813069,1.6515510318308328,231.27202834977345,0.0419958918978059,0.8489008841430826,0.0,221.93887152316074,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.0122277e-05,5.5654255e-06,101966.27,0.06501283,-235.76512,0.0,0.0,1.0,-4.562708492234187e-13,1.6971941e-12,6.399391e-16,0.0,0.0,0.0,7.48e-16,1.7519942393078656e-14,1.2409233312295053e-12,609.3039591597907,17.244301616197497,7.156124656992639e-13,1.0122277e-05,5.5654255e-06,101966.27,0.06501283,-235.76512,0.0,0.0,0.0,-4.562708492234187e-13,1.6971941e-12,6.399391e-16,0.0,0.0,0.0,7.48e-16,1.7519942393078656e-14,1.2409233312295053e-12,609.3039591597907,17.244301616197497
50,50,51,407463.0,BAW680,47.75747680664063,8.081130981445312,287.574444196,10568.94,-0.7881972734664866,34610D,226.8016,43.73674,13.181458,247.7443328116732,64856.9613926993,0.3158294847855904,0.6451376566356,34.87356214027165,35.3901802248012,-51.67653361771247,1.0340811531646104e-05,24213.00100559291,0.0656273621579323,0.2906130178355971,0.4953545822972133,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8206120740262368,17.695572299718556,10.986795773187986,35.57793645062134,407258309429350.8,8.42009448271444,677.441934166522,1361.77868289835,0.00103408115316,0.0195331827894728,0.3225688283178,17.6950901124006,16.5138898148051,16.513719049548722,0.0010340811531646,0.5143033419717968,3968833621697253.5,0.01298533731487072,4.366709091375731e-05,3.16,35.8,2023-11-06 00:51:00,1.0340811531646104e-05,0.0656273984523232,0.0,50,242.13001005592912,1.0340811531646104e-05,43.73674,13.181458,0.0656273984523232,0.0,0.0,0.3719160792427505,0.0,17056.900664501107,-0.27087414069161714,0.9626147723282549,1.6384593027464587,231.1889747839241,0.041578909365894846,0.8598608430704431,0.0,221.86163478939886,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.0083931e-05,5.4801912e-06,102251.53,0.06395273,-235.9538,0.0,0.0,1.0,-4.553260520722749e-13,1.7026229e-12,6.3336894e-16,0.0,0.0,0.0,7.479999999999999e-16,1.7596227768804233e-14,1.247296834130609e-12,610.1895080183839,17.056900664501107,6.269410376794924e-13,1.0083931e-05,5.4801912e-06,102251.53,0.06395273,-235.9538,0.0,0.0,0.0,-4.553260520722749e-13,1.7026229e-12,6.3336894e-16,0.0,0.0,0.0,7.479999999999999e-16,1.7596227768804233e-14,1.247296834130609e-12,610.1895080183839,17.056900664501107
51,51,52,407463.0,BAW680,47.7157178975768,8.30059344951923,287.574444196,10553.7,-0.7862843721631196,34610D,226.92128,44.096413,12.939066,246.0408554215205,64822.08783055903,0.3131907185654674,0.614726278708434,33.09816032463878,33.6716867699076,-77.51026137292628,1.045618129263478e-05,24270.50189404938,0.0655725116748218,0.2758180027053232,0.4690640442881557,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8147546302849681,16.836333080022268,10.491956636653663,32.66355466192149,413914239029446.6,8.11884228143241,670.610027178729,1344.82412524867,0.00104561812926,0.0191779343672214,0.307363139354217,16.8358433849538,16.0269158017121,16.02674822312715,0.0010456181292634,0.486925925388625,4254343409491822.5,0.012412594362599243,4.3529325301737556e-05,3.16,35.8,2023-11-06 00:52:00,1.045618129263478e-05,0.06557258224685823,0.0,51,242.70501894049386,1.045618129263478e-05,44.096413,12.939066,0.06557258224685823,0.0,0.0,0.37260268612682784,0.0,17043.157906245888,-0.23613145081136236,0.9717211214837934,1.636040451411599,231.17356534250203,0.04159309126397992,0.8696975827544632,0.0,221.84761942104416,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.0174504e-05,5.4430297e-06,102149.37,0.06412896,-236.99683,0.0,0.0,1.0,-4.556692894707269e-13,1.7027262e-12,6.305044e-16,0.0,0.0,0.0,7.479999999999998e-16,1.7590243808581078e-14,1.2470568781145173e-12,611.0746661453841,17.043157906245888,5.709286729815911e-13,1.0174504e-05,5.4430297e-06,102149.37,0.06412896,-236.99683,0.0,0.0,0.0,-4.556692894707269e-13,1.7027262e-12,6.305044e-16,0.0,0.0,0.0,7.479999999999998e-16,1.7590243808581078e-14,1.2470568781145173e-12,611.0746661453841,17.043157906245888
52,52,53,407463.0,BAW680,47.679314047603285,8.521798940805288,282.9444442,10530.84,-0.7842768117802835,34610D,227.03099,44.412685,12.70127,243.81968238351885,64788.98967023439,0.3127972416511439,0.63127320937464,33.9899226882047,34.8492110796862,-25.83259179638887,1.0534895971113715e-05,24356.96050651261,0.0654388092337203,0.2832493557350392,0.4796981047810051,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8072041773995035,17.425090735753837,10.704952334001227,33.98958437127619,408063998731594.8,8.27580289013843,673.837908362411,1354.06381124736,0.00105348959711,0.019384490127126,0.31563660468732,17.4246055398431,16.2829459334414,16.282774396107015,0.0010534895971113,0.4998260772051781,4148525476569203.0,0.012687488627988299,4.3914631093959074e-05,3.16,35.8,2023-11-06 00:53:00,1.0534895971113715e-05,0.06543881524824045,0.0,52,243.5696050651261,1.0534895971113715e-05,44.412685,12.70127,0.06543881524824045,0.0,0.0,0.37374930847441845,0.0,16961.693900269867,-0.17956463350166985,0.9837461778301408,1.6409285193328744,231.2046843049501,0.04155304264125567,0.8753196340327881,0.0,221.8758834294173,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.0303158e-05,5.3871886e-06,101970.15,0.064414695,-237.72673,0.0,0.0,1.0,-4.562695835900534e-13,1.7015072e-12,6.2619997e-16,0.0,0.0,0.0,7.479999999999999e-16,1.756228865929821e-14,1.2452375930224032e-12,611.846010825541,16.961693900269868,5.984067702062828e-13,1.0303158e-05,5.3871886e-06,101970.15,0.064414695,-237.72673,0.0,0.0,0.0,-4.562695835900534e-13,1.7015072e-12,6.2619997e-16,0.0,0.0,0.0,7.479999999999999e-16,1.756228865929821e-14,1.2452375930224032e-12,611.846010825541,16.961693900269868
53,53,54,407463.0,BAW680,47.65170857057733,8.744553786057692,284.487777532,10523.22,-0.7821487308247012,34610D,227.05286,44.803566,12.44611,242.80418055795647,64754.999747546186,0.3121242217016591,0.628862578897834,33.83429645993631,34.7863212649072,-25.829618301142315,1.0631316918262614e-05,24385.83539984122,0.0659437290672556,0.2819524704994692,0.4765884471698995,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8038035392623565,17.393516324265054,10.650574045547112,33.699670444986886,407749853866236.5,8.25005197971304,673.118325219225,1352.69357689124,0.00106313169183,0.0193602404486972,0.314431289448917,17.3931606324536,16.2410838998684,16.24091123759399,0.0010631316918262,0.4969288434127398,4190329937458928.0,0.012630106147771263,4.40182620471636e-05,3.16,35.8,2023-11-06 00:54:00,1.063131691826261e-05,0.06594372967376438,0.0,53,243.85835399841227,1.063131691826261e-05,44.803566,12.44611,0.06594372967376438,0.0,0.0,0.37415634127871644,0.0,16968.549300777835,-0.18223935148618725,0.9832541984501738,1.6412665642915567,231.2068333667864,0.04188266464484302,0.8766898757406898,0.0,221.8789813732973,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.0389584e-05,5.316123e-06,101935.73,0.064476624,-237.96373,0.0,0.0,1.0,-4.563870312178732e-13,1.7012641e-12,6.20722e-16,0.0,0.0,0.0,7.480000000000001e-16,1.755212420575701e-14,1.2448770917604947e-12,612.4309307684222,16.968549300777834,5.932537312836361e-13,1.0389584e-05,5.316123e-06,101935.73,0.064476624,-237.96373,0.0,0.0,0.0,-4.563870312178732e-13,1.7012641e-12,6.20722e-16,0.0,0.0,0.0,7.480000000000001e-16,1.755212420575701e-14,1.2448770917604947e-12,612.4309307684222,16.968549300777834
54,54,55,407463.0,BAW680,47.62368412341102,8.967167780949518,283.973333088,10515.6,-0.7799824222397855,34610D,227.08109,45.286163,12.180347,242.0104058065522,64721.16545108625,0.31282970405159083,0.64335820983041,34.702276756532825,35.7855939698312,77.5345570170359,1.0750231095151132e-05,24414.73800496757,0.0665359767489108,0.2891856396377735,0.4880472118669687,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8011258900655384,17.893235794803083,10.872482853439212,35.06290898087531,403114827708956.5,8.39230923074918,676.16778111667,1361.03602902796,0.00107502310952,0.0195436109920862,0.321679104915205,17.8927969849156,16.4595532036256,16.459376261527108,0.0010750231095151,0.5092699103417667,4078039448537409.0,0.012890332067277192,4.4267466668670966e-05,3.16,35.8,2023-11-06 00:55:00,1.075023109515113e-05,0.0665359166300155,0.0,54,244.14738004967575,1.075023109515113e-05,45.286163,12.180347,0.0665359166300155,0.0,0.0,0.374553230188134,0.0,17051.92753100543,-0.1855321752201714,0.9826381897514831,1.6448989976156219,231.2299012138908,0.04227051136838037,0.8771068970805412,0.0,221.9013725849994,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.047186e-05,5.272269e-06,101887.3,0.06507346,-237.26743,0.0,0.0,0.9999999999999999,-4.565514357312609e-13,1.7008113e-12,6.173416e-16,0.0,0.0,0.0,7.48e-16,1.754071964897738e-14,1.2442598520771409e-12,613.0247280797449,17.05192753100543,6.191263546432408e-13,1.047186e-05,5.272269e-06,101887.3,0.06507346,-237.26743,0.0,0.0,0.0,-4.565514357312609e-13,1.7008113e-12,6.173416e-16,0.0,0.0,0.0,7.48e-16,1.754071964897738e-14,1.2442598520771409e-12,613.0247280797449,17.05192753100543
55,55,56,407463.0,BAW680,47.59501647949219,9.19061279296875,285.002221976,10538.46,-0.7777746717072367,34610D,227.21829,45.833862,11.84626,241.0643378815066,64686.463174329714,0.3119033669504606,0.624511262955466,33.651058494698304,34.770329768432,-25.869572911322773,1.07016927793818e-05,24328.113304650207,0.0649297674166378,0.2804254874558192,0.4755265294414714,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7977531595200277,17.38530748487434,10.604761895337305,33.40096865864148,403584292437978.7,8.20056260034707,672.861548354293,1352.2320911748,0.00107016927794,0.0193524621582908,0.312255631477733,17.385164884216,16.1351888417959,16.135016169809862,0.0010701692779381,0.4959006137985771,4178033825591561.5,0.01259106817382186,4.3770002468301296e-05,3.16,35.8,2023-11-06 00:56:00,1.07016927793818e-05,0.06492984057452242,0.0,55,243.2811330465021,1.07016927793818e-05,45.833862,11.84626,0.06492984057452242,0.0,0.0,0.3729989347433039,0.0,17108.510228370164,-0.18774578805502834,0.9822176536122716,1.6368561885609043,231.17876430074696,0.04130585995352457,0.8895077345192566,0.0,221.85137464140644,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.0439277e-05,5.2625046e-06,102158.43,0.063833915,-235.82257,0.0,0.0,1.0,-4.556489446677069e-13,1.7067605e-12,6.165889e-16,0.0,0.0,0.0,7.479999999999998e-16,1.7629038334983885e-14,1.2511114949939096e-12,613.632153795583,17.108510228370164,5.90269190246174e-13,1.0439277e-05,5.2625046e-06,102158.43,0.063833915,-235.82257,0.0,0.0,0.0,-4.556489446677069e-13,1.7067605e-12,6.165889e-16,0.0,0.0,0.0,7.479999999999998e-16,1.7629038334983885e-14,1.2511114949939096e-12,613.632153795583,17.108510228370164
56,56,57,407463.0,BAW680,47.56591279627913,9.414578951322117,285.002221976,10530.84,-0.7755252888098696,34610D,227.41312,46.293613,11.530499,240.7046037569717,64652.81211583502,0.3106153975081841,0.627588000837202,33.69633546876718,34.8493477298302,-25.88131104693696,1.0752942187344269e-05,24356.96050651261,0.0638207529554463,0.2808027955730598,0.4769208682803213,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7962214255056129,17.42514735780434,10.622610556654736,33.4894483530941,403311793750686.2,8.21153622189754,673.543660729579,1355.24012799615,0.00107529421873,0.0194296426754747,0.313794000418601,17.4246738649151,16.1502712973044,16.150097636238197,0.0010752942187344,0.4986376757671512,4158483338839917.0,0.012639255221935564,4.388167127251358e-05,3.16,35.8,2023-11-06 00:57:00,1.0752942187344267e-05,0.06382078415943727,0.0,56,243.5696050651261,1.0752942187344267e-05,46.293613,11.530499,0.06382078415943727,0.0,0.0,0.3731212847999386,0.0,16976.146174676043,-0.1907034934480272,0.9816476850615593,1.6357354265596833,231.1716207299023,0.04067819795616507,0.902002469284588,0.0,221.84269242748658,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.0506425e-05,5.254105e-06,102117.95,0.062647924,-234.53665,0.0,0.0,1.0,-4.557867279302671e-13,1.7088432e-12,6.1594145e-16,0.0,0.0,0.0,7.48e-16,1.7653675577622108e-14,1.2530564723786633e-12,614.2488185504288,16.976146174676042,5.963730500097686e-13,1.0506425e-05,5.254105e-06,102117.95,0.062647924,-234.53665,0.0,0.0,0.0,-4.557867279302671e-13,1.7088432e-12,6.1594145e-16,0.0,0.0,0.0,7.48e-16,1.7653675577622108e-14,1.2530564723786633e-12,614.2488185504288,16.976146174676042
