,index,longitude,latitude,altitude,groundspeed,time,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,EI_nox_py,EI_nvpm_mass_py,EI_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,EI_nox_p3t3,EI_nox_p3t3_xue,EI_nox_boer,EI_nox_kaiser,EI_nox_kypriandis,EI_nvpm_number_p3t3,EI_nvpm_mass_p3t3,EI_nvpm_number_p3t3_meem,EI_nvpm_mass_p3t3_meem,EI_mass_meem,EI_number_meem
10,10,-3.935314676036001,37.33163607322563,7399.02,230.471110912,2024-06-07 09:33:00,34610D,250.61586,2.5261996,15.556497,215.68390190478672,65992.87839710417,0.3175444370669268,0.9495000214147552,56.97000128488532,71489.51427944718,2032.610809262388,0.0002484729124094,0.3880546129804407,0.1919841208383119,0.4747500107073776,1.0,0.0178225341351998,0.0005294717500681,0.0001148308314046,3.628235539e-05,1450000000000000.0,179.9682340589527,70.07310158040895,0.0683640015418623,0.0013951837049359,0.0011394000256977,1.0153497925822483,0.0301640062816923,0.0065419126126645,0.0020670058331869,8.260650186308371e+16,climb,2.5,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,20.148680899538384,0.498710621064142,0.6796270551109613,35.74475713972359,17.822534135199856,36.28235539,1450000000000000.0,23.8633533147118,852.560016320932,1522.85542205759,0.0248472912409,0.021778588121551,0.43793550028324,35.744881586408,20.1085349444614,20.103539759387644,2.505557788163561,15.054410150673943,12.054975995678806,14.01825478981471,12.924455962234838,13.64746560432142,792470771777666.5,21.134322869290532,769059729237566.8,19.25301253194736,17.331291276706132,1106937716456380.8
11,11,-3.8903873524766936,37.45161437988281,7993.38,232.528888688,2024-06-07 09:34:00,34610D,245.8096,2.8201377,16.709135,219.7886880621745,65935.90839581928,0.3273852502695648,0.9333866044722208,56.003196268333255,61013.847786738814,1480.4592106045789,0.000220540279663,0.3563351997673736,0.2528690241102914,0.4666933022361104,1.0,0.0176274120019001,0.0005418331480654,0.0001175117480147,3.628235539e-05,1450000000000000.0,176.91409701166475,68.8839314100499,0.0672038355219999,0.0013715068473877,0.0011200639253666,0.9871914140451878,0.0303443881358009,0.0065810334879047,0.0020319278699835,8.120463458908322e+16,climb,2.5,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,18.26081797155977,0.4524932033866711,0.6992993477110715,30.506923893369407,17.627412001900158,36.28235539,1450000000000000.0,21.1488626752626,824.90964786219,1463.66524124931,0.0220540279663,0.0205047173097795,0.373575822525613,30.5068096369498,18.2190184278932,18.215001286415433,2.5062328444901065,13.045990697158791,10.439372585615047,10.994838159057428,10.677720029259554,11.329876346588202,806273129462080.5,17.18329756396059,828864372150678.0,16.420850785939567,16.027379860285148,1033755784926183.1
12,12,-3.855126422384501,37.57547669491525,8427.720000000001,239.731110904,2024-06-07 09:35:00,34610D,242.02806,3.766777,17.581902,222.71466212849745,65879.90519955095,0.328483072738875,0.9198703673335468,55.19222204001281,58515.41268521718,1397.8482331241366,0.0002533216636936,0.3345108555598698,0.4031533700123065,0.4599351836667734,0.9939113111316163,0.0173743321715947,0.0005490902652056,0.0001190856578497,3.628235539e-05,1450000000000000.0,174.35222942440046,67.88643310921576,0.0662306664480153,0.0013516462540411,0.0011038444408002,0.958927999011593,0.0303055118372409,0.0065726020698262,0.0020025038148195,8.002872195801858e+16,climb,2.5,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,17.67207676098419,0.4373251991385903,0.7141232549986872,29.257706342608596,17.374332171594705,36.28235539,1450000000000000.0,20.4182494221863,820.500132365735,1457.1332624297,0.0253321663694,0.0204017958704439,0.359749550117045,29.2586425961057,17.6332295647666,17.62876381698762,2.5060801284991276,12.705935171288138,10.175382038070671,10.55365055554208,10.292307070849576,10.918004297185878,792967270718629.0,16.306091888450435,832114502161998.5,15.622290547782264,15.123120209322202,982761080493896.4
13,13,-3.8269441024116873,37.705590199616,8839.2,246.418888676,2024-06-07 09:36:00,34610D,238.48488,4.6779366,18.384375,224.9680443379561,65824.71297751094,0.3253758838514419,0.9179800923470044,55.07880554082027,58520.43545338829,1522.7144394201216,0.0003047989924433,0.3148461017336226,0.6660709442901798,0.4589900461735022,1.0,0.0173681347313276,0.0005563470438352,0.0001206594942692,3.628235539e-05,1450000000000000.0,173.99394670345123,67.74693081520893,0.0660945666489843,0.0013488687071221,0.0011015761108164,0.9566161154735596,0.0306429306406135,0.0066457808215118,0.0019983887970887,7.986426803418939e+16,climb,2.5,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,17.440900681633032,0.4307065480857591,0.7266873721875181,29.260217726694144,17.368134731327604,36.28235539,1450000000000000.0,20.2624230233988,824.772607787379,1470.99414074227,0.0304798992443,0.0207565035971495,0.361288810905288,29.2603758086591,17.4060534431678,17.400749712187764,2.505698238739699,12.85414002122573,10.307049663937622,10.890418079592328,10.49007552950688,11.06957154408551,785638815035268.5,16.72494199714754,808143069328860.2,15.98387283969094,14.261199279557177,934316987614082.0
14,14,-3.79852294921875,37.83700716697563,9288.78,250.019999784,2024-06-07 09:37:00,34610D,234.81413,5.644592,18.991163,225.9806730303513,65769.63417197012,0.3176180388754097,0.9082299732565592,54.493798395393554,58990.06362517436,1570.380429749421,0.0003190281114332,0.2944415627541902,0.9758357317495884,0.4541149866282796,1.0,0.0172151408899135,0.0005659735755278,0.0001227472782495,3.628235539e-05,1450000000000000.0,172.14590913104823,67.02737202633408,0.0653925580744722,0.0013345420015198,0.0010898759679078,0.9381184170032464,0.0308420499219347,0.006688965434515,0.0019771633599326,7.901600767332066e+16,climb,2.5,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,17.20059106205214,0.4245273044692415,0.7356417648185241,29.49503181258718,17.215140889913577,36.28235539,1450000000000000.0,20.1898379995132,834.973005974151,1498.54616108271,0.0319028111433,0.0214236386901379,0.367705477222925,29.4947549845582,17.1635398888702,17.158065983483645,2.5061170079991397,13.359426705742857,10.715711245025917,11.74052387846781,11.03963672279902,11.56662166792403,751892700778204.5,17.38689149343486,743458717397724.6,16.569599901895604,13.248633817368743,878117095690106.9
15,15,-3.7695377431016936,37.970489501953125,9753.6,250.534444228,2024-06-07 09:38:00,34610D,231.17645,7.1221914,19.23679,227.2232596223916,65715.14037357472,0.311785814861263,0.8958087256709727,53.74852354025836,57639.383282628834,1618.7937738059666,0.0002471423636,0.2744848000248498,1.0642653520583747,0.4479043628354863,1.0,0.0170665833944013,0.0005774448169177,0.0001252351393788,3.628235539e-05,1450000000000000.0,169.79158586367615,66.11068395451778,0.06449822824831,0.0013162903724144,0.0010749704708051,0.917303659325764,0.0310368063353064,0.0067312038369717,0.0019501230327754,7.793535913337462e+16,climb,2.5,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,16.673721270367835,0.4127222488744292,0.7454837622224634,28.819691641314417,17.066583394401363,36.28235539,1450000000000000.0,19.6747342758579,839.056105409758,1511.77614066963,0.02471423636,0.0217725434164922,0.362321981189574,28.8195970031238,16.6412336059518,16.63712186832976,2.5054452915317644,13.470540467338378,10.786379303354698,12.014727848588079,11.159955161950766,11.647244279035386,722448454896502.6,17.268437819178295,705468880716281.6,16.460770736369177,12.259961272082476,822942904070557.1
16,16,-3.740903164478027,38.102142333984375,10233.66,247.962222008,2024-06-07 09:39:00,34610D,227.61829,8.715155,19.679028,226.97696059316564,65661.39185003446,0.3209720115680051,0.8349792553005153,50.09875531803092,50926.11328161144,1205.2102226965617,0.0001756395521026,0.2550380254566048,1.0652497481214946,0.4174896276502576,0.947160684593973,0.0158429233708615,0.0005913326797773,0.0001282471128002,3.628235539e-05,1450000000000000.0,158.26196804965966,61.62146904117803,0.0601185063816371,0.0012269082935027,0.0010019751063606,0.7937107414791068,0.0296250312357205,0.0064250207244244,0.0018177008450454,7.264319521114483e+16,climb,2.5,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,15.270259847368816,0.3790744345841382,0.7504735670920953,25.46305664080572,15.842923370861556,36.28235539,1450000000000000.0,17.6581556662673,812.599718717256,1458.39301555763,0.0175639552103,0.0206687421649087,0.314965659860593,25.4630008187805,15.2387434778368,15.236067421779033,2.505571024818486,11.849450072021714,9.471883441092682,9.634399678046002,9.324817198832154,9.800547613436521,725435173243023.4,13.991654466609077,793734840677380.0,13.501072636732918,11.184279684592752,763479916041335.1
17,17,-3.7118010825299166,38.23480224609375,10591.8,246.418888676,2024-06-07 09:40:00,34610D,224.653,9.326156,20.034838,226.35797366470533,65611.29309471643,0.3234492309626614,0.7709487224299009,46.25692334579405,47513.30892199658,1023.09072596541,0.0001346104297933,0.2412695654698515,1.1033119079238751,0.3854743612149504,0.8802597191129061,0.0144492877189057,0.00059927064992,0.0001299686847463,3.628235539e-05,1450000000000000.0,146.1256208493634,56.89601571532668,0.0555083080149528,0.00113282261255,0.0009251384669158,0.6683795944147457,0.0277204165167358,0.0060119514876647,0.00167831013208,6.707253885140138e+16,climb,2.5,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,14.466789421239778,0.359722354789271,0.7533501589716278,23.75665446099829,14.44928771890573,36.28235539,1450000000000000.0,16.5700100161754,799.167094497826,1433.4528288453,0.0134610429793,0.0201899979000345,0.291459312702563,23.7568951395194,14.4358267963002,14.43388384499224,2.505668675051101,11.09316749886683,8.858529382608136,8.63392023969728,8.482275282623013,8.97098318923345,706749980784941.8,12.224424702003464,770142026661198.2,12.422041816675932,10.404290295451675,720289814518578.8
18,18,-3.68316650390625,38.36472333487818,10896.6,246.418888676,2024-06-07 09:41:00,34610D,222.05438,9.738825,20.33667,225.1962254733112,65565.03617137064,0.3405372358752225,0.5042409453430692,30.25445672058415,32886.7582645182,0.0,0.0001012106376148,0.2300315857671193,1.0895680658755416,0.2521204726715346,0.577835150449128,0.0116039576479855,0.0006054495550775,0.0001238153497383,2.7216864407515125e-05,1586195945994017.5,95.57382878032531,37.21298176631851,0.0363053480647009,0.0007409254707081,0.0006050891344116,0.3510714344484702,0.0183175473605916,0.0037459661400017,0.0008234314462871,4.798949659844204e+16,climb,2.5,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,11.752713514159128,0.2926283382255056,0.7538564256580114,16.4433791322591,11.603957647985547,27.216864407515125,1586195945994017.5,12.6697746597052,732.723529098512,1286.46804313459,0.0101210637615,0.0170967489036173,0.200515554428126,16.4435475453167,11.7282856266142,11.72709871947543,2.5054384924408497,8.415292484864192,6.714739420506302,5.161854821580055,5.4096303602711515,6.294625825108601,396582015333893.6,4.002124773841901,511210614469213.5,6.842528432525579,9.732318583537111,683199171893752.0
19,19,-3.654148267663061,38.49623107910156,10896.6,246.93333312,2024-06-07 09:42:00,34610D,222.03012,9.948228,20.360191,224.33727118215248,65534.78171465005,0.340216470898597,0.510474268419029,30.62845610514174,33389.29244463373,0.0,0.0001014185513579,0.2300315857671193,1.0951140887579538,0.2552371342095145,0.5842366970453383,0.0116632169192741,0.0006052312275987,0.0001239795186935,2.787311765534631e-05,1576336686073876.2,96.75529283614276,37.67300100932434,0.03675414732617,0.0007500846393095,0.0006125691221028,0.357226327456736,0.0185372980879678,0.0037973012462417,0.0008537105606202,4.828075899633831e+16,climb,2.5,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,11.816150580803267,0.294205387645549,0.7510220774168948,16.694646222316862,11.663216919274191,27.87311765534631,1576336686073876.2,12.7612964428353,734.113822050588,1290.58851862066,0.0101418551358,0.0171940709578765,0.202752484089559,16.6945939534502,11.7919999624451,11.790804156168237,2.5053523916591915,8.466449919770906,6.755616892488887,5.224892917766074,5.464338240087255,6.3346584211211265,407442935938226.06,4.158347895726779,519934166704952.75,6.997681548898715,9.682033041787788,680780684949204.5
20,20,-3.625,38.6279296875,10896.6,247.447777564,2024-06-07 09:43:00,34610D,222.00072,10.198532,20.359915,224.00677073620017,65504.15325854491,0.3400755551827262,0.5177159614962992,31.06295768977795,33898.87482440313,-25.537145301313824,0.0001010588765328,0.2300315857671193,1.0952401584846083,0.2588579807481496,0.5920388167973729,0.0117351235389012,0.0006049667703927,0.0001241771346909,2.8583366761830223e-05,1565666216141704.0,98.12788334200852,38.20743795842688,0.0372755492277335,0.0007607254944435,0.0006212591537955,0.3645276459732076,0.0187920571924326,0.003857309080943,0.0008878839123541,4.863422342832449e+16,climb,2.5,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,11.899305371981889,0.2962801038671338,0.749965298802182,16.949437412201565,11.735123538901275,28.583366761830224,1565666216141704.0,12.8757140001085,735.842261624411,1295.00173154724,0.0101058876533,0.0172920600222835,0.205343724049896,16.9496712121592,11.8750295676327,11.873829611751994,2.505342164026101,8.530307187398558,6.806514153560091,5.299533768770145,5.53297089910673,6.388796443914971,419714538274466.25,4.344055497182648,529160029133943.44,7.169766213475793,9.663359150199106,679882527303228.2
21,21,-3.59600830078125,38.75864837129237,10888.98,245.389999788,2024-06-07 09:44:00,34610D,222.03276,10.433799,20.349888,224.5166643498269,65473.09030085513,0.3403023942472064,0.521770407133476,31.30622442800856,34109.497812999565,-25.5349856959216,0.0001015652037738,0.2303072702383211,1.0976508845974955,0.260885203566738,0.5965841414927083,0.0117795261486118,0.0006045160281487,0.000124229899206,2.888131449173257e-05,1561189980600880.0,98.89636296807905,38.50665604645053,0.0375674693136102,0.0007666830472165,0.0006261244885601,0.3687724892640366,0.0189251144475519,0.0038891691052119,0.000904164913254,4.887496390744948e+16,climb,2.5,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,11.958697493791774,0.2977528497969671,0.7516181847193333,17.054748906499782,11.779526148611811,28.881314491732567,1561189980600880.0,12.9509428799279,736.859373918949,1296.97263016868,0.0101565203774,0.0173292273622336,0.206810769519592,17.0548725323099,11.9342175618461,11.933005583702359,2.505360664114868,8.569920039626894,6.8382004719428675,5.341000776335263,5.575011795758831,6.425861663028696,425994982731949.06,4.445575236364858,533385264535149.44,7.254990942042935,9.709231480354607,682207495133860.0
