,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,cocip_mean_contrail_altitude,cocip_mean_rhi,cocip_std_rhi,cocip_mean_n_ice_per_m,cocip_std_n_ice_per_m,cocip_mean_r_ice_vol,cocip_mean_width,cocip_mean_depth,cocip_mean_tau_contrail,cocip_mean_tau_cirrus,cocip_max_age,cocip_mean_rf_sw,cocip_mean_rf_lw,cocip_mean_rf_net,cocip_mean_olr,cocip_mean_sdr,cocip_mean_rsr,cocip_contrail_length,cocip_persistent_contrail_length,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact,accf_sac_contrails_atr20
35,35,35,139.12260836129173,39.41792648045335,9425.94,885974.0,,200.18840823545943,-0.906983779199981,34610D,219.49054,43.029133,0.58668566,224.7825943028356,68844.60825792064,0.41841735476752584,0.436455392075636,32.481609068438,34.9597495176772,0.0,1.8165787171085977e-05,28843.43834933314,0.3388544673579056,0.2706800755703166,0.4738276663452382,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,9.969670962504098,1.495269537454744,0.7568537840413266,17.47975054282149,12.169133165809171,21.928011070930136,1393733647777064.8,14.3407186144583,750.403574548745,1250.46434278059,0.00181657871711,0.0218163423566468,0.218227696037818,17.4798747588386,10.0029460699827,10.002764361894178,14.95037962945753,0.5043848233792183,457946544757843.4,10.328879357753722,737580288309268.5,0.0010307477781780388,5.556831712829025e-06,3.16,35.8,2023-02-05 15:35:00,1.8165787171085977e-05,0.3388548862954085,0.0,35,288.4343834933314,1.8165787171085977e-05,43.029133,0.58668566,0.3388548862954085,0.0,0.0,0.45779776916898723,0.0,11250.053180638379,-0.6470587912949985,-0.7624401095219581,2.2960953311235093,234.777984639247,0.19985535012641362,0.0,1.0,225.7324282382864,28.117254249628648,44.52574885301465,0.3514822408658206,219.46114,1.8709359760736653e-05,9403.677125573493,0.0,0.014530907380346604,0.008149004,89.0514977060293,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,11250.053180638379,0.0,2.1344724e-05,2.6218531e-06,89850.42,0.41290268,-212.79184,0.0,0.0,0.9999999999999999,-5.03604786337755e-13,1.2746797e-12,4.1303868e-16,0.0,0.0,0.0,7.48e-16,1.1185012426042688e-14,7.710749034384077e-13,757.1546325973618,2.081325902381089e-14,6.189845286848037e-14,0.0,2.1344724e-05,2.6218531e-06,89850.42,0.41290268,-212.79184,0.0,0.0,0.9999999999999999,-5.03604786337755e-13,1.2746797e-12,4.1303868e-16,0.0,0.0,0.0,7.48e-16,1.1185012426042688e-14,7.710749034384077e-13,757.1546325973618,2.081325902381089e-14,6.189845286848037e-14,0.0
36,36,36,139.022853526735,39.35242058634468,9425.94,885974.0,,199.7712911187027,-0.9071069206917628,34610D,219.50676,42.958534,0.5798272,223.6494108785435,68812.12664885221,0.4174035577006568,0.433345560842082,32.23608963652508,34.8019980806866,0.0,1.8139756965836747e-05,28843.43834933314,0.3376694765448682,0.2686340803043756,0.4698325256174172,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,9.916016823919923,1.4872226494527334,0.7530104460801732,17.40080848918967,12.121758682378786,21.774154973014767,1386471600727289.5,14.2532971062042,749.306483495625,1248.7677113784,0.00181397569658,0.0217769192848061,0.216672780421041,17.4009990403433,9.94965254668575,9.94947206568054,14.949568385528256,0.5013194430742014,454458392003386.5,10.254559839666632,734003720352685.5,0.0010264139037633763,5.4810580188624006e-06,3.16,35.8,2023-02-05 15:36:00,1.813975696583675e-05,0.3376696732417734,0.0,36,288.4343834933314,1.813975696583675e-05,42.958534,0.5798272,0.3376696732417734,0.0,0.0,0.4577639411455773,0.0,11256.182746039376,-0.6467066272627546,-0.7627388401375879,2.2920997614209853,234.75910049665092,0.19918779325502725,0.0,1.0,225.71244620835574,28.117254249628648,44.80834055896098,0.35014076170661707,219.47879,1.8679583319002366e-05,9403.53582972052,0.0,0.014421202430581275,0.008177743,89.61668111792196,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,11256.182746039376,0.0,2.1226608e-05,2.6504683e-06,89883.07,0.40882626,-214.29204,0.0,0.0,1.0000000000000002,-5.035405013466708e-13,1.2766517e-12,4.1524443e-16,0.0,0.0,0.0,7.48e-16,1.1213690731390573e-14,7.73111254004741e-13,758.4456080966148,2.0632417822197785e-14,6.145741411507274e-14,0.0,2.1226608e-05,2.6504683e-06,89883.07,0.40882626,-214.29204,0.0,0.0,1.0000000000000002,-5.035405013466708e-13,1.2766517e-12,4.1524443e-16,0.0,0.0,0.0,7.48e-16,1.1213690731390573e-14,7.73111254004741e-13,758.4456080966148,2.0632417822197785e-14,6.145741411507274e-14,0.0
37,37,37,138.92309869217826,39.28691469223601,9425.94,885974.0,,199.35417400194595,-0.907223234771128,34610D,219.53514,42.908127,0.5360351,222.51545942134328,68779.89055921568,0.4179317383899298,0.44414124681851,33.00663000994677,35.896136692066,0.0,1.808250502304941e-05,28843.43834933314,0.3353873156632379,0.2750552500828897,0.4807407170060061,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,10.067942255537591,1.510009284714231,0.7491441011670634,17.94785179416761,12.243972013012472,22.491403204875645,1420325900145483.5,14.5168121200198,752.29828593761,1255.85789915635,0.0018082505023,0.0219834581884676,0.222070623409255,17.948068346033,10.1017147304764,10.101532069472013,14.950127716592524,0.5097698286734722,470456358607436.06,10.180386143773882,730433880500764.9,0.0010388765726038098,5.768116786643271e-06,3.16,35.8,2023-02-05 15:37:00,1.808250502304941e-05,0.33538732218859735,0.0,37,288.4343834933314,1.808250502304941e-05,42.908127,0.5360351,0.33538732218859735,0.0,0.0,0.4577047645570379,0.0,11262.306162278586,-0.6463552016682106,-0.7630366657484074,2.2941795465057835,234.76893375334515,0.19789617549335192,0.0,1.0,225.716159243414,28.117254249628648,45.12423934948969,0.3476664603291079,219.50856,1.8617749955925697e-05,9403.377880325255,0.0,0.014328942479772877,0.008123608,90.24847869897938,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,11262.306162278586,0.0,2.110372e-05,2.685792e-06,89915.01,0.40348688,-215.77824,0.0,0.0,1.0,-5.034789746086638e-13,1.2789408e-12,4.179673e-16,0.0,0.0,0.0,7.480000000000001e-16,1.124697123833966e-14,7.754618408725421e-13,759.7365835958678,2.146825485810848e-14,6.298846693679857e-14,0.0,2.110372e-05,2.685792e-06,89915.01,0.40348688,-215.77824,0.0,0.0,1.0,-5.034789746086638e-13,1.2789408e-12,4.179673e-16,0.0,0.0,0.0,7.480000000000001e-16,1.124697123833966e-14,7.754618408725421e-13,759.7365835958678,2.146825485810848e-14,6.298846693679857e-14,0.0
38,38,38,138.82334385762152,39.22140879812734,9425.94,885974.0,,198.9370568851892,-0.9073327102057136,34610D,219.58675,42.856476,0.46941662,222.46710636034885,68746.88392920574,0.4177613141506523,0.443337099393526,32.94420256220498,35.8243178063182,0.0,1.7949872626658745e-05,28843.43834933314,0.3307428825701335,0.2745350213517081,0.4802240161620603,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,10.053088264068254,1.5077827879563934,0.7488932866126207,17.912113975131607,12.233383629225694,22.447001577613907,1418230132017796.5,14.4937675077844,752.193910982242,1255.60480014686,0.00179498726267,0.021975997213928,0.221668549696763,17.9121589031591,10.0868482799167,10.086667225524772,14.950070311949498,0.5094660896705389,469255591838668.06,10.175594784732043,730203271439748.0,0.0010381686578779632,5.750092046977664e-06,3.16,35.8,2023-02-05 15:38:00,1.7949872626658745e-05,0.33074304900106305,0.0,38,288.4343834933314,1.7949872626658745e-05,42.856476,0.46941662,0.33074304900106305,0.0,0.0,0.4575971891095267,0.0,11268.423407390863,-0.646004513990401,-0.763333588874501,2.293507766048625,234.765758427119,0.19525398105295058,0.0,1.0,225.70249414350928,28.117254249628648,45.28311472320282,0.3426305171529601,219.56244,1.8474386656713625e-05,9403.2984426384,0.0,0.014218665610948165,0.0080346055,90.56622944640564,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,11268.423407390863,0.0,2.0911175e-05,2.7206565e-06,89947.164,0.39568335,-217.02672,0.0,0.0,1.0,-5.034160000211527e-13,1.2819139e-12,4.2065477e-16,0.0,0.0,0.0,7.480000000000001e-16,1.1289127882823732e-14,7.78497930735205e-13,761.0259033054163,2.149862586739966e-14,6.287442210566938e-14,0.0,2.0911175e-05,2.7206565e-06,89947.164,0.39568335,-217.02672,0.0,0.0,1.0,-5.034160000211527e-13,1.2819139e-12,4.2065477e-16,0.0,0.0,0.0,7.480000000000001e-16,1.1289127882823732e-14,7.78497930735205e-13,761.0259033054163,2.149862586739966e-14,6.287442210566938e-14,0.0
39,39,39,138.72358902306476,39.15590290401867,9425.94,885974.0,,198.51993976843244,-0.9074353358489592,34610D,219.6663,42.814117,0.35265496,222.37385357853728,68713.93972664353,0.41755570030571626,0.442619087384722,32.88654620991852,35.7636858960726,0.0,1.7755245038703723e-05,28843.43834933314,0.3238560670500091,0.274054551749321,0.4799794005904758,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,10.037930885981538,1.505511406974669,0.7484438137699256,17.881817017735187,12.223337467820883,22.412329680200628,1416593609619713.0,14.4714976480324,752.182173331671,1255.53475489323,0.00177552450387,0.0219734543502879,0.221309543692361,17.8818429480363,10.0716774051259,10.071498583200649,14.950011822584433,0.5094319322209033,468170072666387.5,10.16701461528178,729790303138971.1,0.0010376758683507523,5.736419621984154e-06,3.16,35.8,2023-02-05 15:39:00,1.7755245038703723e-05,0.3238562938231606,0.0,39,288.4343834933314,1.7755245038703723e-05,42.814117,0.35265496,0.3238562938231606,0.0,0.0,0.457431474767392,0.0,11274.534459453138,-0.6456545637066365,-0.7636296120271874,2.29269772958106,234.76192850758693,0.19133666525757986,0.0,1.0,225.6830862557034,28.117254249628648,45.47421198644812,0.33521790419661485,219.64476,1.826515544281808e-05,9403.202894006776,0.0,0.014113196828959928,0.0079102265,90.94842397289624,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,11274.534459453138,0.0,2.0640608e-05,2.7519059e-06,89979.31,0.38597885,-217.3464,0.0,0.0,1.0,-5.033523616781925e-13,1.2854857e-12,4.2306358e-16,0.0,0.0,0.0,7.48e-16,1.133879706044602e-14,7.821333446549331e-13,762.3130851906232,2.1553802916472375e-14,6.277259306817119e-14,0.0,2.0640608e-05,2.7519059e-06,89979.31,0.38597885,-217.3464,0.0,0.0,1.0,-5.033523616781925e-13,1.2854857e-12,4.2306358e-16,0.0,0.0,0.0,7.48e-16,1.133879706044602e-14,7.821333446549331e-13,762.3130851906232,2.1553802916472375e-14,6.277259306817119e-14,0.0
40,40,40,138.62383418850803,39.09039700991,9425.94,885974.0,,198.10282265167567,-0.9075311006402638,34610D,219.75179,42.779537,0.16969566,222.250715418892,68681.0531804336,0.4171904344200246,0.440626810776138,32.73456158016772,35.5912738688222,0.0,1.758276377229346e-05,28843.43834933314,0.3172372826868825,0.2727880131680643,0.478387872618759,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,10.003566512567929,1.5003590865383185,0.7478838753982312,17.79543493033349,12.197438402673551,22.29901129779464,1411244953077745.0,14.4167054934359,751.813254126413,1254.69909765163,0.00175827637723,0.0219494991798999,0.220313405388069,17.7956369344111,10.0372862078703,10.037109727741,14.949877079856687,0.5083583494713543,465229112071228.5,10.156336845785534,729276370728300.4,0.0010357308957892638,5.68876796124701e-06,3.16,35.8,2023-02-05 15:40:00,1.758276377229346e-05,0.3172370029160802,0.0,40,288.4343834933314,1.758276377229346e-05,42.779537,0.16969566,0.3172370029160802,0.0,0.0,0.4572535202816612,0.0,11280.63929661734,-0.6453053502911522,-0.7639247377102102,2.2912604797811804,234.75513012478459,0.18758217582271686,0.0,1.0,225.66168420051045,28.117254249628648,45.70964016318088,0.328128572108577,219.73277,1.808014455924626e-05,9403.08517991841,0.0,0.014023579698455534,0.00769837,91.41928032636176,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,11280.63929661734,0.0,2.0368e-05,2.7912006e-06,90011.305,0.37694484,-216.8938,0.0,0.0,1.0,-5.032892928263009e-13,1.2889814e-12,4.2609254e-16,0.0,0.0,0.0,7.48e-16,1.138808956756824e-14,7.856920786190045e-13,763.6002670758296,2.1514015415979003e-14,6.249004680572051e-14,0.0,2.0368e-05,2.7912006e-06,90011.305,0.37694484,-216.8938,0.0,0.0,1.0,-5.032892928263009e-13,1.2889814e-12,4.2609254e-16,0.0,0.0,0.0,7.48e-16,1.138808956756824e-14,7.856920786190045e-13,763.6002670758296,2.1514015415979003e-14,6.249004680572051e-14,0.0
41,41,41,138.5240793539513,39.02489111580133,9425.94,885974.0,,197.68570553491887,-0.9076199936051952,34610D,219.8413,42.73135,-0.02693087,222.00294077862463,68648.31861885345,0.4168041101001468,0.439184724998376,32.62122195737902,35.4814966893884,0.0,1.7409103204030403e-05,28843.43834933314,0.3105456875506828,0.2718435163114918,0.477329036229078,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,9.976354117987569,1.4962794383196951,0.7468980037900367,17.74066040578622,12.177237799821183,22.22499629110859,1407751425890806.8,14.3746272342953,751.584425057955,1254.24349585617,0.0017409103204,0.0219371723838411,0.219592362499188,17.7407483446942,10.0100577529736,10.009883489878863,14.94976143256329,0.5076924396000587,463190351085302.3,10.137566679014986,728372927926566.2,0.0010343549290072298,5.656631781451775e-06,3.16,35.8,2023-02-05 15:41:00,1.74091032040304e-05,0.3105458062802283,0.0,41,288.4343834933314,1.74091032040304e-05,42.73135,-0.02693087,0.3105458062802283,0.0,0.0,0.4570673461524125,0.0,11269.288207175503,-0.6484025552118245,-0.7612976595227235,2.289742345506141,234.74794505020344,0.1837859623352234,0.0,1.0,225.63981591793788,28.117254249628648,46.021887542250205,0.3209710862683374,219.82506,1.7894298491870173e-05,9402.929056228875,0.0,0.013910836030699727,0.0074459915,92.04377508450041,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,11269.288207175503,0.0,2.0079664e-05,2.8335853e-06,90044.09,0.3671579,-215.9973,0.0,0.0,1.0,-5.032231364904545e-13,1.2927318e-12,4.293597e-16,0.0,0.0,0.0,7.48e-16,1.1440971368427622e-14,7.895085888501732e-13,764.8874489610363,2.1519140665569626e-14,6.228552904704969e-14,0.0,2.0079664e-05,2.8335853e-06,90044.09,0.3671579,-215.9973,0.0,0.0,1.0,-5.032231364904545e-13,1.2927318e-12,4.293597e-16,0.0,0.0,0.0,7.48e-16,1.1440971368427622e-14,7.895085888501732e-13,764.8874489610363,2.1519140665569626e-14,6.228552904704969e-14,0.0
42,42,42,138.4248598248394,38.95913768771605,9425.94,885974.0,,197.26858841816207,-0.9077023829532412,34610D,219.9737,42.725986,-0.27427414,221.69834933383643,68615.69739689607,0.41665615895243885,0.440531976044372,32.70975376297281,35.6265872497624,0.0,1.7157937950750937e-05,28843.43834933314,0.3009566758225683,0.2725812813581067,0.479541943965349,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,9.9878778495235,1.498010306040123,0.7456487820765343,17.81322625117306,12.190344141460628,22.332210217372904,1412811950546455.5,14.4007317764988,752.268823111832,1255.73450894854,0.00171579379508,0.0219791194878186,0.220265988022186,17.8132936248812,10.021602009319,10.021430062243816,14.949785048740472,0.5096840896253084,465212817231678.0,10.113837351000232,727230764662606.9,0.001036374991940148,5.702903708171785e-06,3.16,35.8,2023-02-05 15:42:00,1.7157937950750934e-05,0.3009564390550846,0.0,42,288.4343834933314,1.7157937950750934e-05,42.725986,-0.27427414,0.3009564390550846,0.0,0.0,0.45679224182571077,0.0,11248.147219671953,-0.6534965126117319,-0.7569295264450346,2.2891611114596744,234.74519305161772,0.17834088157687084,0.0,1.0,225.6154428765915,28.117254249628648,46.3692676796521,0.3108298873105906,219.96057,1.7629681013039587e-05,9402.755366160174,0.0,0.013812857492402202,0.0071596364,92.7385353593042,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,11248.147219671953,0.0,1.970635e-05,2.8816576e-06,90077.84,0.3546957,-216.69681,0.0,0.0,1.0,-5.031526920046141e-13,1.2975159e-12,4.330653e-16,0.0,0.0,0.0,7.48e-16,1.1507787458800938e-14,7.943632441886224e-13,766.177113127198,2.1760293719418576e-14,6.247659726819368e-14,0.0,1.970635e-05,2.8816576e-06,90077.84,0.3546957,-216.69681,0.0,0.0,1.0,-5.031526920046141e-13,1.2975159e-12,4.330653e-16,0.0,0.0,0.0,7.48e-16,1.1507787458800938e-14,7.943632441886224e-13,766.177113127198,2.1760293719418576e-14,6.247659726819368e-14,0.0
43,43,43,138.32648642369628,38.89299299624484,9425.94,885974.0,,196.8514713014054,-0.907778388352292,34610D,220.13426,42.74623,-0.5541288,221.5661564427712,68582.98764313309,0.4163943270305029,0.440198481398728,32.67642270887988,35.5984721468094,0.0,1.6871415963058338e-05,28843.43834933314,0.2899584152578502,0.272303522573999,0.4802808412742133,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,9.974040411466708,1.495937785535392,0.7449323532395382,17.799254620356074,12.184112121011728,22.330212162779688,1412717641860218.5,14.3842148696753,752.571860365431,1256.27703149709,0.00168714159631,0.0219929200261683,0.220099240699364,17.7992360734047,10.0077315989636,10.007562757209548,14.949760132272315,0.5105659509198619,464630957891976.9,10.10025617672483,726577048746276.9,0.0010366721585257802,5.7052397269853224e-06,3.16,35.8,2023-02-05 15:43:00,1.6871415963058338e-05,0.2899587205678473,0.0,43,288.4343834933314,1.6871415963058338e-05,42.74623,-0.5541288,0.2899587205678473,0.0,0.0,0.4564590698680721,0.0,11254.147320328553,-0.6531483078946262,-0.7572300099008137,2.2881335246857737,234.74032617137934,0.17209308689773242,0.0,1.0,225.5860527273838,28.117254249628648,46.6859286606018,0.2992485292783375,220.12431,1.7328985081942735e-05,9402.5970356697,0.0,0.01372904680335779,0.0068727476,93.3718573212036,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,11254.147320328553,0.0,1.9289148e-05,2.9289108e-06,90112.2,0.3406051,-218.03981,0.0,0.0,1.0,-5.030796978554234e-13,1.3030061e-12,4.3670771e-16,0.0,0.0,0.0,7.48e-16,1.1583750558925511e-14,7.999263726220142e-13,767.4729919399539,2.1902376521056352e-14,6.242930079075274e-14,0.0,1.9289148e-05,2.9289108e-06,90112.2,0.3406051,-218.03981,0.0,0.0,1.0,-5.030796978554234e-13,1.3030061e-12,4.3670771e-16,0.0,0.0,0.0,7.48e-16,1.1583750558925511e-14,7.999263726220142e-13,767.4729919399539,2.1902376521056352e-14,6.242930079075274e-14,0.0
44,44,44,138.2281130225532,38.82684830477365,9425.94,885974.0,,196.43435418464864,-0.9078473600504564,34610D,220.30705,42.78862,-0.8596919,221.4384539758151,68550.3112204242,0.41624849244034506,0.44096986914141,32.723812759137815,35.6689222757916,0.0,1.6576506795469447e-05,28843.43834933314,0.2787167066179738,0.2726984396594818,0.4823098807147952,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,9.975978185381967,1.4962313609371136,0.744210929324224,17.83447996775979,12.191335348896878,22.39899888619309,1415964392743650.0,14.3951939392484,753.23097971027,1257.56161211424,0.00165765067955,0.0220272072073745,0.220484934570705,17.8344611378958,10.0096636171329,10.009497694626344,14.949773995622348,0.5124840379926622,465633758760490.8,10.086600612799568,725919742209379.8,0.0010383199162405188,5.7380434082399414e-06,3.16,35.8,2023-02-05 15:44:00,1.6576506795469443e-05,0.2787171369884072,0.0,44,288.4343834933314,1.6576506795469443e-05,42.78862,-0.8596919,0.2787171369884072,0.0,0.0,0.4561010624294427,0.0,11260.14121139884,-0.6528008364369731,-0.7575295822257954,2.287561314270647,234.73761521714056,0.16570013942136091,0.0,1.0,225.55819969697865,28.117254249628648,46.986650769880704,0.2874400394210048,220.30002,1.7019792225193573e-05,9402.446674615061,0.0,0.013664801832933336,0.0065958737,93.97330153976141,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,11260.14121139884,0.0,1.8861567e-05,2.976216e-06,90146.68,0.32596803,-219.49976,0.0,0.0,0.9999999999999999,-5.030062410078832e-13,1.308801e-12,4.4035414e-16,0.0,0.0,0.0,7.479999999999999e-16,1.1663686875962286e-14,8.057948251010173e-13,768.7688707527092,2.213685011277791e-14,6.253869961753008e-14,0.0,1.8861567e-05,2.976216e-06,90146.68,0.32596803,-219.49976,0.0,0.0,0.9999999999999999,-5.030062410078832e-13,1.308801e-12,4.4035414e-16,0.0,0.0,0.0,7.479999999999999e-16,1.1663686875962286e-14,8.057948251010173e-13,768.7688707527092,2.213685011277791e-14,6.253869961753008e-14,0.0
45,45,45,138.1297396214101,38.76070361330245,9425.94,885974.0,,196.0172370678919,-0.9079092871181548,34610D,220.5036,42.907806,-1.1932513,221.4010625895513,68517.58740766507,0.4160843387098636,0.441300498588146,32.7392301179644,35.687615028006,0.0,1.623745007240069e-05,28843.43834933314,0.2663079842664267,0.2728269176497033,0.4841091926101757,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,9.970678398335007,1.49543986135757,0.743753590065449,17.84385170154109,12.19373735129568,22.43917117700505,1417860535112567.5,14.3945623321565,753.842324767897,1258.66521033852,0.00162374500724,0.022055459711655,0.220650249294073,17.843807514003,10.0043368933939,10.004174451110734,14.949782322865063,0.5142630982815707,465900992431275.4,10.077954348984486,725503551687772.6,0.0010396195407866135,5.760171553353855e-06,3.16,35.8,2023-02-05 15:45:00,1.6237450072400695e-05,0.2663080335673262,0.0,45,288.4343834933314,1.6237450072400695e-05,42.907806,-1.1932513,0.2663080335673262,0.0,0.0,0.4556945082334092,0.0,11266.128870857494,-0.6524540977677861,-0.7578282459146164,2.286917553064391,234.734564560532,0.15862670036564683,0.0,1.0,225.52750786284506,28.117254249628648,47.17927487277416,0.2744302705974038,220.49895,1.6663570521844705e-05,9402.350362563613,0.0,0.013656817324112183,0.006384324,94.35854974554832,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,11266.128870857494,0.0,1.8386121e-05,3.0357548e-06,90180.375,0.3102886,-222.0837,0.0,0.0,1.0,-5.029358328096456e-13,1.3150986e-12,4.449436e-16,0.0,0.0,0.0,7.480000000000001e-16,1.175105969293291e-14,8.12162776447466e-13,770.0647495654648,2.235646752864323e-14,6.258558975016976e-14,0.0,1.8386121e-05,3.0357548e-06,90180.375,0.3102886,-222.0837,0.0,0.0,1.0,-5.029358328096456e-13,1.3150986e-12,4.449436e-16,0.0,0.0,0.0,7.480000000000001e-16,1.175105969293291e-14,8.12162776447466e-13,770.0647495654648,2.235646752864323e-14,6.258558975016976e-14,0.0
