,index,longitude,latitude,altitude,groundspeed,time,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,EI_nox_py,EI_nvpm_mass_py,EI_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,WAR_gsp,EI_nox_p3t3,EI_nox_boer,EI_nox_kaiser,EI_nox_kypriandis,EI_nvpm_number_p3t3,EI_nvpm_mass_p3t3,EI_nvpm_number_p3t3_meem,EI_nvpm_mass_p3t3_meem,EI_mass_meem,EI_number_meem
10,10,-3.935314676036001,37.33163607322563,7399.02,230.471110912,2024-06-07 09:33:00,34610D,250.61586,2.5261996,15.556497,215.68390190478672,65992.87839710417,0.3175444370669268,0.9495000214147552,56.97000128488532,71489.51427944718,2032.610809262388,0.0002484729124094,0.3880546129804407,0.1919841208383119,0.4747500107073776,1.0,0.0178225341351998,0.0005294717500681,0.0001148308314046,3.628235539e-05,1450000000000000.0,179.9682340589527,70.07310158040895,0.0683640015418623,0.0013951837049359,0.0011394000256977,1.0153497925822483,0.0301640062816923,0.0065419126126645,0.0020670058331869,8.260650186308371e+16,climb,5,GTF2035_wi_gass,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,20.03634201648883,0.996838612569572,0.6796270551109613,35.74475713972359,17.822534135199856,36.28235539,1450000000000000.0,24.6640187366178,857.754321197062,1470.40220450579,0.0248472912409,0.0209189415165885,0.417125213300607,35.7444460442592,19.93511929844698,5.025261874399362,8.407759951607119,8.5184980647319,8.191889394166493,9.220772207667713,627891376354004.0,16.570584592564874,656923532465729.6,15.185406293954184,13.744599978689003,942879014807702.2
11,11,-3.8903873524766936,37.45161437988281,7993.38,232.528888688,2024-06-07 09:34:00,34610D,245.8096,2.8201377,16.709135,219.7886880621745,65935.90839581928,0.3273852502695648,0.9333866044722208,56.003196268333255,61013.847786738814,1480.4592106045789,0.000220540279663,0.3563351997673736,0.2528690241102914,0.4666933022361104,1.0,0.0176274120019001,0.0005418331480654,0.0001175117480147,3.628235539e-05,1450000000000000.0,176.91409701166475,68.8839314100499,0.0672038355219999,0.0013715068473877,0.0011200639253666,0.9871914140451878,0.0303443881358009,0.0065810334879047,0.0020319278699835,8.120463458908322e+16,climb,5,GTF2035_wi_gass,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,18.14430680784031,0.9032137898943228,0.6992993477110715,30.506923893369407,17.627412001900158,36.28235539,1450000000000000.0,21.8466909032471,830.707240602313,1414.44760049131,0.0220540279663,0.0197056975222849,0.355643228493996,30.5066858266945,18.043756722074345,5.027739949176657,7.283978209636979,6.686535710469432,6.785040540934224,7.662210447697,636721722722032.1,13.392291140739157,659939117849706.2,13.01322344968993,12.705118719030034,877108021896749.8
12,12,-3.855126422384501,37.57547669491525,8427.720000000001,239.731110904,2024-06-07 09:35:00,34610D,242.02806,3.766777,17.581902,222.71466212849745,65879.90519955095,0.328483072738875,0.9198703673335468,55.19222204001281,58515.41268521718,1397.8482331241366,0.0002533216636936,0.3345108555598698,0.4031533700123065,0.4599351836667734,0.9939113111316163,0.0173743321715947,0.0005490902652056,0.0001190856578497,3.628235539e-05,1450000000000000.0,174.35222942440046,67.88643310921576,0.0662306664480153,0.0013516462540411,0.0011038444408002,0.958927999011593,0.0303055118372409,0.0065726020698262,0.0020025038148195,8.002872195801858e+16,climb,5,GTF2035_wi_gass,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,17.560485928148417,0.8735758448968334,0.7141232549986872,29.257706342608596,17.374332171594705,36.28235539,1450000000000000.0,21.0900346717033,825.905113314381,1407.44486918234,0.0253321663694,0.019591590827306,0.342269168633356,29.258458714739,17.46578363201083,5.0269734514232205,7.089191960196278,6.40017887871814,6.527463540674201,7.366801153259122,628449319066632.4,12.696340441207928,656351588614766.6,12.216659396757066,11.984371152552406,831371566867317.2
13,13,-3.8269441024116873,37.705590199616,8839.2,246.418888676,2024-06-07 09:36:00,34610D,238.48488,4.6779366,18.384375,224.9680443379561,65824.71297751094,0.3253758838514419,0.9179800923470044,55.07880554082027,58520.43545338829,1522.7144394201216,0.0003047989924433,0.3148461017336226,0.6660709442901798,0.4589900461735022,1.0,0.0173681347313276,0.0005563470438352,0.0001206594942692,3.628235539e-05,1450000000000000.0,173.99394670345123,67.74693081520893,0.0660945666489843,0.0013488687071221,0.0011015761108164,0.9566161154735596,0.0306429306406135,0.0066457808215118,0.0019983887970887,7.986426803418939e+16,climb,5,GTF2035_wi_gass,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,17.337479383969956,0.8615895229507561,0.7266873721875181,29.260217726694144,17.368134731327604,36.28235539,1450000000000000.0,20.9401148107471,829.874307511076,1420.36635761507,0.0304798992443,0.0199276791876163,0.343901508917739,29.2596896630053,17.252220732132034,5.024558843215044,7.174518559290158,6.600740613329787,6.64656439054494,7.462034545053768,623950506199733.5,13.03228298137364,647432547620945.1,12.643875377118784,11.297282655293689,787859930330723.0
14,14,-3.79852294921875,37.83700716697563,9288.78,250.019999784,2024-06-07 09:37:00,34610D,234.81413,5.644592,18.991163,225.9806730303513,65769.63417197012,0.3176180388754097,0.9082299732565592,54.493798395393554,58990.06362517436,1570.380429749421,0.0003190281114332,0.2944415627541902,0.9758357317495884,0.4541149866282796,1.0,0.0172151408899135,0.0005659735755278,0.0001227472782495,3.628235539e-05,1450000000000000.0,172.14590913104823,67.02737202633408,0.0653925580744722,0.0013345420015198,0.0010898759679078,0.9381184170032464,0.0308420499219347,0.006688965434515,0.0019771633599326,7.901600767332066e+16,climb,5,GTF2035_wi_gass,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,17.092264771967486,0.8491603256480564,0.7356417648185241,29.49503181258718,17.215140889913577,36.28235539,1450000000000000.0,20.8234557498633,837.709399408489,1443.37857601599,0.0319028111433,0.0205162609225886,0.348943253565552,29.4949576450805,17.002706666595806,5.026168384849597,7.3936274904313075,7.0114536943236,6.902858188017752,7.692693117564831,605669352766152.6,13.50994909031147,623796725535988.8,13.298844758524007,10.489725233655882,737107248531983.5
15,15,-3.7695377431016936,37.970489501953125,9753.6,250.534444228,2024-06-07 09:38:00,34610D,231.17645,7.1221914,19.23679,227.2232596223916,65715.14037357472,0.311785814861263,0.8958087256709727,53.74852354025836,57639.383282628834,1618.7937738059666,0.0002471423636,0.2744848000248498,1.0642653520583747,0.4479043628354863,1.0,0.0170665833944013,0.0005774448169177,0.0001252351393788,3.628235539e-05,1450000000000000.0,169.79158586367615,66.11068395451778,0.06449822824831,0.0013162903724144,0.0010749704708051,0.917303659325764,0.0310368063353064,0.0067312038369717,0.0019501230327754,7.793535913337462e+16,climb,5,GTF2035_wi_gass,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,16.575478674094086,0.824677430727387,0.7454837622224634,28.819691641314417,17.066583394401363,36.28235539,1450000000000000.0,20.2880216739907,840.997222291261,1455.05609966074,0.02471423636,0.0208384097318292,0.343729482741388,28.8194833934832,16.490920278301086,5.025511140414564,7.424730110412,7.142833661572338,6.94896524317621,7.710754732662306,585796277762768.4,13.432107363159627,602708285614841.0,13.308085935254423,9.701384306133512,687398457751575.6
16,16,-3.740903164478027,38.102142333984375,10233.66,247.962222008,2024-06-07 09:39:00,34610D,227.61829,8.715155,19.679028,226.97696059316564,65661.39185003446,0.3209720115680051,0.8349792553005153,50.09875531803092,50926.11328161144,1205.2102226965617,0.0001756395521026,0.2550380254566048,1.0652497481214946,0.4174896276502576,0.947160684593973,0.0158429233708615,0.0005913326797773,0.0001282471128002,3.628235539e-05,1450000000000000.0,158.26196804965966,61.62146904117803,0.0601185063816371,0.0012269082935027,0.0010019751063606,0.7937107414791068,0.0296250312357205,0.0064250207244244,0.0018177008450454,7.264319521114483e+16,climb,5,GTF2035_wi_gass,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,15.181795471610052,0.7564232498237558,0.7504735670920953,25.46305664080572,15.842923370861556,36.28235539,1450000000000000.0,18.2149524975431,815.97186841815,1404.27687585426,0.0175639552103,0.0197542809461574,0.298360122036359,25.4630133316261,15.100915503520621,5.026685750821947,6.557175256923392,5.759836572196525,5.8488769470484785,6.539954394960711,578398349631672.2,10.750850199591902,618961001943224.1,10.130564062373525,8.843360851117065,633604999782277.9
17,17,-3.7118010825299166,38.23480224609375,10591.8,246.418888676,2024-06-07 09:40:00,34610D,224.653,9.326156,20.034838,226.35797366470533,65611.29309471643,0.3234492309626614,0.7709487224299009,46.25692334579405,47513.30892199658,1023.09072596541,0.0001346104297933,0.2412695654698515,1.1033119079238751,0.3854743612149504,0.8802597191129061,0.0144492877189057,0.00059927064992,0.0001299686847463,3.628235539e-05,1450000000000000.0,146.1256208493634,56.89601571532668,0.0555083080149528,0.00113282261255,0.0009251384669158,0.6683795944147457,0.0277204165167358,0.0060119514876647,0.00167831013208,6.707253885140138e+16,climb,5,GTF2035_wi_gass,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,14.384289563451093,0.7172782027721462,0.7533501589716278,23.75665446099829,14.44928771890573,36.28235539,1450000000000000.0,17.092827452276,803.206405743082,1380.37506527154,0.0134610429793,0.0192773460768902,0.275818308173356,23.7570445140334,14.305972619338,5.027298423057705,6.13697227078148,5.171690283037056,5.338229876963596,6.005961396271228,562020431710403.56,9.38546803524321,603634394779136.4,9.010526528164478,8.221236954506852,594561491748057.1
18,18,-3.68316650390625,38.36472333487818,10896.6,246.418888676,2024-06-07 09:41:00,34610D,222.05438,9.738825,20.33667,225.1962254733112,65565.03617137064,0.3405372358752225,0.5042409453430692,30.25445672058415,32886.7582645182,0.0,0.0001012106376148,0.2300315857671193,1.0895680658755416,0.2521204726715346,0.577835150449128,0.0116039576479855,0.0006054495550775,0.0001238153497383,2.7216864407515125e-05,1586195945994017.5,95.57382878032531,37.21298176631851,0.0363053480647009,0.0007409254707081,0.0006050891344116,0.3510714344484702,0.0183175473605916,0.0037459661400017,0.0008234314462871,4.798949659844204e+16,climb,5,GTF2035_wi_gass,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,11.683096932237373,0.5829723929220411,0.7538564256580114,16.4433791322591,11.603957647985547,27.216864407515125,1586195945994017.5,13.0983170362975,739.625479576657,1242.64369702507,0.0101210637615,0.0163303453354997,0.18989860990954,16.4432090532244,11.627396003832652,5.023903966914346,4.690446496351753,3.116616839343799,3.4603015035202964,4.256397442099023,308026861127902.75,3.017383269834214,372464597637245.6,4.98031001646251,7.68520518554974,560985452285332.94
19,19,-3.654148267663061,38.49623107910156,10896.6,246.93333312,2024-06-07 09:42:00,34610D,222.03012,9.948228,20.360191,224.33727118215248,65534.78171465005,0.340216470898597,0.510474268419029,30.62845610514174,33389.29244463373,0.0,0.0001014185513579,0.2300315857671193,1.0951140887579538,0.2552371342095145,0.5842366970453383,0.0116632169192741,0.0006052312275987,0.0001239795186935,2.787311765534631e-05,1576336686073876.2,96.75529283614276,37.67300100932434,0.03675414732617,0.0007500846393095,0.0006125691221028,0.357226327456736,0.0185372980879678,0.0037973012462417,0.0008537105606202,4.828075899633831e+16,climb,5,GTF2035_wi_gass,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,11.747611231484486,0.5861891358612106,0.7510220774168948,16.694646222316862,11.663216919274191,27.87311765534631,1576336686073876.2,13.194671052186,741.031799276221,1246.52106845601,0.0101418551358,0.0164212044060805,0.192026300097947,16.6955462238792,11.692615370685019,5.023469646032484,4.721177842447528,3.1557370157960407,3.496009013917053,4.284995650033185,316603571841809.9,3.138208040027415,379021172086206.06,5.086123728897809,7.644900991129831,558655557470826.4
20,20,-3.625,38.6279296875,10896.6,247.447777564,2024-06-07 09:43:00,34610D,222.00072,10.198532,20.359915,224.00677073620017,65504.15325854491,0.3400755551827262,0.5177159614962992,31.06295768977795,33898.87482440313,-25.537145301313824,0.0001010588765328,0.2300315857671193,1.0952401584846083,0.2588579807481496,0.5920388167973729,0.0117351235389012,0.0006049667703927,0.0001241771346909,2.8583366761830223e-05,1565666216141704.0,98.12788334200852,38.20743795842688,0.0372755492277335,0.0007607254944435,0.0006212591537955,0.3645276459732076,0.0187920571924326,0.003857309080943,0.0008878839123541,4.863422342832449e+16,climb,5,GTF2035_wi_gass,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,11.829323843087874,0.5902707339766684,0.749965298802182,16.949437412201565,11.735123538901275,28.583366761830224,1565666216141704.0,13.3108096312821,742.702536702953,1250.67242390124,0.0101058876533,0.0165146301080917,0.194454816404812,16.950304911275,11.773510259246352,5.023655126403873,4.756799671908805,3.200528531133956,3.5385000697672795,4.320805313834297,326292623572889.44,3.279900246191431,386237623088323.4,5.204588279579899,7.629933762450926,557790316435217.9
21,21,-3.59600830078125,38.75864837129237,10888.98,245.389999788,2024-06-07 09:44:00,34610D,222.03276,10.433799,20.349888,224.5166643498269,65473.09030085513,0.3403023942472064,0.521770407133476,31.30622442800856,34109.497812999565,-25.5349856959216,0.0001015652037738,0.2303072702383211,1.0976508845974955,0.260885203566738,0.5965841414927083,0.0117795261486118,0.0006045160281487,0.000124229899206,2.888131449173257e-05,1561189980600880.0,98.89636296807905,38.50665604645053,0.0375674693136102,0.0007666830472165,0.0006261244885601,0.3687724892640366,0.0189251144475519,0.0038891691052119,0.000904164913254,4.887496390744948e+16,climb,5,GTF2035_wi_gass,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,11.8889137473598,0.5932381874205892,0.7516181847193333,17.054748906499782,11.779526148611811,28.881314491732567,1561189980600880.0,13.3881446945807,743.693476289487,1252.5109213863,0.0101565203774,0.0165495538415883,0.195834634619083,17.0547575604748,11.832025716751524,5.0239910202525415,4.778639441450349,3.2252639790494326,3.564636103347474,4.345648906447018,331332298915311.2,3.358363623350729,389686913464628.8,5.263757110329242,7.6666370930332395,559976476351021.7
22,22,-3.56695556640625,38.88908774165784,10881.36,244.875555344,2024-06-07 09:45:00,34610D,222.06433,10.703032,20.302988,225.1968706773758,65441.78407642712,0.3342628298984955,0.6389694974432454,38.33816984659472,40905.84036438146,357.32423700365604,0.0001019724845439,0.2305832221844504,1.0990379529861147,0.3194847487216227,0.7305966927443774,0.0128993312374635,0.0006040614424286,0.0001280455502266,3.628235539e-05,1450000000000000.0,121.11027854539272,47.15594891131151,0.0460058038159136,0.0009388939554268,0.0007667633969318,0.4945367518893615,0.0231586101776077,0.0049090320526894,0.0013909991033763,5.559034627756235e+16,climb,5,GTF2035_wi_gass,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,13.119824201998744,0.6546533490292796,0.7538417199098006,20.45292018219073,12.899331237463526,36.28235538999999,1450000000000000.0,15.1967968504132,773.020222996988,1316.89164881339,0.0101972484544,0.0179243783934335,0.234071639343836,20.4528460730599,13.057511271725462,5.023812288916627,5.401784117112013,4.065637482321427,4.362093047298793,5.064126449518547,472270902963090.75,6.122226118982156,498632596966394.4,7.1412659324967755,7.711642591521693,562642525451931.8
