,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km
29,29,31,3c49c8,EWG1VT,54.00260925292969,8.117719377790179,204.748888712,11033.76,0.6270564018487339,34610D,228.03836,-7.90794,25.675873,179.88152788792135,65340.1966880862,0.316421382546437,0.438259924062118,26.329662619235503,33.1735885609016,0.0,1.3387863385414502e-05,22511.53851710997,0.0681901762838439,0.2194138551602958,0.5445444943479005,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5942097908850695,16.58687018012341,10.71491308823807,26.18197558627073,1594521857520115.5,8.81012935290959,738.907872735024,1579.23975383049,0.00133878633854,0.0250966286234332,0.219129962031059,16.5867942804508,8.73145016085758,8.731333266960629,0.0013387863385414,0.5879169176521557,467248501292132.06,4.493129509800471,429466619250978.8,0.01167019207390435,6.431231928002366e-06,3.16,35.8,2023-08-06 08:31:00,1.33878633854145e-05,0.06819024739130872,0.0,29,225.1153851710997,1.33878633854145e-05,-7.90794,25.675873,0.06819024739130872,0.0016217509,8.213471e-08,0.34390597161395114,829.1057195083464,12308.596033909274,0.9867775235142027,0.16208059441887912,1.5246467829867167,230.44107215850076,0.04373142333600981,0.963171161676631,0.0,221.18604430064806,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.1713123e-05,1.1388959e-05,108987.984,0.05985754,-212.82388,0.0,0.0,1.0,-4.2317733760855695e-13,1.8131999e-12,1.0888364e-15,0.0,0.0,0.0,7.48e-16,1.9907129752777088e-14,1.3900225627618502e-12,1088.525896435841,12.308596033909275,4.2656268678074605e-13,1.1713123e-05,1.1388959e-05,108987.984,0.05985754,-212.82388,0.0,0.0,0.0,-4.2317733760855695e-13,1.8131999e-12,1.0888364e-15,0.0,0.0,0.0,7.48e-16,1.9907129752777088e-14,1.3900225627618502e-12,1088.525896435841,12.308596033909275
30,30,32,3c49c8,EWG1VT,54.11183166503906,8.148324148995536,203.719999824,11033.76,0.6283060938956986,34610D,227.74121,-8.281601,26.714521,177.94906204081124,65313.86702546696,0.3162055853851256,0.448663476299294,27.10600179867065,34.3064665520416,26.264270788625737,1.5126513315263102e-05,22511.53851710997,0.0798056922473281,0.2258833483222554,0.5570388099233435,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5882096165345433,17.15360225230934,10.84690707912511,27.56119492695846,1581022875840310.0,8.98461091726888,740.777579608671,1585.12875846683,0.00151265133153,0.0252450673458044,0.224331738149647,17.1532332760208,8.8861612083174,8.886026793714786,0.0015126513315263,0.594612150854329,482477602695335.1,4.432164145227848,426508595592442.9,0.011787863000739505,6.691745072216379e-06,3.16,35.8,2023-08-06 08:32:00,1.51265133152631e-05,0.07980571194261307,0.0,30,225.1153851710997,1.51265133152631e-05,-8.281601,26.714521,0.07980571194261307,0.0023079629,1.2964925e-07,0.3443546899616981,830.7582597079349,12074.955891500409,0.9866998936058166,0.16255251446308094,1.524167908815473,230.43782213250378,0.05103114981102393,0.952651374708777,0.0,221.20818005099002,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.3180361e-05,1.1576661e-05,108995.59,0.06944154,-208.65659,0.0,0.0,1.0,-4.2317085353745853e-13,1.8116525e-12,1.1033051e-15,0.0,0.0,0.0,7.48e-16,1.9901566207744277e-14,1.3884816225605815e-12,1086.9672733032432,12.074955891500409,4.4060272939581627e-13,1.3180361e-05,1.1576661e-05,108995.59,0.06944154,-208.65659,0.0,0.0,0.0,-4.2317085353745853e-13,1.8116525e-12,1.1033051e-15,0.0,0.0,0.0,7.48e-16,1.9901566207744277e-14,1.3884816225605815e-12,1086.9672733032432,12.074955891500409
31,31,33,3c49c8,EWG1VT,54.21897241624735,8.178513470818014,202.176666492,11041.38,0.6295446374878242,34610D,227.47112,-8.542324,27.638107,176.4110201656041,65286.761023668296,0.3143159656297595,0.437902283605448,26.31724541743353,33.5737134039504,-26.22934073353437,1.6800908965061197e-05,22484.50492966137,0.0914182751387261,0.2193103784786127,0.5384454202600697,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5834717134967098,16.78607732437156,10.697832344260709,26.26747243366612,1598557330516020.2,8.80809204130855,736.92611249495,1576.47735959873,0.00168009089651,0.0250577819128039,0.218951141802724,16.7868567019752,8.73785008444207,8.737703283084645,0.0016800908965061,0.58082996743005,469828972637793.44,4.377510839941708,423513780775101.06,0.011616747470975972,6.412696343431334e-06,3.16,35.8,2023-08-06 08:33:00,1.6800908965061197e-05,0.09141824127525583,0.0,31,224.84504929661372,1.6800908965061197e-05,-8.542324,27.638107,0.09141824127525583,0.0030273562,1.8175852e-07,0.3443495441696213,832.3960599009629,12013.850572719619,0.9866125380474416,0.1630818805618379,1.5181444794327814,230.39686478446947,0.05830156511621712,0.9432932974778454,0.0,221.19588802865647,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.4575304e-05,1.1707887e-05,109082.96,0.07740675,-204.35081,0.0,0.0,1.0,-4.2276356880899074e-13,1.811333e-12,1.1134205e-15,0.0,0.0,0.0,7.48e-16,1.991282260638199e-14,1.3885693990203856e-12,1085.4383558397653,12.013850572719619,4.238191724316431e-13,1.4575304e-05,1.1707887e-05,109082.96,0.07740675,-204.35081,0.0,0.0,0.0,-4.2276356880899074e-13,1.811333e-12,1.1134205e-15,0.0,0.0,0.0,7.48e-16,1.991282260638199e-14,1.3885693990203856e-12,1085.4383558397653,12.013850572719619
32,32,34,3c49c8,EWG1VT,54.3255615234375,8.208725873161764,200.63333316,11033.76,0.6307653099434747,34610D,227.1358,-8.969216,28.818937,174.90130959949556,65260.44377825086,0.3140782793220284,0.445250836783646,26.87308117426346,34.4057496384446,0.0,1.955283401982623e-05,22511.53851710997,0.1108581699620085,0.2239423431188621,0.5455082951976146,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5789052586484303,17.202907290427245,10.79250730775722,27.20688291770081,1586345903503248.5,8.93651716295105,737.66789859877,1579.45984472596,0.00195528340198,0.0251385892201884,0.222625418391823,17.2028748192223,8.85592331541966,8.855750160406652,0.0019552834019826,0.5834824748500691,481224756132263.3,4.339283242447576,422001171481414.6,0.011686154719752182,6.589159960535926e-06,3.16,35.8,2023-08-06 08:34:00,1.955283401982623e-05,0.11085819528194231,0.0,32,225.1153851710997,1.955283401982623e-05,-8.969216,28.818937,0.11085819528194231,0.004431258,2.8412995e-07,0.34527253634632665,834.0102312170279,12027.259322850778,0.9866602324094254,0.16279307657814776,1.5194466811845138,230.40573152217027,0.07046651869224702,0.9273593184275967,0.0,221.2464007146561,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.7129385e-05,1.1788539e-05,109013.8,0.09433769,-200.07793,0.0,0.0,1.0,-4.231418923475815e-13,1.8085265e-12,1.1196374e-15,0.0,0.0,0.0,7.48e-16,1.9877638062081276e-14,1.385384666782386e-12,1083.911067011367,12.027259322850778,4.325118424518577e-13,1.7129385e-05,1.1788539e-05,109013.8,0.09433769,-200.07793,0.0,0.0,0.0,-4.231418923475815e-13,1.8085265e-12,1.1196374e-15,0.0,0.0,0.0,7.48e-16,1.9877638062081276e-14,1.385384666782386e-12,1083.911067011367,12.027259322850778
33,33,35,3c49c8,EWG1VT,54.43227476992849,8.238997025923295,200.118888716,11033.76,0.6319639078792136,34610D,226.81909,-9.277715,29.901094,173.5590361163063,65233.5706970766,0.31317510463649445,0.44393193544991,26.786646616765847,34.469725804306,-26.151840664245903,2.224563029336627e-05,22511.53851710997,0.1309855496622394,0.2232220551397153,0.5403739842911451,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5748633664745151,17.234918714257905,10.771271622141478,27.07022702585051,1588398961468026.0,8.91947320666902,736.228793463912,1576.8051943081,0.00222456302934,0.0250883364409185,0.221965967724955,17.234862902153,8.8473768776049,8.847180066508,0.0022245630293366,0.578345910727792,480963422549610.8,4.299556942381158,420072967591626.4,0.011641173000584312,6.544865030838275e-06,3.16,35.8,2023-08-06 08:35:00,2.224563029336627e-05,0.13098563843353883,0.0,33,225.1153851710997,2.224563029336627e-05,-9.277715,29.901094,0.13098563843353883,0.0059904936,4.0160862e-07,0.3457546442014734,835.5952158443391,12001.208516904711,0.9865020938296565,0.1637486453980726,1.517452133387773,230.39214782965115,0.08300156112658977,0.9112347133851103,0.0,221.27811358938567,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.9655483e-05,1.1791308e-05,109025.336,0.11156853,-195.8969,0.0,0.0,1.0000000000000002,-4.231154291878328e-13,1.8069129e-12,1.1198508e-15,0.0,0.0,0.0,7.480000000000001e-16,1.9857217621890003e-14,1.3837974473430078e-12,1082.3794327195283,12.001208516904711,4.29078651633813e-13,1.9655483e-05,1.1791308e-05,109025.336,0.11156853,-195.8969,0.0,0.0,0.0,-4.231154291878328e-13,1.8069129e-12,1.1198508e-15,0.0,0.0,0.0,7.480000000000001e-16,1.9857217621890003e-14,1.3837974473430078e-12,1082.3794327195283,12.001208516904711
34,34,36,3c49c8,EWG1VT,54.53873973781779,8.269459117542613,200.63333316,11026.14,0.6331438422357265,34610D,226.44461,-9.666108,31.178587,172.57156641554596,65206.78405045983,0.31341760807667407,0.452495623431992,27.46022523421508,35.3630709627576,0.0,2.546163480847435e-05,22538.60460760245,0.1569865961638195,0.2288352102851256,0.5494808595882009,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5720650902039104,17.681572122505102,10.887550183078966,28.18193783810312,1571697107587297.5,9.07155228539064,737.261396033114,1580.1776834227,0.00254616348085,0.0251743717685866,0.226247811715996,17.6815354813788,8.98722771697191,8.986998893288064,0.0025461634808474,0.5820288872645017,493796738120748.6,4.279208498746164,419428368277491.7,0.011726814930606505,6.749567269700637e-06,3.16,35.8,2023-08-06 08:36:00,2.5461634808474347e-05,0.1569864775048969,0.0,34,225.38604607602454,2.5461634808474347e-05,-9.666108,31.178587,0.1569864775048969,0.007908797,5.5245164e-07,0.34674282717370913,837.1555237789627,12038.745087869953,0.9865079540191736,0.16371333683272193,1.519817427556306,230.4082547150828,0.09911199779825844,0.887468900887548,0.0,221.35026850819827,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,2.2991171e-05,1.1753269e-05,108964.65,0.14110593,-191.56122,0.00018625113801178425,0.00018625113801178425,1.0,-4.2345034040314674e-13,1.8038284e-12,1.1169186e-15,9.76357478163952e-17,-1.5729617281729925e-17,-1.5729617281729925e-17,7.479999999999998e-16,1.9807316079183845e-14,1.3803780148075812e-12,1080.8481715590212,12.038745087869954,4.3948467777783545e-13,2.2991171e-05,1.1753269e-05,108964.65,0.14110593,-191.56122,0.00018625113801178425,0.00018625113801178425,0.0021196239875340694,-4.2345034040314674e-13,1.8038284e-12,1.1169186e-15,9.76357478163952e-17,-1.5729617281729925e-17,-1.5729617281729925e-17,7.479999999999998e-16,1.9807316079183845e-14,1.3803780148075812e-12,1080.8481715590212,12.038745087869954
35,35,37,3c49c8,EWG1VT,54.645538330078125,8.30009011661305,202.176666492,11026.14,0.6343009888826769,34610D,226.08206,-9.925121,32.345123,171.86806151074984,65179.32382522561,0.314235182884582,0.467362174205362,28.667952332353863,36.7700845723226,52.14235300063648,2.8216002171335152e-05,22538.60460760245,0.1817134777950068,0.2388996027696155,0.5699210776741882,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.570189684777695,18.385214697849207,11.095205060354198,30.25104605711937,1540611736502887.5,9.32449010684588,740.183974931376,1588.3100051721,0.00282160021713,0.0253701310695219,0.233681087102681,18.3850422861613,9.21087425454459,9.210614367829589,0.0028216002171335,0.5924865119103814,515079811049148.94,4.260992947827943,418544108919010.9,0.011901110824804285,7.1268401275548765e-06,3.16,35.8,2023-08-06 08:37:00,2.8216002171335152e-05,0.18171356024711258,0.0,35,225.38604607602454,2.8216002171335152e-05,-9.925121,32.345123,0.18171356024711258,0.009885516,7.179186e-07,0.3472988713463066,838.6857019961844,12102.699639386794,0.9862868762919845,0.16503998804592673,1.5216329821509564,230.42060298177725,0.11431526246639466,0.8611887420981182,0.0,221.41648604709914,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,2.5617956e-05,1.1730273e-05,108979.88,0.17071833,-187.03899,0.0018011444600631887,0.0018011444600631887,0.9999999999999999,-4.234054798421795e-13,1.8020523e-12,1.1151461e-15,9.439858334776792e-16,-1.5038900727404706e-16,-1.5038900727404706e-16,7.480000000000001e-16,1.9761492232188155e-14,1.3786467993210943e-12,1079.306517051398,12.102699639386794,4.600926831218534e-13,2.5617956e-05,1.1730273e-05,108979.88,0.17071833,-187.03899,0.0018011444600631887,0.0018011444600631887,0.007031196920770513,-4.234054798421795e-13,1.8020523e-12,1.1151461e-15,9.439858334776792e-16,-1.5038900727404706e-16,-1.5038900727404706e-16,7.480000000000001e-16,1.9761492232188155e-14,1.3786467993210943e-12,1079.306517051398,12.102699639386794
36,36,38,3c49c8,EWG1VT,54.75288003177966,8.331215598366477,202.691110936,11041.38,0.6354359789160087,34610D,225.78357,-9.980809,33.19262,171.48887505284836,65150.65587289326,0.312528499069929,0.445815568041128,26.987635601490773,34.9615230436068,-26.02880545253776,2.995536079835396e-05,22484.50492966137,0.1994995207530069,0.2248969633457564,0.535006457511711,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5693076210503482,17.480275351175155,10.7964555709721,27.39499439353846,1583519799494812.8,8.97031355826978,733.795014683282,1572.6703713018,0.00299553607984,0.0250155452825774,0.222907784020564,17.4807615218034,8.91077054297964,8.910503625628639,0.0029955360798353,0.5697157462709523,486993542575979.0,4.23867958026112,416775221639083.0,0.011595083210617007,6.555506633877039e-06,3.16,35.8,2023-08-06 08:38:00,2.9955360798353962e-05,0.19949944414048187,0.0,36,224.84504929661372,2.9955360798353962e-05,-9.980809,33.19262,0.19949944414048187,0.011618625,8.693915e-07,0.3469232791551362,840.1865849251938,12147.772939013914,0.9865327315334361,0.1635639618411625,1.5142143943950055,230.37006374825015,0.12513685975671834,0.8416097697326511,0.0,221.40969365964398,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,2.7241666e-05,1.1658849e-05,109148.41,0.1917176,-182.71646,0.0,0.0,0.9999999999999998,-4.2259587799185773e-13,1.8029282e-12,1.1096405e-15,0.0,-0.0,0.0,7.479999999999998e-16,1.9801961776629167e-14,1.38033240915455e-12,1077.7567862834962,12.147772939013914,4.281185394769585e-13,2.7241666e-05,1.1658849e-05,109148.41,0.1917176,-182.71646,0.0,0.0,0.0,-4.2259587799185773e-13,1.8029282e-12,1.1096405e-15,0.0,-0.0,0.0,7.479999999999998e-16,1.9801961776629167e-14,1.38033240915455e-12,1077.7567862834962,12.147772939013914
37,37,39,3c49c8,EWG1VT,54.86064846232786,8.362260298295453,203.20555538,11033.76,0.6365456547279992,34610D,225.34769,-10.307196,34.564075,170.75387739080256,65123.66823729177,0.3126615343866167,0.450600678005792,27.37929188844221,35.5039898156234,0.0,3.4413013916259994e-05,22511.53851710997,0.2418764529844396,0.2281607657370184,0.5379211437026977,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5674155375856654,17.7517036605007,10.862966899401796,27.979178269282976,1574743278096777.2,9.06242576437686,733.651063833252,1572.99259612081,0.00344130139163,0.0250305558389045,0.225300339002896,17.7519949078117,9.00101222093985,9.000702479640163,0.0034413013916259,0.5692055479798191,494865529864847.5,4.227331909038103,416566863129494.06,0.011625707204676991,6.657094261312978e-06,3.16,35.8,2023-08-06 08:39:00,3.4413013916259994e-05,0.24187656331120327,0.0,37,225.1153851710997,3.4413013916259994e-05,-10.307196,34.564075,0.24187656331120327,0.015818594,1.2520412e-06,0.34801223727233227,841.6539974925328,12140.941702969898,0.9860869449526051,0.1662303732596364,1.5163342265535955,230.38452749879656,0.15107014735591975,0.8019964015789365,0.0,221.51917078057568,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,3.185369e-05,1.1311351e-05,109087.59,0.2376778,-179.51772,0.002804064256912055,0.002804064256912055,0.9999999999999999,-4.2293182050378596e-13,1.7997531e-12,1.0828542e-15,1.4629781024054052e-15,-2.44425551770916e-16,-2.44425551770916e-16,7.48e-16,1.969042225308282e-14,1.3768212435471847e-12,1076.192286490264,12.140941702969897,4.327529434620351e-13,3.185369e-05,1.1311351e-05,109087.59,0.2376778,-179.51772,0.002804064256912055,0.002804064256912055,0.004119307194560172,-4.2293182050378596e-13,1.7997531e-12,1.0828542e-15,1.4629781024054052e-15,-2.44425551770916e-16,-2.44425551770916e-16,7.48e-16,1.969042225308282e-14,1.3768212435471847e-12,1076.192286490264,12.140941702969897
38,38,40,3c49c8,EWG1VT,54.96830749511719,8.393877814797793,203.719999824,11033.76,0.6376380448113526,34610D,224.94092,-10.525765,35.781334,170.01648230441648,65096.28894540333,0.31304262781624975,0.459601078788274,28.12183308770869,36.4145487490064,25.93416785796921,3.827286144006727e-05,22511.53851710997,0.282615418178527,0.2343486090642391,0.5484884496452136,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5654757708644346,18.2075498706049,10.989608862157995,29.229041641736018,1555965880964795.8,9.22073812274103,734.892972748913,1576.85230538043,0.00382728614401,0.0251272711652211,0.229800539394137,18.2072743745032,9.14546342430554,9.145113414646966,0.0038272861440067,0.5736085052138195,508291983669495.8,4.208727688380216,415663630741472.5,0.011719009255573102,6.876186019076351e-06,3.16,35.8,2023-08-06 08:40:00,3.8272861440067264e-05,0.2826152163414703,0.0,38,225.1153851710997,3.8272861440067264e-05,-10.525765,35.781334,0.2826152163414703,0.019677151,1.6147227e-06,0.34864156224244114,843.098555120628,12156.509186908257,0.9863993297154166,0.16436654871651055,1.517180472412556,230.39029648166616,0.17581123034903837,0.7603403864092436,0.0,221.6183664677873,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,3.602013e-05,1.0943236e-05,109106.33,0.28239983,-176.29086,0.0037967665432193567,0.0037967665432193567,1.0000000000000002,-4.228708585553466e-13,1.7978696e-12,1.0544786e-15,1.9746914477720954e-15,-3.6107936473569586e-16,-3.6107936473569586e-16,7.48e-16,1.9619689829172182e-14,1.3749987642660837e-12,1074.6293748501696,12.156509186908258,4.4435031759086086e-13,3.602013e-05,1.0943236e-05,109106.33,0.28239983,-176.29086,0.0037967665432193567,0.0037967665432193567,0.004532618066857576,-4.228708585553466e-13,1.7978696e-12,1.0544786e-15,1.9746914477720954e-15,-3.6107936473569586e-16,-3.6107936473569586e-16,7.48e-16,1.9619689829172182e-14,1.3749987642660837e-12,1074.6293748501696,12.156509186908258
39,39,41,3c49c8,EWG1VT,55.07613877118644,8.425265225497158,203.20555538,11041.38,0.6387058586786182,34610D,224.55008,-10.621378,36.8308,169.5931149880346,65068.16711231562,0.3113863540863593,0.439667295175074,26.573423039648432,34.737372027651,-25.88412515730625,4.143540675131205e-05,22484.50492966137,0.3204948322073356,0.2214451919970702,0.515386714287985,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5645583394849003,17.36884071472581,10.711987293597414,26.54039122397168,1596358981327712.0,8.89549129153343,728.423148021728,1561.21183993691,0.00414354067513,0.0247762345612297,0.219833647587537,17.3686860138255,8.87276260822687,8.872394976932142,0.0041435406751312,0.5510315298573916,482226524351951.7,4.193150890181556,414564836951621.6,0.01142688635483272,6.32840485903551e-06,3.16,35.8,2023-08-06 08:41:00,4.1435406751312054e-05,0.3204950274206564,0.0,39,224.84504929661372,4.1435406751312054e-05,-10.621378,36.8308,0.3204950274206564,0.023649206,2.0045413e-06,0.3488289849807813,844.5106181558879,12218.662020915905,0.9858956714830615,0.16736106163311534,1.5117178642161948,230.35300672156066,0.19861278427300674,0.7199636702680612,0.0,221.6725434837824,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,3.978725e-05,1.0536208e-05,109205.016,0.3312005,-173.89471,0.0,0.0,1.0,-4.224126471361718e-13,1.7973061e-12,1.0231036e-15,0.0,-0.0,0.0,7.479999999999999e-16,1.964471882820368e-14,1.3748934842464719e-12,1073.0577343688158,12.218662020915904,4.1445021952286694e-13,3.978725e-05,1.0536208e-05,109205.016,0.3312005,-173.89471,0.0,0.0,0.0,-4.224126471361718e-13,1.7973061e-12,1.0231036e-15,0.0,-0.0,0.0,7.479999999999999e-16,1.964471882820368e-14,1.3748934842464719e-12,1073.0577343688158,12.218662020915904
40,40,42,3c49c8,EWG1VT,55.18446582858845,8.457475142045453,203.719999824,11033.76,0.6397535709633643,34610D,224.07358,-10.877884,38.295338,168.49924150427518,65041.59368927597,0.31169503743345156,0.449566669911674,27.37017237421519,35.7855323571064,0.0,4.624452530310702e-05,22511.53851710997,0.3795994892349706,0.2280847697851266,0.5255787288469254,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5615130557840515,17.892886901651277,10.849620805411526,27.845135683503848,1576757074901489.0,9.07400781327269,729.552816205733,1564.88513682798,0.00462445253031,0.0248694040279354,0.224783334955837,17.8927661785532,9.03854932363241,9.03813135953806,0.0046244525303107,0.5549132800413091,497296848057920.9,4.170985163045013,413831101919305.6,0.011523311822896,6.562289144637105e-06,3.16,35.8,2023-08-06 08:42:00,4.624452530310702e-05,0.37959927248537456,0.0,40,225.1153851710997,4.624452530310702e-05,-10.877884,38.295338,0.37959927248537456,0.029880218,2.6182763e-06,0.3499910777569224,845.8961030358563,12194.675027427804,0.9861361176121194,0.16593841490413366,1.5142204884300503,230.37010535396757,0.23414351850426016,0.6565993194435727,0.0,221.82991951763563,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,4.4813507e-05,1.0020075e-05,109147.32,0.3954119,-172.00682,0.0045536675140887975,0.0045536675140887975,1.0000000000000002,-4.2273268385865557e-13,1.7940081e-12,9.833183e-16,2.3461349865673783e-15,-5.386069160544596e-16,-5.386069160544596e-16,7.480000000000001e-16,1.9471720864041698e-14,1.3712753585581517e-12,1071.476263429053,12.194675027427804,4.26233266500656e-13,4.4813507e-05,1.0020075e-05,109147.32,0.3954119,-172.00682,0.0045536675140887975,0.0045536675140887975,0.004615406843987558,-4.2273268385865557e-13,1.7940081e-12,9.833183e-16,2.3461349865673783e-15,-5.386069160544596e-16,-5.386069160544596e-16,7.480000000000001e-16,1.9471720864041698e-14,1.3712753585581517e-12,1071.476263429053,12.194675027427804
41,41,43,3c49c8,EWG1VT,55.2926066770392,8.489435369318182,204.234444268,11033.76,0.6407790797038069,34610D,223.62933,-11.006399,39.57454,167.8051972850145,65014.22351690176,0.31116257932464897,0.445846831503624,27.100727049334115,35.5753415635368,0.0,5.018921931699849e-05,22511.53851710997,0.4350641669015764,0.2258393920777842,0.5162914735528449,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5597553391347845,17.78796509582465,10.798122314523033,27.33549361935837,1584413712934525.0,9.02253091879899,727.212374399999,1559.6839268849,0.0050189219317,0.0247581978736678,0.222923415751812,17.7876707817684,9.00402431910878,9.00357243683711,0.0050189219316998,0.5468788540834222,493514350036242.4,4.154356906919863,413023685784398.56,0.011442599961683684,6.4374686025591485e-06,3.16,35.8,2023-08-06 08:43:00,5.01892193169985e-05,0.43506454215319573,0.0,41,225.1153851710997,5.01892193169985e-05,-11.006399,39.57454,0.43506454215319573,0.036463857,3.2883236e-06,0.35068635120917263,847.2522304836239,12215.339995246686,0.9858039332839724,0.1679005810646564,1.5130551729871409,230.36214671106373,0.2671896679353713,0.5925947001668611,0.0,221.95884314980796,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,4.927539e-05,9.445467e-06,109168.99,0.45870197,-170.79567,0.004615406843987558,0.004615406843987558,1.0,-4.226582115012689e-13,1.7920973e-12,9.390257e-16,2.3664490676656736e-15,-5.766316480519643e-16,-5.766316480519643e-16,7.480000000000002e-16,1.9397473268568628e-14,1.3694391287343383e-12,1069.8940374689598,12.215339995246687,4.1918369619751555e-13,4.927539e-05,9.445467e-06,109168.99,0.45870197,-170.79567,0.004615406843987558,0.004615406843987558,0.12105322825542575,-4.226582115012689e-13,1.7920973e-12,9.390257e-16,2.3664490676656736e-15,-5.766316480519643e-16,-5.766316480519643e-16,7.480000000000002e-16,1.9397473268568628e-14,1.3694391287343383e-12,1069.8940374689598,12.215339995246687
