Unnamed: 0.1,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km,accf_sac_accf_contrail_cocip
39,39,41,3c49c8,EWG1VT,55.07613877118644,8.425265225497158,203.20555538,11041.38,0.6387058586786182,34610D,224.55008,-10.621378,36.8308,169.5931149880346,65068.16711231562,0.3388758904056978,0.404007414556842,26.573423039648432,34.7378734715242,-25.88412515730625,4.143540675131205e-05,22484.50492966137,0.3204948322073356,0.2214451919970702,0.515386714287985,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.5645583394849003,17.36884071472581,10.711987293597414,26.54039122397168,1596358981327712.0,11.2841387950129,766.17499034974,1638.98167268492,0.00414354067513,0.0263840685324152,0.202003707278421,17.3689367357621,7.65627587080598,7.655958643045534,0.0041435406751312,0.5640198667648982,482988677941066.4,4.193150890181556,414564836951621.6,0.013369041996959,6.4533223359353445e-06,3.16,35.8,2023-08-06 08:41:00,4.143540675131205e-05,0.3204950274206564,0.0,39,224.84504929661367,4.143540675131205e-05,-10.621378,36.8308,0.3204950274206564,0.023649206,2.0045413e-06,0.3488289849807813,844.5106181558879,12218.662020915905,0.9858956714830616,0.1673610616331153,1.5745750835036063,230.7750595833433,0.1986127842730067,0.6695195834165072,0.0,222.06034084935672,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,3.978725e-05,1.0536208e-05,109205.016,0.3312005,-173.89471,0.0,0.0,1.0,-4.224126471361718e-13,1.7973061e-12,1.0231036e-15,0.0,-0.0,0.0,7.479999999999999e-16,1.964471882820368e-14,1.374893484246472e-12,1073.0577343688158,12.218662020915904,4.4556382889145595e-13,3.978725e-05,1.0536208e-05,109205.016,0.3312005,-173.89471,0.0,0.0,0.0,-4.224126471361718e-13,1.7973061e-12,1.0231036e-15,0.0,-0.0,0.0,7.479999999999999e-16,1.964471882820368e-14,1.374893484246472e-12,1073.0577343688158,12.218662020915904,0.0
40,40,42,3c49c8,EWG1VT,55.18446582858845,8.457475142045453,203.719999824,11033.76,0.6397535709633643,34610D,224.07358,-10.877884,38.295338,168.49924150427518,65041.59368927597,0.3389407792722553,0.41342771479371,27.37017237421519,35.7854842995568,0.0,4.624452530310702e-05,22511.53851710997,0.3795994892349706,0.2280847697851266,0.5255787288469254,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.5615130557840515,17.892886901651277,10.849620805411526,27.845135683503848,1576757074901489.0,11.5140664344932,767.36737150653,1643.29227757363,0.00462445253031,0.0264997617469085,0.206713857396855,17.8927421497784,7.80059305329304,7.800232335251443,0.0046244525303107,0.5679054093766194,498994797470196.0,4.170985163045013,413831101919305.6,0.0134841263127881,6.70134539317259e-06,3.16,35.8,2023-08-06 08:42:00,4.624452530310702e-05,0.3795992724853745,0.0,40,225.1153851710997,4.624452530310702e-05,-10.877884,38.295338,0.3795992724853745,0.029880218,2.6182763e-06,0.3499910777569224,845.8961030358563,12194.675027427804,0.9861361176121194,0.1659384149041336,1.57662951204124,230.78860023488565,0.2341435185042601,0.5994648570033099,0.0,222.21499186628,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,4.4813507e-05,1.0020075e-05,109147.32,0.3954119,-172.00682,0.0045536675140887,0.0045536675140887,1.0000000000000002,-4.227326838586556e-13,1.7940081e-12,9.833183e-16,2.3461349865673787e-15,-5.386069160544596e-16,-5.386069160544596e-16,7.480000000000001e-16,1.9471720864041695e-14,1.3712753585581517e-12,1071.476263429053,12.194675027427804,4.586678729226774e-13,4.4813507e-05,1.0020075e-05,109147.32,0.3954119,-172.00682,0.0045536675140887,0.0045536675140887,0.0046154068439875,-4.227326838586556e-13,1.7940081e-12,9.833183e-16,2.3461349865673787e-15,-5.386069160544596e-16,-5.386069160544596e-16,7.480000000000001e-16,1.9471720864041695e-14,1.3712753585581517e-12,1071.476263429053,12.194675027427804,0.0
41,41,43,3c49c8,EWG1VT,55.2926066770392,8.489435369318182,204.234444268,11033.76,0.6407790797038069,34610D,223.62933,-11.006399,39.57454,167.8051972850145,65014.22351690176,0.3384195096812104,0.409940822117488,27.100727049334115,35.5756292686422,0.0,5.018921931699849e-05,22511.53851710997,0.4350641669015764,0.2258393920777842,0.5162914735528449,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.5597553391347845,17.78796509582465,10.798122314523033,27.33549361935837,1584413712934525.0,11.4473000747665,764.930243889236,1637.85940016645,0.0050189219317,0.0263803679045024,0.204970411058744,17.7878146343211,7.7698086622879,7.769418721227735,0.0050189219316998,0.559966641735006,495135755922816.7,4.154356906919863,413023685784398.56,0.0133879908016713,6.579615485103302e-06,3.16,35.8,2023-08-06 08:43:00,5.01892193169985e-05,0.4350645421531957,0.0,41,225.1153851710997,5.01892193169985e-05,-11.006399,39.57454,0.4350645421531957,0.036463857,3.2883236e-06,0.3506863512091726,847.2522304836239,12215.339995246686,0.9858039332839724,0.1679005810646564,1.575392621081889,230.7804498136533,0.2671896679353713,0.5285903718157677,0.0,222.3442746855411,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,4.927539e-05,9.445467e-06,109168.99,0.45870197,-170.79567,0.0046154068439875,0.0046154068439875,1.0,-4.2265821150126894e-13,1.7920973e-12,9.390257e-16,2.3664490676656736e-15,-5.766316480519644e-16,-5.766316480519644e-16,7.480000000000002e-16,1.9397473268568628e-14,1.3694391287343385e-12,1069.8940374689598,12.215339995246689,4.509522479155921e-13,4.927539e-05,9.445467e-06,109168.99,0.45870197,-170.79567,0.0046154068439875,0.0046154068439875,0.1210532282554257,-4.2265821150126894e-13,1.7920973e-12,9.390257e-16,2.3664490676656736e-15,-5.766316480519644e-16,-5.766316480519644e-16,7.480000000000002e-16,1.9397473268568628e-14,1.3694391287343385e-12,1069.8940374689598,12.215339995246689,0.0
42,42,44,3c49c8,EWG1VT,55.40089416503906,8.521917006548714,205.7777776,11033.76,0.6417849277922567,34610D,223.18315,-11.067113,40.83891,166.8531286859132,64987.12278985242,0.3379602383414544,0.410705612451362,27.18840296559197,35.7967278235234,0.0,5.37650485444284e-05,22511.53851710997,0.4924007219794213,0.2265700247132664,0.5137448512903184,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.5571355224202119,17.898338456445167,10.809147472936912,27.460966473824424,1582528664000761.5,11.4759995179287,763.747090281209,1635.90011302022,0.00537650485444,0.0263459285964636,0.205352806225681,17.8983639117617,7.79447972288382,7.79406067483328,0.0053765048544428,0.5561286846274229,497944149710846.9,4.129701396644333,411826426372087.4,0.0133623098451538,6.582018414608666e-06,3.16,35.8,2023-08-06 08:44:00,5.37650485444284e-05,0.4924007837065811,0.0,42,225.1153851710997,5.37650485444284e-05,-11.067113,40.83891,0.4924007837065811,0.04477182,4.16093e-06,0.3513874311795132,848.5823627497563,12315.868898135326,0.9860376422559328,0.1665225752093729,1.5743045925073964,230.77327562222737,0.3010833189817609,0.4485558197066374,0.0,222.4828276234805,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.3420237e-05,8.7711605e-06,109191.85,0.52660775,-170.46072,0.0046154068439875,0.0046154068439875,1.0,-4.225783119637697e-13,1.7902677e-12,8.870478400000001e-16,2.3565606222506534e-15,-5.852590357384633e-16,-5.852590357384633e-16,7.48e-16,1.9321369030558105e-14,1.3676894347842585e-12,1068.3043161108694,12.315868898135326,4.503507787863581e-13,5.3420237e-05,8.7711605e-06,109191.85,0.52660775,-170.46072,0.0046154068439875,0.0046154068439875,0.4846091633928581,-4.225783119637697e-13,1.7902677e-12,8.870478400000001e-16,2.3565606222506534e-15,-5.852590357384633e-16,-5.852590357384633e-16,7.48e-16,1.9321369030558105e-14,1.3676894347842585e-12,1068.3043161108694,12.315868898135326,0.0
43,43,45,3c49c8,EWG1VT,55.510098732123936,8.554487228393555,205.7777776,11033.76,0.6427625799321626,34610D,222.74277,-11.094736,42.075054,165.9929330051525,64959.93438688683,0.3379130001447648,0.416586894317118,27.716469621176312,36.492393003166,25.681096633139493,5.70733324994689e-05,22511.53851710997,0.5519636590934183,0.2309705801764692,0.5195382988351951,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.5548109222027165,18.24565651065025,10.898159781165733,28.33639865267474,1569376556301081.2,11.62075270351,764.146268683744,1638.0929166007,0.00570733324995,0.026410538990396,0.208293447158559,18.246196501583,7.8867548759343,7.8863047782395,0.0057073332499468,0.5574235541835051,508601358658588.2,4.107952439039422,410770243108396.8,0.0134235856073094,6.734992817584396e-06,3.16,35.8,2023-08-06 08:45:00,5.707333249946889e-05,0.5519634108613168,0.0,43,225.1153851710997,5.707333249946889e-05,-11.094736,42.075054,0.5519634108613168,0.05357907,5.093305e-06,0.3520821518070013,849.8752142558753,12266.030715644489,0.9858875305599766,0.1674090113654314,1.5741967617857866,230.77256437378009,0.3360515639646176,0.3589854077929903,0.0,222.63754154982863,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.7268917e-05,8.072257e-06,109214.93,0.59502983,-170.29135,0.0046154068439875,0.0046154068439875,1.0,-4.224977707430123e-13,1.7885016e-12,8.33174e-16,2.3482837362476112e-15,-5.896218351487233e-16,-5.896218351487233e-16,7.480000000000001e-16,1.9244884605753273e-14,1.3660038553306068e-12,1066.7003110424362,12.266030715644488,4.583289767451746e-13,5.7268917e-05,8.072257e-06,109214.93,0.59502983,-170.29135,0.0046154068439875,0.0046154068439875,0.8053895993777139,-4.224977707430123e-13,1.7885016e-12,8.33174e-16,2.3482837362476112e-15,-5.896218351487233e-16,-5.896218351487233e-16,7.480000000000001e-16,1.9244884605753273e-14,1.3660038553306068e-12,1066.7003110424362,12.266030715644488,0.0
44,44,46,3c49c8,EWG1VT,55.61884475966631,8.587188720703125,205.7777776,11041.38,0.6437224299066359,34610D,222.362,-10.960333,43.052322,165.21226973109458,64932.21791726565,0.3366894094905987,0.404581536599472,26.72278390266297,35.4792684544744,-25.63495578760721,5.8736308080299744e-05,22484.50492966137,0.5948301171663792,0.2226898658555248,0.4980283457335512,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.5526742301221119,17.739345874283416,10.71773979592828,26.665719664842,1594476102000242.0,11.3541553554878,759.442095696473,1626.66467348784,0.00587363080803,0.0261480754398403,0.202290768299736,17.7396342272372,7.73635401064803,7.735899632463939,0.0058736308080299,0.5422335135301428,491734988828281.6,4.081441549466399,409140313471596.1,0.0131895276409569,6.369791121677532e-06,3.16,35.8,2023-08-06 08:46:00,5.873630808029975e-05,0.5948301014913457,0.0,44,224.84504929661367,5.873630808029975e-05,-10.960333,43.052322,0.5948301014913457,0.060873367,5.9143536e-06,0.352261521679753,851.1445278764526,12336.230800339345,0.985726436032548,0.1683549622273463,1.569408206323904,230.7409355738122,0.3608033069825784,0.2799714293818301,1.0,222.72197169750888,28.117254249628648,58.57415701529346,0.6325960753615477,222.27696,6.152337037796587e-05,11012.092921492353,0.0,0.0171615690174687,0.02534498,117.14831403058692,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.9542323e-05,7.3953784e-06,109314.8,0.65318215,-170.60384,0.0,0.0,1.0,-4.2203789916580354e-13,1.7883628e-12,7.8099794e-16,0.0,-0.0,0.0,7.48e-16,1.9291221299812696e-14,1.3663248732618974e-12,1065.0950229837536,12.336230800339342,4.3746219403479397e-13,5.9542323e-05,7.3953784e-06,109314.8,0.65318215,-170.60384,0.0,0.0,0.842786612817993,-4.2203789916580354e-13,1.7883628e-12,7.8099794e-16,0.0,-0.0,0.0,7.48e-16,1.9291221299812696e-14,1.3663248732618974e-12,1065.0950229837536,12.336230800339342,0.0
45,45,47,3c49c8,EWG1VT,55.72819519042969,8.620355779474432,205.7777776,11033.76,0.6446586096194515,34610D,221.94307,-10.982169,44.40213,164.3123523100285,64905.49513336299,0.3362074933069126,0.405039067774826,26.77650160363138,35.6628074858594,0.0,6.176198369291308e-05,22511.53851710997,0.6597793886532145,0.2231375133635948,0.4945994149719988,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.5501823294910484,17.83141502946495,10.723992282615642,26.68458143952507,1594192731000143.8,11.3786935760679,758.081507576684,1624.11559142803,0.00617619836929,0.0260984212390225,0.202519533887413,17.8314037429297,7.75983849875963,7.759359265339217,0.0061761983692913,0.5379014137608064,493894028015500.8,4.065004776370554,408684419316132.1,0.0131585375952702,6.355200668283697e-06,3.16,35.8,2023-08-06 08:47:00,6.176198369291308e-05,0.6597797400894575,0.0,45,225.1153851710997,6.176198369291308e-05,-10.982169,44.40213,0.6597797400894575,0.071529634,7.1003133e-06,0.3533507658565413,852.3825446639718,12274.329167806338,0.9856506071448145,0.1687983431051935,1.5701584690386694,230.74589676645647,0.3985632380651592,0.1753592332918448,1.0,222.90639019744268,28.117254249628648,59.56326545762595,0.6976361010044279,221.8703,6.441175590989927e-05,11003.978367271187,0.0,0.0161228690490278,0.024382439,119.1265309152519,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.286327e-05,6.608567e-06,109258.62,0.7217334,-170.92657,0.0046154068439875,0.0046154068439875,0.9999999999999998,-4.22350075758242e-13,1.7854285e-12,7.203479e-16,2.3376250781607418e-15,-5.732594393126011e-16,-5.732594393126011e-16,7.480000000000001e-16,1.9096645580990084e-14,1.3630783982247785e-12,1063.4808128403272,12.274329167806338,4.358897193186714e-13,6.286327e-05,6.608567e-06,109258.62,0.7217334,-170.92657,0.0046154068439875,0.0046154068439875,0.8881602549241783,-4.22350075758242e-13,1.7854285e-12,7.203479e-16,2.3376250781607418e-15,-5.732594393126011e-16,-5.732594393126011e-16,7.480000000000001e-16,1.9096645580990084e-14,1.3630783982247785e-12,1063.4808128403272,12.274329167806338,0.0
46,46,48,3c49c8,EWG1VT,55.836988546080505,8.653535842895508,205.7777776,11033.76,0.6455770237064569,34610D,221.59885,-10.84206,45.46455,163.02404329925562,64878.71863175936,0.3350865380547111,0.402186891753578,26.55474488512616,35.572523171554,-25.551528983494453,6.346186360932665e-05,22511.53851710997,0.7077524878279392,0.2212895407093846,0.4872029402937719,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.5462923713304425,17.786331762245258,10.679086231936806,26.32559671395104,1599585959496142.5,11.3199479743337,756.015832220031,1619.89385421583,0.00634618636093,0.0260109699835495,0.201093445876789,17.786261585777,7.73110137776368,7.7306107787968195,0.0063461863609326,0.5314028486683463,490652102357454.6,4.0292769322525,406949055751829.6,0.013082620342231,6.248369810660043e-06,3.16,35.8,2023-08-06 08:48:00,6.346186360932665e-05,0.7077520741326635,0.0,46,225.1153851710997,6.346186360932665e-05,-10.84206,45.46455,0.7077520741326635,0.07995324,8.067684e-06,0.3538996423539742,853.5970718466921,12346.327049847316,0.9853480876505488,0.1705554049668495,1.5675136898733442,230.7283985180724,0.4261064889429075,0.0866914218833666,1.0,223.02663657327304,28.117254249628648,60.442245808227,0.7447938915541197,221.53824,6.596313679773867e-05,11003.538877095889,0.0,0.0154285895716475,0.023705648,120.884491616454,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.4686734e-05,5.936713e-06,109278.56,0.7727429,-170.55682,0.0046154068439875,0.0046154068439875,1.0,-4.2228606940270893e-13,1.7841556e-12,6.6855913e-16,2.3348666462635144e-15,-5.827838228042499e-16,-5.827838228042499e-16,7.479999999999999e-16,1.9027618219402225e-14,1.361869577025445e-12,1061.867783187783,12.346327049847316,4.299415509139217e-13,6.4686734e-05,5.936713e-06,109278.56,0.7727429,-170.55682,0.0046154068439875,0.0046154068439875,0.9499130037623812,-4.2228606940270893e-13,1.7841556e-12,6.6855913e-16,2.3348666462635144e-15,-5.827838228042499e-16,-5.827838228042499e-16,7.479999999999999e-16,1.9027618219402225e-14,1.361869577025445e-12,1061.867783187783,12.346327049847316,0.0
47,47,49,3c49c8,EWG1VT,55.94638630495233,8.687353134155273,206.292222044,11026.14,0.646472675584608,34610D,221.26025,-10.761818,46.67283,161.92138623943612,64852.16388687423,0.3351501270577753,0.418020617198688,27.92350124630287,37.2318242644888,25.51597033531567,6.536002620539988e-05,22538.60460760245,0.7614544414759916,0.2326958437191905,0.5083723452599673,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.5430123566458225,18.61640360068393,10.91754133013401,28.60785416068575,1565298328240375.5,11.6923266057209,759.58300335381,1630.29480862042,0.00653600262054,0.0262693143512271,0.209010308599344,18.6159121322444,7.95644324038402,7.955923241032497,0.0065360026205399,0.5426827208070143,517224300556582.4,4.005902501552721,406156527499740.56,0.013308580311041,6.704540625394779e-06,3.16,35.8,2023-08-06 08:49:00,6.536002620539988e-05,0.7614549905644685,0.0,47,225.3860460760245,6.536002620539988e-05,-10.761818,46.67283,0.7614549905644685,0.09087286,9.314523e-06,0.3548673757245053,854.7815028092709,12268.463421107954,0.9856932541433624,0.1685491285538689,1.569551017545126,230.7418800902912,0.4569245376864184,0.0,1.0,223.1976630260502,28.117254249628648,61.61158149787742,0.7975086780572005,221.21216,6.77126403968476e-05,10995.33420925106,0.0,0.0144083748745228,0.02257481,123.22316299575483,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.6466026e-05,5.2261476e-06,109225.57,0.8209556,-170.03801,0.0154418430409816,0.0154418430409816,1.0,-4.2258193984270354e-13,1.7817398e-12,6.137864e-16,7.806336099942562e-15,-1.99454063755054e-15,-1.99454063755054e-15,7.48e-16,1.87117121494884e-14,1.3591578669104376e-12,1060.244017109772,12.268463421107954,4.536809936136334e-13,6.6466026e-05,5.2261476e-06,109225.57,0.8209556,-170.03801,0.0154418430409816,0.0154418430409816,0.9902998627247014,-4.2258193984270354e-13,1.7817398e-12,6.137864e-16,7.806336099942562e-15,-1.99454063755054e-15,-1.99454063755054e-15,7.48e-16,1.87117121494884e-14,1.3591578669104376e-12,1060.244017109772,12.268463421107954,0.0
48,48,50,3c49c8,EWG1VT,56.0551323324947,8.72065544128418,206.292222044,11033.76,0.6473481576855273,34610D,220.98254,-10.468997,47.42067,161.263528000278,64824.24038562793,0.3342159350946354,0.407328404138878,27.02284262912994,36.325962523731,-25.48469914979178,6.567421156399905e-05,22511.53851710997,0.7913563770095421,0.2251903552427495,0.4900229543212848,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.5411459067346637,18.162478739458283,10.755492717814178,27.129537061668987,1587507913597497.5,11.4520205227884,755.610933149029,1620.58923206976,0.0065674211564,0.0260462037807978,0.203664202069439,18.1629812618655,7.81934303299846,7.818829537533229,0.0065674211563999,0.5301345140079701,500971735832081.44,3.9825192485454566,404677701810300.0,0.0131165798952068,6.366563418966845e-06,3.16,35.8,2023-08-06 08:50:00,6.567421156399905e-05,0.7913569965021208,0.0,48,225.1153851710997,6.567421156399905e-05,-10.468997,47.42067,0.7913569965021208,0.09668278,1.0006514e-05,0.3548866519547289,855.9392653080973,12376.394402522306,0.9854710036594172,0.1698437545113187,1.5654669402830952,230.71483895021245,0.4735815771595165,0.0,1.0,223.2609295815293,28.117254249628648,62.10617730124126,0.8251169699789811,220.9473,6.783969994094967e-05,11002.70691134938,0.0,0.0140609996423759,0.022212056,124.21235460248252,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.672929e-05,4.662969e-06,109316.836,0.8561698,-169.47597,0.166070094596421,0.166070094596421,1.0,-4.221669689577312e-13,1.7819737e-12,5.703762600000001e-16,6.620658400434065e-14,-2.4640858131664744e-14,-2.4640858131664744e-14,7.479999999999999e-16,1.5053326082163492e-14,1.359806702893264e-12,1058.625476374202,12.376394402522306,4.3590688905687067e-13,6.672929e-05,4.662969e-06,109316.836,0.8561698,-169.47597,0.166070094596421,0.166070094596421,1.0,-4.221669689577312e-13,1.7819737e-12,5.703762600000001e-16,6.620658400434065e-14,-2.4640858131664744e-14,-2.4640858131664744e-14,7.479999999999999e-16,1.5053326082163492e-14,1.359806702893264e-12,1058.625476374202,12.376394402522306,0.0
49,49,51,3c49c8,EWG1VT,56.16481018066406,8.75460537997159,205.7777776,11026.14,0.6481982785636047,34610D,220.71826,-10.299664,48.454315,160.60048935608626,64797.2175429988,0.3339931136765418,0.412666616217716,27.48773180337293,36.9293296206546,0.0,6.682124444432972e-05,22538.60460760245,0.8334557511569001,0.2290644316947744,0.4953921533925363,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.5392435256093832,18.464881588579875,10.83569517737138,27.85758756671289,1576570003289334.8,11.583852118892,756.224707879449,1622.89723105761,0.00668212444443,0.0261084452200268,0.206333308108858,18.4646648103273,7.90293356689761,7.902405518326772,0.0066821244444329,0.5320599664795197,510459161478793.6,3.9718194584489854,404500765970698.4,0.0131781282524979,6.507557847044191e-06,3.16,35.8,2023-08-06 08:51:00,6.682124444432972e-05,0.8334568740808371,0.0,49,225.3860460760245,6.682124444432972e-05,-10.299664,48.454315,0.8334568740808371,0.10594624,1.10645615e-05,0.3557387787926924,857.0634950710491,12201.71072602419,0.9851404601592648,0.1717506150125578,1.5668263064023722,230.72384640346465,0.4974907124781239,0.0,1.0,223.39983238418444,28.117254249628648,63.25389215727119,0.8652578135363065,220.69531,6.882604271330046e-05,10994.513053921364,0.0,0.0131029485272958,0.020932892,126.50778431454238,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.768442e-05,4.0478285e-06,109262.31,0.88562375,-168.78719,0.572396864362524,0.572396864362524,1.0,-4.22470272309349e-13,1.7799253e-12,5.2297746e-16,2.27952058293149e-13,-8.50778029046679e-14,-8.50778029046679e-14,7.480000000000002e-16,5.30544398691109e-15,1.3574549969794933e-12,1056.9887040244364,12.20171072602419,4.4292455518040574e-13,6.768442e-05,4.0478285e-06,109262.31,0.88562375,-168.78719,0.572396864362524,0.572396864362524,1.0,-4.22470272309349e-13,1.7799253e-12,5.2297746e-16,2.27952058293149e-13,-8.50778029046679e-14,-8.50778029046679e-14,7.480000000000002e-16,5.30544398691109e-15,1.3574549969794933e-12,1056.9887040244364,12.20171072602419,0.0
50,50,52,3c49c8,EWG1VT,56.27290370100636,8.78854751586914,205.263333156,11026.14,0.6490387360169187,34610D,220.48955,-10.01908,49.184784,159.95240856125625,64769.72981119543,0.3333524439625551,0.408080388780322,27.109096417328928,36.5965396033714,-25.431770555359844,6.700459798097593e-05,22538.60460760245,0.860246409877884,0.2259091368110744,0.4864483870961998,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.5373459811300927,18.29817027264948,10.766306306928968,27.21894487328004,1586164689992162.8,11.4847378350193,754.086951103479,1617.88062784299,0.0067004597981,0.0259956705190515,0.204040194390161,18.2982698016857,7.84900678905842,7.848480904750636,0.0067004597980975,0.5253960060718106,503977166646993.0,3.954776503417629,403672758163915.7,0.013083813999402,6.354305032708675e-06,3.16,35.8,2023-08-06 08:52:00,6.700459798097593e-05,0.8602461207834591,0.0,50,225.3860460760245,6.700459798097593e-05,-10.01908,49.184784,0.8602461207834591,0.1135332,1.1969814e-05,0.3561077804805169,858.174948091004,12319.740508041865,0.9853391127907092,0.1706072472224381,1.5653207835392695,230.71387007135215,0.5123363916256132,0.0,1.0,223.4738537083962,28.117254249628648,64.14801490398015,0.8897282959707032,220.4795,6.886386221688252e-05,10994.065992548009,0.0,0.0124703783972097,0.019974343,128.2960298079603,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.753895e-05,3.5453509e-06,109280.09,0.90520245,-168.07849,0.8687255790721309,0.8687255790721309,1.0,-4.2241737110864314e-13,1.7792367e-12,4.8429606e-16,3.429340988456027e-13,-1.3027391625847146e-13,-1.3027391625847146e-13,7.48e-16,-1.9728791627871087e-15,1.3568193378833064e-12,1055.3737339216923,12.319740508041862,4.346636883218826e-13,6.753895e-05,3.5453509e-06,109280.09,0.90520245,-168.07849,0.8687255790721309,0.8687255790721309,1.0,-4.2241737110864314e-13,1.7792367e-12,4.8429606e-16,3.429340988456027e-13,-1.3027391625847146e-13,-1.3027391625847146e-13,7.48e-16,-1.9728791627871087e-15,1.3568193378833064e-12,1055.3737339216923,12.319740508041862,0.0
