,index,longitude,latitude,altitude,groundspeed,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem
10,10,-3.935314676036001,37.33163607322563,7399.02,230.471110912,34610D,250.83809,2.6536927,15.691712,215.51720700597323,65981.95554508173,0.3172059728663409,0.946519886619169,56.791193197150136,71609.68934967596,2034.0076702588024,2024-06-07 09:33:00,0.0002212857472595,0.3880546129804407,0.1672995349330073,0.4732599433095845,1.0,0.0178056843127676,0.0005310226432177,0.0001151671861766,3.628235539e-05,1450000000000000.0,179.40337930979726,70.25070598487473,0.0681494318365801,0.0013908047313587,0.001135823863943,1.0112060578138524,0.0301574095230411,0.0065404819201292,0.0020605182546011,8.23472301358677e+16,climb,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.6788008772971769,35.80484467483798,17.80568431276764,36.28235538999999,1450000000000000.0,20.8615425949895,851.438778611178,1643.6282093268,0.022128574726,0.0241363527904264,0.48538970228613,35.8045030227237,20.1103168527872,20.10586771082651,0.02212857472595,1.0778106483966001,28.11044522897657,482275089434012.75,12.073507411348043
11,11,-3.8903873524766936,37.45161437988281,7993.38,232.528888688,34610D,245.92854,2.8642442,16.764639,219.72471091310743,65925.16435188458,0.326888470619876,0.9317692811551584,55.90615686930951,61408.67072294817,1480.9545040698365,2024-06-07 09:34:00,0.0002192484047237,0.3563351997673736,0.2483628614240055,0.4658846405775792,1.0,0.0176137780766159,0.0005426989245075,0.0001176995159714,3.628235539e-05,1450000000000000.0,176.60754955014872,69.15591604733586,0.0670873882431714,0.0013691303723096,0.0011181231373861,0.9847186402124932,0.0303402112063262,0.0065801276033428,0.0020284070520213,8.106392746049878e+16,climb,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.6989267430458344,30.704335361474083,17.6137780766159,36.28235538999999,1450000000000000.0,18.5624244917218,828.772118851346,1588.29374153017,0.0219248404724,0.0228926185865756,0.417523338398544,30.7052925319419,18.2383390008246,18.23434115061614,0.02192484047237,0.9707832698129224,24.564058818482877,488819798830801.4,11.35198375151669
12,12,-3.855126422384501,37.57547669491525,8427.720000000001,239.731110904,34610D,242.07233,3.300695,17.356636,223.01440425367693,65869.25819501527,0.3287836718341599,0.9184384457310651,55.10630674386391,58399.19220573711,1397.8897811939723,2024-06-07 09:35:00,0.0002607301725466,0.3345108555598698,0.4130188208338533,0.4592192228655326,0.9933084872340256,0.0173542513405158,0.0005494218194879,0.0001191575647152,3.628235539e-05,1450000000000000.0,174.08082300386607,68.16650144215966,0.0661275680926366,0.0013495422059721,0.0011021261348772,0.9563286976805804,0.0302766073164738,0.006566333312049,0.0019993866055112,7.990414477860267e+16,climb,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7150189439493627,29.19959610286856,17.354251340515894,36.28235538999999,1450000000000000.0,17.8016109472911,821.504324150393,1575.7777576902,0.0260730172547,0.0226759434946039,0.398363466771298,29.1991532568325,17.567668876318,17.563089648923384,0.02607301725466,0.9369408590694334,23.487889602716443,507343199145788.2,10.762114933571375
13,13,-3.8269441024116873,37.705590199616,8839.2,246.418888676,34610D,238.45491,4.31474,18.246635,225.16295407502196,65814.1518882714,0.3261754239573597,0.918238317175248,55.09429903051488,58132.21925608157,1522.750177755293,2024-06-07 09:36:00,0.0003281201678611,0.3148461017336226,0.7193621073793902,0.459119158587624,1.0,0.0173640406326252,0.0005561163747432,0.000120609467193,3.628235539e-05,1450000000000000.0,174.0428906373965,68.15164790074691,0.0661131588366178,0.0013492481395228,0.0011018859806102,0.9566596469918666,0.0306388418458702,0.0066448940514438,0.001998950937388,7.988673359424658e+16,climb,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7273626396169045,29.066109628040785,17.364040632625255,36.28235539,1450000000000000.0,17.5794657402766,820.967081347845,1583.36138541126,0.0328120167861,0.02294891366469,0.397065612012196,29.0655406548784,17.3021528519293,17.29647752881914,0.03281201678611,0.9344440487563227,23.297038640249088,519416097857688.7,10.943013956606839
14,14,-3.79852294921875,37.83700716697563,9288.78,250.019999784,34610D,234.85521,5.658739,19.147753,225.8238200523961,65759.05758924088,0.3187555346582991,0.907779897483926,54.46679384903556,58490.21097127447,1570.7394571804475,2024-06-07 09:37:00,0.000329869874348,0.2944415627541902,1.0043845245803171,0.453889948741963,1.0,0.0172066271845609,0.0005663004362595,0.0001228181671866,3.628235539e-05,1450000000000000.0,172.06060176910333,67.375423991257,0.0653601526188426,0.0013338806656906,0.0010893358769807,0.9371898156986932,0.0308445691183693,0.0066895117930715,0.0019761835713845,7.897685108110157e+16,climb,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7350668944785127,29.24510548563724,17.20662718456096,36.28235538999999,1450000000000000.0,17.4127887637729,823.734298709214,1601.57428338411,0.0329869874348,0.0234884743143712,0.40005097612555,29.245330594169,17.0317991186334,17.026182693887545,0.0329869874348,0.9473049164640229,23.496807923908893,520147948136930.25,11.34900091554031
15,15,-3.7695377431016936,37.970489501953125,9753.6,250.534444228,34610D,231.24193,7.31466,19.821716,226.61586637989876,65704.59079539185,0.3100448681614883,0.8954043069484217,53.7242584169053,58048.82915519729,1619.2656146527645,2024-06-07 09:38:00,0.0002633453804593,0.2744848000248498,1.1255272431429253,0.4477021534742108,1.0,0.0170533583412326,0.0005779848095916,0.0001253522519683,3.628235539e-05,1450000000000000.0,169.71493233900384,66.45690766171187,0.0644691101002863,0.0013156961244956,0.0010744851683381,0.916179030400472,0.0310518052715493,0.0067344567778864,0.0019492426369463,7.790017470451269e+16,climb,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7433857561364458,29.024414577598645,17.05335834123268,36.28235539,1450000000000000.0,17.0756559893718,826.944023145888,1619.57484806027,0.0263345380459,0.0240097638582282,0.398473460199317,29.0244291533852,16.5963090079605,16.59193959731469,0.026334538045929997,0.9622862675585413,23.77660443271807,505205991253171.6,11.4731507400616
16,16,-3.740903164478027,38.102142333984375,10233.66,247.962222008,34610D,227.68655,8.845565,19.890812,226.7483296931386,65650.86653697495,0.3193711056184709,0.8464945354914634,50.789672129487805,51422.731524930976,1205.762731730824,2024-06-07 09:39:00,0.0001803248359956,0.2550380254566048,1.0848401828001917,0.4232472677457317,0.961067516727521,0.0161075728423548,0.0005919181555884,0.0001283740896864,3.628235539e-05,1450000000000000.0,160.44457425705195,62.82682442417642,0.0609476065553853,0.0012438287052119,0.0010157934425897,0.8180983434650435,0.0300633290498272,0.0065200779250969,0.0018427689343436,7.364502458775731e+16,climb,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7496052278620946,25.711365762465487,16.107572842354823,36.28235539,1450000000000000.0,15.4254877910323,806.050972619969,1569.44035630735,0.0180324835996,0.0228953885699022,0.34934336968866,25.7114827889189,15.2582415721871,15.255490628341512,0.01803248359956,0.865863110260454,21.133701852127654,550173435969482.56,9.501320406901513
17,17,-3.7118010825299166,38.23480224609375,10591.8,246.418888676,34610D,224.7921,9.482394,19.779673,226.5878546488532,65600.07686484545,0.3236904465446021,0.7703430786284446,46.22058471770668,47463.1871020805,1023.6498095813012,2024-06-07 09:40:00,0.0001314556047407,0.2412695654698515,1.0593560206310173,0.3851715393142223,0.8817808539226211,0.0144647588272549,0.0006004959914127,0.0001302344344909,3.628235539e-05,1450000000000000.0,146.0108271232354,57.17486329580316,0.055464701661248,0.0011319326869642,0.0009244116943541,0.6685696107963307,0.0277552758437363,0.0060195117125514,0.0016769916810614,6.701984784067469e+16,climb,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7538818510900286,23.73159355104025,14.464758827254904,36.28235539,1450000000000000.0,14.3970647390479,792.890069653914,1539.55365107142,0.0131455604741,0.0222598495858873,0.320416506537698,23.7316793916294,14.3943697957798,14.392477823903741,0.01314556047407,0.8077617990912557,19.77973075684992,522162250498728.8,8.430580594563715
18,18,-3.68316650390625,38.36472333487818,10896.6,246.418888676,34610D,222.15941,9.83858,20.13848,225.3781165878696,65553.85628012776,0.3405991934304181,0.5046760495759394,30.28056297455636,32894.55555358498,0.0,2024-06-07 09:41:00,9.951808439884824e-05,0.2300315857671193,1.057411760817771,0.2523380247879697,0.5794491288592246,0.0116097247250561,0.0006063950439467,0.0001240616369332,2.727213984516232e-05,1585365512150430.0,95.65629843662354,37.45705639952622,0.0363366755694676,0.0007415648075401,0.0006056112594911,0.3515490006543266,0.0183619833156892,0.0037566562098826,0.0008258157480323,4.80057602283609e+16,climb,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7542869280947958,16.44727777679249,11.609724725056145,27.27213984516232,1585365512150430.0,11.0894444483056,741.157539207763,1398.38611765154,0.00995180843988,0.0190627811861358,0.222893483583174,16.4466422863615,11.6926004346775,11.691436925270828,0.009951808439884824,0.6080907520186462,15.569341956611998,326210024644887.3,4.590767466938061
19,19,-3.654148267663061,38.49623107910156,10896.6,246.93333312,34610D,222.14014,10.048319,20.161068,224.5201380784673,65523.5757171532,0.3402763586025273,0.5106983403503227,30.64190042101936,33382.617065891696,0.0,2024-06-07 09:42:00,9.991592896157434e-05,0.2300315857671193,1.064192628813615,0.2553491701751613,0.5856695302405726,0.0116667678407659,0.0006062214819146,0.000124228918058,2.7909610957513205e-05,1575788426766060.8,96.79776343000016,37.90403082080096,0.0367702805052232,0.0007504138878616,0.0006128380084203,0.3574919384119022,0.0185757782819114,0.0038066101365443,0.0008552035197495,4.828515205756039e+16,climb,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7514480965899824,16.691308532945847,11.66676784076598,27.909610957513205,1575788426766060.8,11.1734224889144,742.437148772988,1402.58283900201,0.00999159289616,0.0191627028492432,0.22538779520722,16.691241268192,11.7617956600586,11.760620586727512,0.009991592896157434,0.6123738489573747,15.660730562423854,332039676482803.9,4.693496157858606
20,20,-3.625,38.6279296875,10896.6,247.447777564,34610D,222.10652,10.280755,20.17529,224.1779412240813,65492.93381673218,0.3401326121055184,0.5179143309663357,31.07485985798014,33891.65558760469,-25.549122236955668,2024-06-07 09:43:00,9.92703991421322e-05,0.2300315857671193,1.061756163792016,0.2589571654831678,0.5934093586779682,0.01173840665577,0.0006059188674945,0.0001244165733374,2.861755818040383e-05,1565152539319731.0,98.16548229135924,38.43960164432144,0.0372898318295761,0.0007610169761137,0.0006214971971596,0.3647693417840341,0.0188288438927005,0.0038662275804699,0.0008892866099336,4.863689581572239e+16,climb,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7503595866745556,16.945827793802344,11.73840665577,28.61755818040383,1565152539319731.0,11.277523370019,744.033689564001,1407.22103056844,0.00992703991421,0.0192682943967835,0.22832681665583,16.9458036036581,11.8498717091402,11.848695484410149,0.009927039914213221,0.6177297748952136,15.775343308467457,338521670628600.94,4.810979325190031
21,21,-3.59600830078125,38.75864837129237,10888.98,245.389999788,34610D,222.13521,10.500573,20.17899,224.67647001658423,65461.8589568742,0.3403552919096909,0.5219171363975983,31.315028183855897,34100.12180416465,-25.54624222248865,2024-06-07 09:44:00,9.94591396872294e-05,0.2303072702383211,1.0612477628768957,0.2609585681987991,0.5978639324497056,0.0117822981547981,0.0006054369852626,0.0001244599583749,2.891075599178108e-05,1560747664463967.2,98.92417403280078,38.73668986342975,0.037578033820627,0.0007668986494005,0.0006263005636771,0.3689629987880987,0.0189592762570478,0.0038974671042717,0.0009053411386992,4.88748571005764e+16,climb,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7519796970450746,17.050060902082325,11.782298154798193,28.91075599178108,1560747664463967.2,11.3424891070564,744.947475101237,1409.24647980546,0.00994591396872,0.0193085445423202,0.229937584188544,17.0501037168142,11.9085922651793,11.907407964627232,0.009945913968722941,0.6208270414665904,15.843160892974991,341583157362156.5,4.869319298415006
22,22,-3.56695556640625,38.88908774165784,10881.36,244.875555344,34610D,222.15767,10.747093,20.149393,225.3437698890266,65430.54392869034,0.3345214720369446,0.6371253919469726,38.22752351681836,40792.734194748016,357.41241239693704,2024-06-07 09:45:00,9.980415969256392e-05,0.2305832221844504,1.063226345353815,0.3185626959734863,0.7297258543869837,0.0128840602108231,0.0006048997883956,0.0001281998620675,3.628235539e-05,1450000000000000.0,120.76074678962918,47.28744659030431,0.045873028220182,0.0009361842493914,0.0007645504703363,0.4925257147013473,0.0231238208862132,0.00490076324204,0.0013869845939167,5.5429909099386616e+16,climb,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7541749819474134,20.396367097374007,12.884060210823192,36.28235539,1450000000000000.0,12.7909172813469,768.022413953149,1475.80475542183,0.00998041596926,0.0208385857015594,0.272824031049996,20.3959788202766,13.0922527544458,13.09094622355838,0.009980415969256392,0.7060296755960218,17.583792833228195,434896268941242.7,6.639910770637132
23,23,-3.54052734375,39.01799088817532,10988.04,244.3611109,34610D,221.18579,11.213946,20.372654,227.03040343857185,65392.31640517352,0.3198819270612826,0.7611028284746931,45.66616970848159,46251.78272625261,863.2416744619798,2024-06-07 09:46:00,9.080950752362505e-05,0.2267441630463499,1.0743241277945743,0.3805514142373465,0.8737693962697444,0.0142501366872149,0.0006065090933924,0.0001315385446716,3.628235539e-05,1450000000000000.0,144.25943010909333,56.48905192939173,0.0547994036501779,0.0011183551765342,0.0009133233941696,0.6507491603274183,0.0276969471885983,0.0060068615041818,0.0016568761986631,6.62159460772983e+16,climb,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7614872587217434,23.125891363126303,14.250136687214969,36.28235539,1450000000000000.0,13.9601887589492,789.589699500315,1540.0086814773,0.00908095075236,0.0223663009147187,0.312135936676251,23.1257999838888,13.9556352150678,13.954368025779575,0.009080950752362505,0.7936465883143314,19.404578894604608,516024277122345.75,8.276880878734657
24,24,-3.52703857421875,39.1510837360964,11247.12,245.389999788,34610D,218.94328,11.929334,20.967194,227.01417335558276,65346.65023546504,0.325420354908,0.694706074835024,41.68236449010144,42950.90275647325,604.2050278657252,2024-06-07 09:47:00,7.175363665688185e-05,0.2176674270226199,1.0833205186962478,0.347353037417512,0.8001814929026094,0.0133606211653076,0.0006114068839194,0.0001314192296666,3.628235539e-05,1450000000000000.0,131.67458942423045,51.561084874255485,0.0500188373881217,0.0010207925997575,0.000833647289802,0.5569022812265162,0.025484884587287,0.0054778642319745,0.0015123343619253,6.043942851064709e+16,climb,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7653223079501039,21.475451378236627,13.360621165307622,36.28235538999999,1450000000000000.0,13.1388029884004,777.084821035844,1510.35250100736,0.00717536366569,0.0217266680100137,0.28848339328345,21.4762966422163,13.2778479033458,13.276895237828974,0.007175363665688185,0.7419569986848759,18.23828475437858,477742874467337.7,7.457983975654506
25,25,-3.509534752887248,39.284271240234375,11430.0,250.019999784,34610D,217.39343,12.326429,21.333916,227.4217862654432,65304.96787097494,0.3322183534646883,0.6287646235457498,37.725877412744985,39614.94999700831,300.508486379962,2024-06-07 09:48:00,6.081259432386444e-05,0.2114799020422646,1.089738486257303,0.3143823117728749,0.7264788288385545,0.0127611487676662,0.0006150692319582,0.0001302662162546,3.628235539e-05,1450000000000000.0,119.1760467468614,46.66691035956555,0.0452710528952939,0.0009238990386794,0.0007545175482548,0.4814255340547796,0.0232040264452087,0.004914407305446,0.0013687836916887,5.470252224848023e+16,climb,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.7694245763345644,19.807474998504155,12.761148767666276,36.28235538999999,1450000000000000.0,12.3436902432033,764.114884472572,1477.47646739119,0.00608125943239,0.0210005848930808,0.265200464939406,19.8075466397132,12.6282418461013,12.627473936651457,0.006081259432386444,0.6909884882458869,17.19784816811536,431417275026545.94,6.519243202096793
26,26,-3.48419189453125,39.418433237884,11521.44,255.164444224,34610D,216.64098,12.593231,21.41315,228.7517604235981,65267.2419935622,0.3413514335064858,0.5393547176163767,32.3612830569826,34712.92627533492,-25.00407370578987,2024-06-07 09:49:00,5.586680023480331e-05,0.2084524140765676,1.0886193903924368,0.2696773588081883,0.6250766988977549,0.0119146416470241,0.0006170810816126,0.0001277204981365,3.3845117498979884e-05,1486615989230068.5,102.22929317700805,40.03090714148748,0.0388335396683791,0.000792521217722,0.0006472256611396,0.3855730908618626,0.0199695355511746,0.004133199192377,0.0010952714274813,4.810880082451044e+16,cruise,0,GTF_corr,0,43031,1.237,3.16,3.16,0,0.775267129060375,17.356463137667458,11.914641647024172,33.84511749897988,1486615989230068.5,11.1699662233215,766.07920401811,1519.49202198953,0.00558668002348,0.0223353798153465,0.251813973443578,17.3558234707141,11.2742194458031,11.273589626423512,0.0055866800234803315,0.6985062178936285,16.798619413223033,434967274816368.5,6.607375607459153
