,time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,serials,hour
0,2024-01-09 09:07:00+00:00,34620d,48.99737548828125,2.5881253756009612,71.62605123697215,86.7060350121549,15.280640000000002,VLG7HR,False,False,False,,167.64000000000001,297.18000000000006,1704791219.489,1704791219.993,"[1549047001, -1408237044]",2024-01-09 09:00:00+00:00
1,2024-01-09 09:07:01+00:00,34620d,48.997440661414196,2.5890149568256575,71.62605123697215,86.7060350121549,15.280640000000002,VLG7HR,False,False,False,,182.88,297.18000000000006,1704791220.399,1704791220.556,"[1549047001, -1408237044]",2024-01-09 09:00:00+00:00
2,2024-01-09 09:07:02+00:00,34620d,48.997467041015625,2.5900268554687496,71.62605123697215,86.7060350121549,15.60576,VLG7HR,False,False,False,,205.74,335.28000000000003,1704791221.466,1704791221.988,"[1549047001, -1408237044]",2024-01-09 09:00:00+00:00
3,2024-01-09 09:07:03+00:00,34620d,48.997467041015625,2.5900268554687496,71.62605123697215,86.7060350121549,15.60576,VLG7HR,False,False,False,,220.98000000000002,335.28000000000003,1704791221.466,1704791222.872,"[1549047001, -1408237044]",2024-01-09 09:00:00+00:00
4,2024-01-09 09:07:04+00:00,34620d,48.997580318127646,2.5922674881784538,71.14408993181372,86.26860300083955,15.280640000000002,VLG7HR,False,False,False,7662,236.22,358.14000000000004,1704791223.699,1704791223.841,"[1549047001, -1408237044]",2024-01-09 09:00:00+00:00
5,2024-01-09 09:07:05+00:00,34620d,48.99760437011719,2.593125563401442,71.14408993181372,86.26860300083955,15.280640000000002,VLG7HR,False,False,False,7662,251.46,358.14,1704791224.686,1704791224.82,"[1549047001, -1408237044]",2024-01-09 09:00:00+00:00
6,2024-01-09 09:07:06+00:00,34620d,48.997650146484375,2.5942523662860575,71.14408993181372,86.26860300083955,14.955520000000002,VLG7HR,False,False,False,7662,266.7,396.24,1704791225.763,1704791225.763,"[1549047001, -1408237044]",2024-01-09 09:00:00+00:00
7,2024-01-09 09:07:07+00:00,34620d,48.997650146484375,2.5942523662860575,71.14408993181372,86.26860300083955,14.955520000000002,VLG7HR,False,False,False,7662,289.56,396.24,1704791225.763,1704791226.846,"[1549047001, -1408237044]",2024-01-09 09:00:00+00:00
8,2024-01-09 09:07:08+00:00,34620d,48.99774169921875,2.5960834209735575,71.14408993181372,86.26860300083955,14.955520000000002,VLG7HR,False,False,False,7662,297.18,396.24,1704791227.622,1704791227.897,"[1549047001, -1408237044]",2024-01-09 09:00:00+00:00
9,2024-01-09 09:07:09+00:00,34620d,48.99774169921875,2.5960834209735575,71.17942070696827,85.85537625889572,15.280640000000002,VLG7HR,False,False,False,7662,320.04,441.96000000000004,1704791227.622,1704791228.85,"[1549047001, -1408237044]",2024-01-09 09:00:00+00:00
10,2024-01-09 09:07:10+00:00,34620d,48.997833251953125,2.5984074519230766,70.66633186438351,85.82523010808757,15.60576,VLG7HR,False,False,False,7662,335.28000000000003,449.58000000000004,1704791229.996,1704791229.996,"[1549047001, -1408237044]",2024-01-09 09:00:00+00:00
11,2024-01-09 09:07:11+00:00,34620d,48.997859631554554,2.598917107833059,70.66633186438351,85.82523010808757,15.60576,VLG7HR,False,False,False,7662,350.52000000000004,449.58000000000004,1704791230.614,1704791230.969,"[1549047001, -1408237044]",2024-01-09 09:00:00+00:00
12,2024-01-09 09:07:12+00:00,34620d,48.997906183792374,2.599929006476151,70.66633186438351,85.82523010808757,15.93088,VLG7HR,False,False,False,7662,365.76,464.82000000000005,1704791231.729,1704791231.968,"[1549047001, -1408237044]",2024-01-09 09:00:00+00:00
13,2024-01-09 09:07:13+00:00,34620d,48.997952736030186,2.600940905119243,70.66633186438351,85.82523010808757,15.93088,VLG7HR,False,False,False,7662,381.0,464.82000000000005,1704791232.762,1704791232.865,"[1549047001, -1408237044]",2024-01-09 09:00:00+00:00
14,2024-01-09 09:07:14+00:00,34620d,48.998016357421875,2.6019287109374996,70.1532628707536,85.79464299829141,15.93088,VLG7HR,False,False,False,7662,403.86,518.16,1704791233.796,1704791233.882,"[1549047001, -1408237044]",2024-01-09 09:00:00+00:00
15,2024-01-09 09:07:15+00:00,34620d,48.998045840505824,2.602892423930921,70.1532628707536,85.79464299829141,16.256,VLG7HR,False,False,False,7662,419.1,518.1600000000001,1704791234.793,1704791234.96,"[1549047001, -1408237044]",2024-01-09 09:00:00+00:00
16,2024-01-09 09:07:16+00:00,34620d,48.998092392743644,2.603904322574013,70.1532628707536,85.79464299829141,16.256,VLG7HR,False,False,False,7662,434.34000000000003,548.64,1704791235.82,1704791235.96,"[1549047001, -1408237044, -1408234541]",2024-01-09 09:00:00+00:00
17,2024-01-09 09:07:17+00:00,34620d,48.99813894498146,2.6048439427425985,69.64021416478558,85.76360520094116,16.256,VLG7HR,False,False,False,7662,449.58000000000004,556.26,1704791236.791,1704791236.989,"[1549047001, -1408237044, -1408234541]",2024-01-09 09:00:00+00:00
18,2024-01-09 09:07:18+00:00,34620d,48.998185497219275,2.605783562911184,69.64021416478558,85.76360520094116,16.256,VLG7HR,False,False,False,7662,464.82000000000005,571.5,1704791237.841,1704791237.94,"[1549047001, -1408237044, -1408234541]",2024-01-09 09:00:00+00:00
19,2024-01-09 09:07:19+00:00,34620d,48.998232049457094,2.6067231830797697,69.64021416478558,85.76360520094116,15.93088,VLG7HR,False,False,False,7662,480.06,586.74,1704791238.831,1704791238.884,"[1549047001, -1408231437, -1408237044, -1408234541]",2024-01-09 09:00:00+00:00
20,2024-01-09 09:07:20+00:00,34620d,48.99827860169491,2.6075905247738485,69.64021416478558,85.76360520094116,15.93088,VLG7HR,False,False,False,7662,502.92,609.6,1704791239.77,1704791239.913,"[1549047001, -1408231437, -1408237044, -1408234541]",2024-01-09 09:00:00+00:00
21,2024-01-09 09:07:21+00:00,34620d,48.99833679199219,2.608548677884615,69.1673736445983,85.30713749441017,15.60576,VLG7HR,False,False,False,7662,518.1600000000001,624.8400000000001,1704791240.795,1704791240.982,"[1549047001, -1408231437, -1408237044, -1408234541]",2024-01-09 09:00:00+00:00
22,2024-01-09 09:07:22+00:00,34620d,48.998418258408364,2.6094697651110197,69.1673736445983,85.30713749441017,15.280640000000002,VLG7HR,False,False,False,7662,525.78,632.46,1704791241.771,1704791241.895,"[1549047001, -1408231437, -1408237044, -1408234541]",2024-01-09 09:00:00+00:00
23,2024-01-09 09:07:23+00:00,34620d,48.99846481064618,2.610409385279605,69.1673736445983,85.30713749441017,15.280640000000002,VLG7HR,False,False,False,7662,541.02,647.7,1704791242.684,1704791242.684,"[1549047001, -1408231437, -1408237044, -1408234541]",2024-01-09 09:00:00+00:00
