,index,longitude,latitude,altitude,groundspeed,time,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,EI_nox_py,EI_nvpm_mass_py,EI_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,WAR_gsp,EI_nox_p3t3,EI_nox_boer,EI_nox_kaiser,EI_nox_kypriandis,EI_nvpm_number_p3t3,EI_nvpm_mass_p3t3,EI_nvpm_number_p3t3_meem,EI_nvpm_mass_p3t3_meem,EI_mass_meem,EI_number_meem
10,10,-3.935314676036001,37.33163607322563,7399.02,230.471110912,2024-06-07 09:33:00,34610D,250.61586,2.5261996,15.556497,215.68390190478672,65992.87839710417,0.3175444370669268,0.9495000214147552,56.97000128488532,71489.51427944718,2032.610809262388,0.0002484729124094,0.3880546129804407,0.1919841208383119,0.4747500107073776,1.0,0.0178225341351998,0.0005294717500681,0.0001148308314046,3.628235539e-05,1450000000000000.0,179.9682340589527,70.07310158040895,0.0683640015418623,0.0013951837049359,0.0011394000256977,1.0153497925822483,0.0301640062816923,0.0065419126126645,0.0020670058331869,8.260650186308371e+16,climb,3.5,GTF2035,0,20.0389570561718,0.701363496966013,0.6796270551109613,35.74475713972359,17.822534135199856,36.28235539,1450000000000000.0,24.5457569995859,856.820592885461,1497.42966360753,0.0248472912409,0.0236758521877881,0.472567097257237,35.7443287285332,19.9598769881232,3.513866830859468,11.275422638351138,11.629229055324439,10.96607688485924,11.942730668361158,963202477471905.9,26.590581495145077,943260556830506.1,23.614040146860255,17.331291276706132,1106937716456380.8
11,11,-3.8903873524766936,37.45161437988281,7993.38,232.528888688,2024-06-07 09:34:00,34610D,245.8096,2.8201377,16.709135,219.7886880621745,65935.90839581928,0.3273852502695648,0.9333866044722208,56.003196268333255,61013.847786738814,1480.4592106045789,0.000220540279663,0.3563351997673736,0.2528690241102914,0.4666933022361104,1.0,0.0176274120019001,0.0005418331480654,0.0001175117480147,3.628235539e-05,1450000000000000.0,176.91409701166475,68.8839314100499,0.0672038355219999,0.0013715068473877,0.0011200639253666,0.9871914140451878,0.0303443881358009,0.0065810334879047,0.0020319278699835,8.120463458908322e+16,climb,3.5,GTF2035,0,18.1460358958484,0.635111256354694,0.6992993477110715,30.506923893369407,17.627412001900158,36.28235539,1450000000000000.0,21.7385452721839,829.566751627802,1440.53395902457,0.0220540279663,0.0224324456844007,0.405225190855159,30.5066830933324,18.0642448244931,3.5158472580794187,9.762065319640191,9.127235985281654,9.073442047350223,9.911745300947196,999194037352496.0,22.11443414536355,1007324699080417.1,21.10228242731249,16.027379860285148,1033755784926183.1
12,12,-3.855126422384501,37.57547669491525,8427.720000000001,239.731110904,2024-06-07 09:35:00,34610D,242.02806,3.766777,17.581902,222.71466212849745,65879.90519955095,0.328483072738875,0.9198703673335468,55.19222204001281,58515.41268521718,1397.8482331241366,0.0002533216636936,0.3345108555598698,0.4031533700123065,0.4599351836667734,0.9939113111316163,0.0173743321715947,0.0005490902652056,0.0001190856578497,3.628235539e-05,1450000000000000.0,174.35222942440046,67.88643310921576,0.0662306664480153,0.0013516462540411,0.0011038444408002,0.958927999011593,0.0303055118372409,0.0065726020698262,0.0020025038148195,8.002872195801858e+16,climb,3.5,GTF2035,0,17.5627436911841,0.6146960291914435,0.7141232549986872,29.257706342608596,17.374332171594705,36.28235539,1450000000000000.0,20.9866169206472,824.785783375114,1433.32455959771,0.0253321663694,0.022313462541575,0.390190249210231,29.2585185188808,17.4867638083161,3.5152074788081453,9.503975121446885,8.736756884042434,8.729890474414187,9.532358240320752,986930832500734.5,21.012358789184407,1015141571265416.9,20.08119141380599,15.123120209322202,982761080493896.4
13,13,-3.8269441024116873,37.705590199616,8839.2,246.418888676,2024-06-07 09:36:00,34610D,238.48488,4.6779366,18.384375,224.9680443379561,65824.71297751094,0.3253758838514419,0.9179800923470044,55.07880554082027,58520.43545338829,1522.7144394201216,0.0003047989924433,0.3148461017336226,0.6660709442901798,0.4589900461735022,1.0,0.0173681347313276,0.0005563470438352,0.0001206594942692,3.628235539e-05,1450000000000000.0,173.99394670345123,67.74693081520893,0.0660945666489843,0.0013488687071221,0.0011015761108164,0.9566161154735596,0.0306429306406135,0.0066457808215118,0.0019983887970887,7.986426803418939e+16,climb,3.5,GTF2035,0,17.3407791391773,0.6069272698712055,0.7266873721875181,29.260217726694144,17.368134731327604,36.28235539,1450000000000000.0,20.8377238573831,828.85038252309,1446.42167657415,0.0304798992443,0.0226579189266072,0.391373796494011,29.2603933484162,17.2731572463356,3.513701989831428,9.619475131078602,9.00984545479294,8.892010089376779,9.661025066932337,974724828337878.4,21.447914693682552,985458638501516.8,20.469758625367305,14.261199279557177,934316987614082.0
14,14,-3.79852294921875,37.83700716697563,9288.78,250.019999784,2024-06-07 09:37:00,34610D,234.81413,5.644592,18.991163,225.9806730303513,65769.63417197012,0.3176180388754097,0.9082299732565592,54.493798395393554,58990.06362517436,1570.380429749421,0.0003190281114332,0.2944415627541902,0.9758357317495884,0.4541149866282796,1.0,0.0172151408899135,0.0005659735755278,0.0001227472782495,3.628235539e-05,1450000000000000.0,172.14590913104823,67.02737202633408,0.0653925580744722,0.0013345420015198,0.0010898759679078,0.9381184170032464,0.0308420499219347,0.006688965434515,0.0019771633599326,7.901600767332066e+16,climb,3.5,GTF2035,0,17.0958661889435,0.5983553166130224,0.7356417648185241,29.49503181258718,17.215140889913577,36.28235539,1450000000000000.0,20.7304758105898,837.20625651673,1470.35096694861,0.0319028111433,0.0232679416095332,0.396163817294207,29.4940574746882,17.0261651822219,3.5143281543973464,9.933940553242063,9.598390605602841,9.263085297798044,9.994299548747225,934897779213386.2,22.013819520956815,917910450541339.9,20.97821893387361,13.248633817368743,878117095690106.9
15,15,-3.7695377431016936,37.970489501953125,9753.6,250.534444228,2024-06-07 09:38:00,34610D,231.17645,7.1221914,19.23679,227.2232596223916,65715.14037357472,0.311785814861263,0.8958087256709727,53.74852354025836,57639.383282628834,1618.7937738059666,0.0002471423636,0.2744848000248498,1.0642653520583747,0.4479043628354863,1.0,0.0170665833944013,0.0005774448169177,0.0001252351393788,3.628235539e-05,1450000000000000.0,169.79158586367615,66.11068395451778,0.06449822824831,0.0013162903724144,0.0010749704708051,0.917303659325764,0.0310368063353064,0.0067312038369717,0.0019501230327754,7.793535913337462e+16,climb,3.5,GTF2035,0,16.5778451476758,0.580224580168653,0.7454837622224634,28.819691641314417,17.066583394401363,36.28235539,1450000000000000.0,20.1975145912046,840.451762452036,1482.47955372184,0.02471423636,0.0236051130401472,0.389775145658549,28.8198617596283,16.512318538599,3.513889214360338,9.97382347823182,9.776440382740605,9.32253866875679,10.013842415670677,901510280137022.8,21.793760721361792,876937543254060.9,20.78208673363781,12.259961272082476,822942904070557.1
16,16,-3.740903164478027,38.102142333984375,10233.66,247.962222008,2024-06-07 09:39:00,34610D,227.61829,8.715155,19.679028,226.97696059316564,65661.39185003446,0.3209720115680051,0.8349792553005153,50.09875531803092,50926.11328161144,1205.2102226965617,0.0001756395521026,0.2550380254566048,1.0652497481214946,0.4174896276502576,0.947160684593973,0.0158429233708615,0.0005913326797773,0.0001282471128002,3.628235539e-05,1450000000000000.0,158.26196804965966,61.62146904117803,0.0601185063816371,0.0012269082935027,0.0010019751063606,0.7937107414791068,0.0296250312357205,0.0064250207244244,0.0018177008450454,7.264319521114483e+16,climb,3.5,GTF2035,0,15.1828487371684,0.531399705800894,0.7504735670920953,25.46305664080572,15.842923370861556,36.28235539,1450000000000000.0,18.1314504274637,815.397643979682,1430.91478581426,0.0175639552103,0.0224882539834124,0.340011438972865,25.4633014769607,15.119512578596,3.5146616204623697,8.809312909650403,7.887835281466832,7.845759371422758,8.49121138459559,903076125351262.5,17.817580433004547,972873545723354.2,17.143494833434676,11.184279684592752,763479916041335.1
17,17,-3.7118010825299166,38.23480224609375,10591.8,246.418888676,2024-06-07 09:40:00,34610D,224.653,9.326156,20.034838,226.35797366470533,65611.29309471643,0.3234492309626614,0.7709487224299009,46.25692334579405,47513.30892199658,1023.09072596541,0.0001346104297933,0.2412695654698515,1.1033119079238751,0.3854743612149504,0.8802597191129061,0.0144492877189057,0.00059927064992,0.0001299686847463,3.628235539e-05,1450000000000000.0,146.1256208493634,56.89601571532668,0.0555083080149528,0.00113282261255,0.0009251384669158,0.6683795944147457,0.0277204165167358,0.0060119514876647,0.00167831013208,6.707253885140138e+16,climb,3.5,GTF2035,0,14.3849283774303,0.5034724932100605,0.7533501589716278,23.75665446099829,14.44928771890573,36.28235539,1450000000000000.0,17.0203325377959,802.680959369055,1406.23425710448,0.0134610429793,0.0219795895701297,0.314905601711228,23.7574900817768,14.3271829852176,3.514106672117818,8.248918121719086,7.084949961660256,7.165206621750421,7.805469340694558,882382657517709.0,15.703444813907295,966673241521526.0,15.693246156524028,10.404290295451675,720289814518578.8
18,18,-3.68316650390625,38.36472333487818,10896.6,246.418888676,2024-06-07 09:41:00,34610D,222.05438,9.738825,20.33667,225.1962254733112,65565.03617137064,0.3405372358752225,0.5042409453430692,30.25445672058415,32886.7582645182,0.0,0.0001012106376148,0.2300315857671193,1.0895680658755416,0.2521204726715346,0.577835150449128,0.0116039576479855,0.0006054495550775,0.0001238153497383,2.7216864407515125e-05,1586195945994017.5,95.57382878032531,37.21298176631851,0.0363053480647009,0.0007409254707081,0.0006050891344116,0.3510714344484702,0.0183175473605916,0.0037459661400017,0.0008234314462871,4.798949659844204e+16,climb,3.5,GTF2035,0,11.682560369812,0.40888961294342,0.7538564256580114,16.4433791322591,11.603957647985547,27.216864407515125,1586195945994017.5,13.0301179199818,738.493974808526,1266.22222427414,0.0101210637615,0.0189682830608942,0.220704754535696,16.4433768285794,11.6354629371126,3.514167121268731,6.28805781356201,4.2663999204377445,4.6251377312768325,5.506374277910078,539315344239730.0,5.703259002198173,668063210061476.9,9.142469045774908,9.732318583537111,683199171893752.0
19,19,-3.654148267663061,38.49623107910156,10896.6,246.93333312,2024-06-07 09:42:00,34610D,222.03012,9.948228,20.360191,224.33727118215248,65534.78171465005,0.340216470898597,0.510474268419029,30.62845610514174,33389.29244463373,0.0,0.0001014185513579,0.2300315857671193,1.0951140887579538,0.2552371342095145,0.5842366970453383,0.0116632169192741,0.0006052312275987,0.0001239795186935,2.787311765534631e-05,1576336686073876.2,96.75529283614276,37.67300100932434,0.03675414732617,0.0007500846393095,0.0006125691221028,0.357226327456736,0.0185372980879678,0.0037973012462417,0.0008537105606202,4.828075899633831e+16,climb,3.5,GTF2035,0,11.7470827100361,0.4111478948512635,0.7510220774168948,16.694646222316862,11.663216919274191,27.87311765534631,1576336686073876.2,13.1258291358107,739.897337215246,1270.17848217432,0.0101418551358,0.0190621954125118,0.223037764529705,16.6955182695965,11.7005287010808,3.5139257836552718,6.328705886584213,4.319377025665113,4.672596729611359,5.543120003919619,551760946934829.6,5.901653723064358,677596286408002.5,9.32181555941069,9.682033041787788,680780684949204.5
20,20,-3.625,38.6279296875,10896.6,247.447777564,2024-06-07 09:43:00,34610D,222.00072,10.198532,20.359915,224.00677073620017,65504.15325854491,0.3400755551827262,0.5177159614962992,31.06295768977795,33898.87482440313,-25.537145301313824,0.0001010588765328,0.2300315857671193,1.0952401584846083,0.2588579807481496,0.5920388167973729,0.0117351235389012,0.0006049667703927,0.0001241771346909,2.8583366761830223e-05,1565666216141704.0,98.12788334200852,38.20743795842688,0.0372755492277335,0.0007607254944435,0.0006212591537955,0.3645276459732076,0.0187920571924326,0.003857309080943,0.0008878839123541,4.863422342832449e+16,climb,3.5,GTF2035,0,11.8287654621069,0.4140067911737414,0.749965298802182,16.949437412201565,11.735123538901275,28.583366761830224,1565666216141704.0,13.241237162117,741.564941629076,1274.41856932626,0.0101058876533,0.0191590595981732,0.225718722877237,16.9502734605359,11.7813049080321,3.514099621439094,6.377053537973946,4.380306174385825,4.729304727076906,5.589329097327194,565440781261481.0,6.130317454137033,687671202420599.4,9.51921558404358,9.663359150199106,679882527303228.2
21,21,-3.59600830078125,38.75864837129237,10888.98,245.389999788,2024-06-07 09:44:00,34610D,222.03276,10.433799,20.349888,224.5166643498269,65473.09030085513,0.3403023942472064,0.521770407133476,31.30622442800856,34109.497812999565,-25.5349856959216,0.0001015652037738,0.2303072702383211,1.0976508845974955,0.260885203566738,0.5965841414927083,0.0117795261486118,0.0006045160281487,0.000124229899206,2.888131449173257e-05,1561189980600880.0,98.89636296807905,38.50665604645053,0.0375674693136102,0.0007666830472165,0.0006261244885601,0.3687724892640366,0.0189251144475519,0.0038891691052119,0.000904164913254,4.887496390744948e+16,climb,3.5,GTF2035,0,11.8883581311361,0.4160925345897635,0.7516181847193333,17.054748906499782,11.779526148611811,28.881314491732567,1561189980600880.0,13.3186857313966,742.563475038726,1276.2961184239,0.0101565203774,0.0191950075503041,0.227275462701334,17.0547465840009,11.8403424487183,3.51419341452244,6.406811223526384,4.414432544419704,4.76472390482339,5.621938946309393,572590908774205.1,6.258308695494167,692488642100933.9,9.62108687911084,9.709231480354607,682207495133860.0
22,22,-3.56695556640625,38.88908774165784,10881.36,244.875555344,2024-06-07 09:45:00,34610D,222.06433,10.703032,20.302988,225.1968706773758,65441.78407642712,0.3342628298984955,0.6389694974432454,38.33816984659472,40905.84036438146,357.32423700365604,0.0001019724845439,0.2305832221844504,1.0990379529861147,0.3194847487216227,0.7305966927443774,0.0128993312374635,0.0006040614424286,0.0001280455502266,3.628235539e-05,1450000000000000.0,121.11027854539272,47.15594891131151,0.0460058038159136,0.0009388939554268,0.0007667633969318,0.4945367518893615,0.0231586101776077,0.0049090320526894,0.0013909991033763,5.559034627756235e+16,climb,3.5,GTF2035,0,13.1197954456139,0.4591928405964864,0.7538417199098006,20.45292018219073,12.899331237463526,36.28235538999999,1450000000000000.0,15.1213080372952,771.897076527626,1341.4979410425,0.0101972484544,0.0205974323873912,0.269237337063969,20.4528046076747,13.0714028816904,3.512957597226958,7.242697562641659,5.5571408064040675,5.832595326307127,6.5548019774418895,767231241417771.8,10.637698690665689,837801382626952.6,12.727835177809686,9.765461963217984,685030564524380.2
23,23,-3.54052734375,39.01799088817532,10988.04,244.3611109,2024-06-07 09:46:00,34610D,221.16972,11.262311,20.413324,226.9880136962751,65403.44590658053,0.3197394815327503,0.7618820539619855,45.71292323771913,46287.16096094731,863.1079577900031,8.951240623774207e-05,0.2267441630463499,1.06111904743881,0.3809410269809927,0.874392109149863,0.014264147428536,0.0006063637684993,0.0001315070268837,3.628235539e-05,1450000000000000.0,144.40712450795473,56.22689558239453,0.0548555078852629,0.0011195001609237,0.0009142584647543,0.6520558764521752,0.0277186604035451,0.0060115706251584,0.0016585725268267,6.628373869469274e+16,climb,3.5,GTF2035,0,13.9621292091859,0.4886745223215065,0.7613726670039411,23.143580480473656,14.264147428536006,36.28235539,1450000000000000.0,16.5500640679855,802.441959606583,1410.53509224953,0.00895124062377,0.0221334646000779,0.307885744200796,23.1444011668065,13.9104179921164,3.5130110583194423,8.175221618177785,7.035969675686281,7.078155989665899,7.683324431021043,866188372538394.2,15.385393006758932,948569765384298.6,15.392785941447192,9.666205821254362,678598374144704.1
