,index,longitude,latitude,altitude,groundspeed,time,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,EI_nox_py,EI_nvpm_mass_py,EI_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,EI_nox_p3t3,EI_nox_p3t3_xue,EI_nox_boer,EI_nox_kaiser,EI_nox_kypriandis,EI_nvpm_number_p3t3,EI_nvpm_mass_p3t3,EI_nvpm_number_p3t3_meem,EI_nvpm_mass_p3t3_meem,EI_mass_meem,EI_number_meem
10,10,-3.935314676036001,37.33163607322563,7399.02,230.471110912,2024-06-07 09:33:00,34610D,250.61586,2.5261996,15.556497,215.68390190478672,65992.87839710417,0.3175444370669268,0.9495000214147552,56.97000128488532,71489.51427944718,2032.610809262388,0.0002484729124094,0.3880546129804407,0.1919841208383119,0.4747500107073776,1.0,0.0178225341351998,0.0005294717500681,0.0001148308314046,3.628235539e-05,1450000000000000.0,179.9682340589527,70.07310158040895,0.0683640015418623,0.0013951837049359,0.0011394000256977,1.0153497925822483,0.0301640062816923,0.0065419126126645,0.0020670058331869,8.260650186308371e+16,climb,2.5,GTF2035,0,43031,1.237,3.16,3.16,20.033979155024,0.4958715777278003,0.6796270551109613,35.74475713972359,17.822534135199856,36.28235539,1450000000000000.0,24.4450322674361,856.36300070265,1525.74564671656,0.0248472912409,0.0217726950596436,0.435202572620998,35.7443585695343,19.9884567082216,19.98349135192528,2.5062534128995875,15.377713450988484,12.31350937820179,14.465330878830764,13.306097276982195,14.105359394457757,781232283021934.1,21.48715165600191,764218807608421.8,19.131822562886697,17.331291276706132,1106937716456380.8
11,11,-3.8903873524766936,37.45161437988281,7993.38,232.528888688,2024-06-07 09:34:00,34610D,245.8096,2.8201377,16.709135,219.7886880621745,65935.90839581928,0.3273852502695648,0.9333866044722208,56.003196268333255,61013.847786738814,1480.4592106045789,0.000220540279663,0.3563351997673736,0.2528690241102914,0.4666933022361104,1.0,0.0176274120019001,0.0005418331480654,0.0001175117480147,3.628235539e-05,1450000000000000.0,176.91409701166475,68.8839314100499,0.0672038355219999,0.0013715068473877,0.0011200639253666,0.9871914140451878,0.0303443881358009,0.0065810334879047,0.0020319278699835,8.120463458908322e+16,climb,2.5,GTF2035,0,43031,1.237,3.16,3.16,18.14203484640972,0.4495498217215596,0.6992993477110715,30.506923893369407,17.627412001900158,36.28235539,1450000000000000.0,21.6529120237508,828.914033114338,1467.24179004889,0.0220540279663,0.0205161948988632,0.371261881144892,30.5070262643994,18.0960398833735,18.092049857638223,2.5068461065806846,13.318248617011893,10.656962252868826,11.345275861094178,11.00228336796911,11.700231704163976,800371817589617.4,17.620531393434273,808978868672449.8,16.816669946816464,16.027379860285148,1033755784926183.1
12,12,-3.855126422384501,37.57547669491525,8427.720000000001,239.731110904,2024-06-07 09:35:00,34610D,242.02806,3.766777,17.581902,222.71466212849745,65879.90519955095,0.328483072738875,0.9198703673335468,55.19222204001281,58515.41268521718,1397.8482331241366,0.0002533216636936,0.3345108555598698,0.4031533700123065,0.4599351836667734,0.9939113111316163,0.0173743321715947,0.0005490902652056,0.0001190856578497,3.628235539e-05,1450000000000000.0,174.35222942440046,67.88643310921576,0.0662306664480153,0.0013516462540411,0.0011038444408002,0.958927999011593,0.0303055118372409,0.0065726020698262,0.0020025038148195,8.002872195801858e+16,climb,2.5,GTF2035,0,43031,1.237,3.16,3.16,17.55829579448182,0.4345094981597621,0.7141232549986872,29.257706342608596,17.374332171594705,36.28235539,1450000000000000.0,20.9035464091969,824.209554061388,1460.12071472583,0.0253321663694,0.0204010993052129,0.357357810604551,29.258641994371,17.5165958097777,17.51215960037287,2.506519570294748,12.96027843902013,10.378880437533748,10.865773984622685,10.589129471231054,11.255951554503229,789165460606451.5,16.72348405813306,813818795972615.9,15.986851220961851,15.123120209322202,982761080493896.4
13,13,-3.8269441024116873,37.705590199616,8839.2,246.418888676,2024-06-07 09:36:00,34610D,238.48488,4.6779366,18.384375,224.9680443379561,65824.71297751094,0.3253758838514419,0.9179800923470044,55.07880554082027,58520.43545338829,1522.7144394201216,0.0003047989924433,0.3148461017336226,0.6660709442901798,0.4589900461735022,1.0,0.0173681347313276,0.0005563470438352,0.0001206594942692,3.628235539e-05,1450000000000000.0,173.99394670345123,67.74693081520893,0.0660945666489843,0.0013488687071221,0.0011015761108164,0.9566161154735596,0.0306429306406135,0.0066457808215118,0.0019983887970887,7.986426803418939e+16,climb,2.5,GTF2035,0,43031,1.237,3.16,3.16,17.33549529767706,0.4281035409416877,0.7266873721875181,29.260217726694144,17.368134731327604,36.28235539,1450000000000000.0,20.7530005549841,828.423507259434,1473.97450292947,0.0304798992443,0.0207573348681673,0.35906980022013,29.2603909193485,17.2984538959665,17.293182951226825,2.5060423341592792,13.108940464171502,10.5112102327304,11.21429566648594,10.791415081574026,11.41273772142892,782088085961164.2,17.149652310040274,792066128721113.0,16.36926835783625,14.261199279557177,934316987614082.0
14,14,-3.79852294921875,37.83700716697563,9288.78,250.019999784,2024-06-07 09:37:00,34610D,234.81413,5.644592,18.991163,225.9806730303513,65769.63417197012,0.3176180388754097,0.9082299732565592,54.493798395393554,58990.06362517436,1570.380429749421,0.0003190281114332,0.2944415627541902,0.9758357317495884,0.4541149866282796,1.0,0.0172151408899135,0.0005659735755278,0.0001227472782495,3.628235539e-05,1450000000000000.0,172.14590913104823,67.02737202633408,0.0653925580744722,0.0013345420015198,0.0010898759679078,0.9381184170032464,0.0308420499219347,0.006688965434515,0.0019771633599326,7.901600767332066e+16,climb,2.5,GTF2035,0,43031,1.237,3.16,3.16,17.090413866484067,0.4218080242026647,0.7356417648185241,29.49503181258718,17.215140889913577,36.28235539,1450000000000000.0,20.6557758835322,837.517708716156,1499.31887576883,0.0319028111433,0.02137908482348,0.364566434741404,29.4942015368527,17.0524808592841,17.047042373550145,2.5062793918992505,13.571316649423588,10.885596495206304,12.000035874177833,11.28758929719868,11.859619278264258,750277388824366.5,17.71128302753444,735951805838390.4,16.878487303992102,13.248633817368743,878117095690106.9
15,15,-3.7695377431016936,37.970489501953125,9753.6,250.534444228,2024-06-07 09:38:00,34610D,231.17645,7.1221914,19.23679,227.2232596223916,65715.14037357472,0.311785814861263,0.8958087256709727,53.74852354025836,57639.383282628834,1618.7937738059666,0.0002471423636,0.2744848000248498,1.0642653520583747,0.4479043628354863,1.0,0.0170665833944013,0.0005774448169177,0.0001252351393788,3.628235539e-05,1450000000000000.0,169.79158586367615,66.11068395451778,0.06449822824831,0.0013162903724144,0.0010749704708051,0.917303659325764,0.0310368063353064,0.0067312038369717,0.0019501230327754,7.793535913337462e+16,climb,2.5,GTF2035,0,43031,1.237,3.16,3.16,16.573749072156396,0.4102476512845035,0.7454837622224634,28.819691641314417,17.066583394401363,36.28235539,1450000000000000.0,20.1263587062392,840.950015634589,1511.78900617259,0.02471423636,0.021720164466657,0.359178394162147,28.8200324130047,16.5366332613884,16.532547368555406,2.50616880073516,13.653145089116055,10.932269927355044,12.23255113724632,11.370607850869076,11.897618181050039,724520943695065.9,17.586006024263497,703842730512241.9,16.77234662670746,12.259961272082476,822942904070557.1
16,16,-3.740903164478027,38.102142333984375,10233.66,247.962222008,2024-06-07 09:39:00,34610D,227.61829,8.715155,19.679028,226.97696059316564,65661.39185003446,0.3209720115680051,0.8349792553005153,50.09875531803092,50926.11328161144,1205.2102226965617,0.0001756395521026,0.2550380254566048,1.0652497481214946,0.4174896276502576,0.947160684593973,0.0158429233708615,0.0005913326797773,0.0001282471128002,3.628235539e-05,1450000000000000.0,158.26196804965966,61.62146904117803,0.0601185063816371,0.0012269082935027,0.0010019751063606,0.7937107414791068,0.0296250312357205,0.0064250207244244,0.0018177008450454,7.264319521114483e+16,climb,2.5,GTF2035,0,43031,1.237,3.16,3.16,15.180182496713842,0.3768383219632875,0.7504735670920953,25.46305664080572,15.842923370861556,36.28235539,1450000000000000.0,18.0675204437796,815.588321911845,1458.61525662741,0.0175639552103,0.0205936713743653,0.311858475033382,25.4629980815552,15.1434132051645,15.140753889932775,2.506464605090387,12.062628437644234,9.641932004771192,9.850791205451019,9.555129336298771,10.071516951661502,720068874104050.8,14.2288547683159,774922877466392.4,13.688109835770996,11.184279684592752,763479916041335.1
17,17,-3.7118010825299166,38.23480224609375,10591.8,246.418888676,2024-06-07 09:40:00,34610D,224.653,9.326156,20.034838,226.35797366470533,65611.29309471643,0.3234492309626614,0.7709487224299009,46.25692334579405,47513.30892199658,1023.09072596541,0.0001346104297933,0.2412695654698515,1.1033119079238751,0.3854743612149504,0.8802597191129061,0.0144492877189057,0.00059927064992,0.0001299686847463,3.628235539e-05,1450000000000000.0,146.1256208493634,56.89601571532668,0.0555083080149528,0.00113282261255,0.0009251384669158,0.6683795944147457,0.0277204165167358,0.0060119514876647,0.00167831013208,6.707253885140138e+16,climb,2.5,GTF2035,0,43031,1.237,3.16,3.16,14.382992276658229,0.3576387061443799,0.7533501589716278,23.75665446099829,14.44928771890573,36.28235539,1450000000000000.0,16.9560559922367,802.545312598685,1433.2574722553,0.0134610429793,0.0200900720827242,0.288261103936079,23.7575771793518,14.3484355232334,14.346504334118954,2.50632409738793,11.29017560778195,9.015607904177056,8.83282142385174,8.710046127926116,9.238988363365033,701947187658853.4,12.478565934499036,768832034477584.6,12.478407086577366,10.404290295451675,720289814518578.8
18,18,-3.68316650390625,38.36472333487818,10896.6,246.418888676,2024-06-07 09:41:00,34610D,222.05438,9.738825,20.33667,225.1962254733112,65565.03617137064,0.3405372358752225,0.5042409453430692,30.25445672058415,32886.7582645182,0.0,0.0001012106376148,0.2300315857671193,1.0895680658755416,0.2521204726715346,0.577835150449128,0.0116039576479855,0.0006054495550775,0.0001238153497383,2.7216864407515125e-05,1586195945994017.5,95.57382878032531,37.21298176631851,0.0363053480647009,0.0007409254707081,0.0006050891344116,0.3510714344484702,0.0183175473605916,0.0037459661400017,0.0008234314462871,4.798949659844204e+16,climb,2.5,GTF2035,0,43031,1.237,3.16,3.16,11.681378090087282,0.2908521725274643,0.7538564256580114,16.4433791322591,11.603957647985547,27.216864407515125,1586195945994017.5,12.9778156216882,737.604212540655,1289.29332874808,0.0101210637615,0.0170576560051446,0.19880920405581,16.4436473432181,11.6551303412291,11.653950837434111,2.5058598615707743,8.593327959969278,6.85667866150697,5.30429303956573,5.600556201762742,6.496743963384886,410986776563944.75,4.314937876902531,512060064944954.1,6.984472789804443,9.732318583537111,683199171893752.0
19,19,-3.654148267663061,38.49623107910156,10896.6,246.93333312,2024-06-07 09:42:00,34610D,222.03012,9.948228,20.360191,224.33727118215248,65534.78171465005,0.340216470898597,0.510474268419029,30.62845610514174,33389.29244463373,0.0,0.0001014185513579,0.2300315857671193,1.0951140887579538,0.2552371342095145,0.5842366970453383,0.0116632169192741,0.0006052312275987,0.0001239795186935,2.787311765534631e-05,1576336686073876.2,96.75529283614276,37.67300100932434,0.03675414732617,0.0007500846393095,0.0006125691221028,0.357226327456736,0.0185372980879678,0.0037973012462417,0.0008537105606202,4.828075899633831e+16,climb,2.5,GTF2035,0,43031,1.237,3.16,3.16,11.745891458739948,0.2924560351723454,0.7510220774168948,16.694646222316862,11.663216919274191,27.87311765534631,1576336686073876.2,13.0729290492397,739.008142194955,1293.33263329492,0.0101418551358,0.0171519624394089,0.201021446193239,16.6954998110226,11.7200260263727,11.71883751884794,2.5057480507330503,8.648124361219072,6.900467524390102,5.36966105179672,5.657857432586691,6.53995856866684,421388064265217.3,4.474797370911623,520262587025807.3,7.1332396419607855,9.682033041787788,680780684949204.5
20,20,-3.625,38.6279296875,10896.6,247.447777564,2024-06-07 09:43:00,34610D,222.00072,10.198532,20.359915,224.00677073620017,65504.15325854491,0.3400755551827262,0.5177159614962992,31.06295768977795,33898.87482440313,-25.537145301313824,0.0001010588765328,0.2300315857671193,1.0952401584846083,0.2588579807481496,0.5920388167973729,0.0117351235389012,0.0006049667703927,0.0001241771346909,2.8583366761830223e-05,1565666216141704.0,98.12788334200852,38.20743795842688,0.0372755492277335,0.0007607254944435,0.0006212591537955,0.3645276459732076,0.0187920571924326,0.003857309080943,0.0008878839123541,4.863422342832449e+16,climb,2.5,GTF2035,0,43031,1.237,3.16,3.16,11.82757018115228,0.2944939735741867,0.749965298802182,16.949437412201565,11.735123538901275,28.583366761830224,1565666216141704.0,13.1880688698639,740.683234248466,1297.69118647512,0.0101058876533,0.0172496932266644,0.203562239105967,16.9499157509038,11.8009193804852,11.799726913339942,2.5058752875472092,8.714671496259239,6.95346965437087,5.445485047586725,5.726832684202677,6.594652928418781,432570020471317.2,4.6563648581605195,528764318237024.0,7.295711630060575,9.663359150199106,679882527303228.2
21,21,-3.59600830078125,38.75864837129237,10888.98,245.389999788,2024-06-07 09:44:00,34610D,222.03276,10.433799,20.349888,224.5166643498269,65473.09030085513,0.3403023942472064,0.521770407133476,31.30622442800856,34109.497812999565,-25.5349856959216,0.0001015652037738,0.2303072702383211,1.0976508845974955,0.260885203566738,0.5965841414927083,0.0117795261486118,0.0006045160281487,0.000124229899206,2.888131449173257e-05,1561189980600880.0,98.89636296807905,38.50665604645053,0.0375674693136102,0.0007666830472165,0.0006261244885601,0.3687724892640366,0.0189251144475519,0.0038891691052119,0.000904164913254,4.887496390744948e+16,climb,2.5,GTF2035,0,43031,1.237,3.16,3.16,11.887150810241767,0.295971449361711,0.7516181847193333,17.054748906499782,11.779526148611811,28.881314491732567,1561189980600880.0,13.2655137721045,741.687080998331,1299.5914352931,0.0101565203774,0.0172848838401267,0.205005830253922,17.0548784497861,11.860411221162,11.859206738413018,2.5058668650080484,8.756179154459767,6.986676599261112,5.48795425444502,5.770050258455476,6.633496365270515,438222786717177.2,4.755771183160236,532585233424408.5,7.375739735260111,9.709231480354607,682207495133860.0
22,22,-3.56695556640625,38.88908774165784,10881.36,244.875555344,2024-06-07 09:45:00,34610D,222.06433,10.703032,20.302988,225.1968706773758,65441.78407642712,0.3342628298984955,0.6389694974432454,38.33816984659472,40905.84036438146,357.32423700365604,0.0001019724845439,0.2305832221844504,1.0990379529861147,0.3194847487216227,0.7305966927443774,0.0128993312374635,0.0006040614424286,0.0001280455502266,3.628235539e-05,1450000000000000.0,121.11027854539272,47.15594891131151,0.0460058038159136,0.0009388939554268,0.0007667633969318,0.4945367518893615,0.0231586101776077,0.0049090320526894,0.0013909991033763,5.559034627756235e+16,climb,2.5,GTF2035,0,43031,1.237,3.16,3.16,13.11845772388641,0.3266237213696708,0.7538417199098006,20.45292018219073,12.899331237463526,36.28235538999999,1450000000000000.0,15.0613671279301,771.263093577893,1366.76161562975,0.0101972484544,0.0187063773195479,0.244866763147851,20.4528879066216,13.0900151838576,13.088680498587758,2.5056643920286628,9.903000956284878,7.901885195903374,6.913141473986627,7.07070311878215,7.737792384041268,601414876006549.8,8.295885939207382,657417739146063.4,9.971306024173492,9.765461963217984,685030564524380.2
