,index,longitude,latitude,altitude,groundspeed,time,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,EI_nox_py,EI_nvpm_mass_py,EI_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,WAR_gsp,EI_nox_p3t3,EI_nox_boer,EI_nox_kaiser,EI_nox_kypriandis,EI_nvpm_number_p3t3,EI_nvpm_mass_p3t3,EI_nvpm_number_p3t3_meem,EI_nvpm_mass_p3t3_meem,EI_mass_meem,EI_number_meem
10,10,-3.935314676036001,37.33163607322563,7399.02,230.471110912,2024-06-07 09:33:00,34610D,250.61586,2.5261996,15.556497,215.68390190478672,65992.87839710417,0.3175444370669268,0.9495000214147552,56.97000128488532,71489.51427944718,2032.610809262388,0.0002484729124094,0.3880546129804407,0.1919841208383119,0.4747500107073776,1.0,0.0178225341351998,0.0005294717500681,0.0001148308314046,3.628235539e-05,1450000000000000.0,179.9682340589527,70.07310158040895,0.0683640015418623,0.0013951837049359,0.0011394000256977,1.0153497925822483,0.0301640062816923,0.0065419126126645,0.0020670058331869,8.260650186308371e+16,climb,5,GTF2035_wi_gass,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,20.034460993768825,0.9967450288167652,0.6796270551109613,35.74475713972359,17.822534135199856,36.28235539,1450000000000000.0,24.6653960537059,857.702560785785,1469.50458245929,0.0248472912409,0.0213365489260716,0.425411830983143,35.7444601874543,19.933221412611907,5.025268488519753,8.406264777774174,8.507658967645618,8.189876304423787,9.22405262032254,694543469861828.9,18.86246550834308,705621628757552.4,16.96494554246881,15.40457452510276,1013944017050358.4
11,11,-3.8903873524766936,37.45161437988281,7993.38,232.528888688,2024-06-07 09:34:00,34610D,245.8096,2.8201377,16.709135,219.7886880621745,65935.90839581928,0.3273852502695648,0.9333866044722208,56.003196268333255,61013.847786738814,1480.4592106045789,0.000220540279663,0.3563351997673736,0.2528690241102914,0.4666933022361104,1.0,0.0176274120019001,0.0005418331480654,0.0001175117480147,3.628235539e-05,1450000000000000.0,176.91409701166475,68.8839314100499,0.0672038355219999,0.0013715068473877,0.0011200639253666,0.9871914140451878,0.0303443881358009,0.0065810334879047,0.0020319278699835,8.120463458908322e+16,climb,5,GTF2035_wi_gass,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,18.14249849151909,0.9031237728848492,0.6992993477110715,30.506923893369407,17.627412001900158,36.28235539,1450000000000000.0,21.8477397443059,830.694277378536,1413.68223778722,0.0220540279663,0.0200994455702451,0.362708135429274,30.5066313583437,18.04169970986629,5.027811730445777,7.2836338991766905,6.679960334421091,6.784621564270134,7.666324375407724,705382610364766.9,15.358417184023873,721184136910779.9,14.781127084247082,14.242609870579816,945085049788415.0
12,12,-3.855126422384501,37.57547669491525,8427.720000000001,239.731110904,2024-06-07 09:35:00,34610D,242.02806,3.766777,17.581902,222.71466212849745,65879.90519955095,0.328483072738875,0.9198703673335468,55.19222204001281,58515.41268521718,1397.8482331241366,0.0002533216636936,0.3345108555598698,0.4031533700123065,0.4599351836667734,0.9939113111316163,0.0173743321715947,0.0005490902652056,0.0001190856578497,3.628235539e-05,1450000000000000.0,174.35222942440046,67.88643310921576,0.0662306664480153,0.0013516462540411,0.0011038444408002,0.958927999011593,0.0303055118372409,0.0065726020698262,0.0020025038148195,8.002872195801858e+16,climb,5,GTF2035_wi_gass,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,17.558742405966257,0.8734891104596653,0.7141232549986872,29.257706342608596,17.374332171594705,36.28235539,1450000000000000.0,21.0910346764905,825.890354853631,1406.68318365755,0.0253321663694,0.0199828882614181,0.349065722637082,29.2584302363304,17.463807761753767,5.027042688931519,7.088835883664166,6.393848550888342,6.52700178972281,7.3706748994879,696141220203927.0,14.572958281807596,721323033825635.8,13.97060401577043,13.4368624462322,897152696480787.5
13,13,-3.8269441024116873,37.705590199616,8839.2,246.418888676,2024-06-07 09:36:00,34610D,238.48488,4.6779366,18.384375,224.9680443379561,65824.71297751094,0.3253758838514419,0.9179800923470044,55.07880554082027,58520.43545338829,1522.7144394201216,0.0003047989924433,0.3148461017336226,0.6660709442901798,0.4589900461735022,1.0,0.0173681347313276,0.0005563470438352,0.0001206594942692,3.628235539e-05,1450000000000000.0,173.99394670345123,67.74693081520893,0.0660945666489843,0.0013488687071221,0.0011015761108164,0.9566161154735596,0.0306429306406135,0.0066457808215118,0.0019983887970887,7.986426803418939e+16,climb,5,GTF2035_wi_gass,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,17.335899897251117,0.8615110300407746,0.7266873721875181,29.260217726694144,17.368134731327604,36.28235539,1450000000000000.0,20.941317732825,829.821501295585,1419.533608865,0.0304798992443,0.0203249807914476,0.35072774677927,29.2599084144564,17.250736002490832,5.02453365971218,7.1732899066022355,6.592757201733274,6.644941096994534,7.464632454187788,691453388012133.1,14.948000415812125,708510838883240.1,14.377268621080681,12.668792702200777,851584426742507.2
14,14,-3.79852294921875,37.83700716697563,9288.78,250.019999784,2024-06-07 09:37:00,34610D,234.81413,5.644592,18.991163,225.9806730303513,65769.63417197012,0.3176180388754097,0.9082299732565592,54.493798395393554,58990.06362517436,1570.380429749421,0.0003190281114332,0.2944415627541902,0.9758357317495884,0.4541149866282796,1.0,0.0172151408899135,0.0005659735755278,0.0001227472782495,3.628235539e-05,1450000000000000.0,172.14590913104823,67.02737202633408,0.0653925580744722,0.0013345420015198,0.0010898759679078,0.9381184170032464,0.0308420499219347,0.006688965434515,0.0019771633599326,7.901600767332066e+16,climb,5,GTF2035_wi_gass,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,17.0907912898601,0.8490871216249011,0.7356417648185241,29.49503181258718,17.215140889913577,36.28235539,1450000000000000.0,20.8243128607379,837.630072787882,1442.45536250543,0.0319028111433,0.0209242945189885,0.355853463026732,29.4949580897048,17.001288700676696,5.026154344505642,7.391599664794848,7.001437342053652,6.900168865678159,7.694341610888912,671329778161087.4,15.470517445549262,676521853248531.0,14.973853440615999,11.76626962042394,798574716680294.9
15,15,-3.7695377431016936,37.970489501953125,9753.6,250.534444228,2024-06-07 09:38:00,34610D,231.17645,7.1221914,19.23679,227.2232596223916,65715.14037357472,0.311785814861263,0.8958087256709727,53.74852354025836,57639.383282628834,1618.7937738059666,0.0002471423636,0.2744848000248498,1.0642653520583747,0.4479043628354863,1.0,0.0170665833944013,0.0005774448169177,0.0001252351393788,3.628235539e-05,1450000000000000.0,169.79158586367615,66.11068395451778,0.06449822824831,0.0013162903724144,0.0010749704708051,0.917303659325764,0.0310368063353064,0.0067312038369717,0.0019501230327754,7.793535913337462e+16,climb,5,GTF2035_wi_gass,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,16.574101764106675,0.8246089255208052,0.7454837622224634,28.819691641314417,17.066583394401363,36.28235539,1450000000000000.0,20.2888497706706,840.902150421128,1454.09106632137,0.02471423636,0.021252592535017,0.350534016829089,28.8195132857149,16.489630893328833,5.025486726994798,7.4223286906963075,7.131843520415982,6.945707447053962,7.711770386834695,649346592504489.6,15.369977491222716,651176311122576.4,14.928855088647099,10.885132363098748,746594962971775.6
16,16,-3.740903164478027,38.102142333984375,10233.66,247.962222008,2024-06-07 09:39:00,34610D,227.61829,8.715155,19.679028,226.97696059316564,65661.39185003446,0.3209720115680051,0.8349792553005153,50.09875531803092,50926.11328161144,1205.2102226965617,0.0001756395521026,0.2550380254566048,1.0652497481214946,0.4174896276502576,0.947160684593973,0.0158429233708615,0.0005913326797773,0.0001282471128002,3.628235539e-05,1450000000000000.0,158.26196804965966,61.62146904117803,0.0601185063816371,0.0012269082935027,0.0010019751063606,0.7937107414791068,0.0296250312357205,0.0064250207244244,0.0018177008450454,7.264319521114483e+16,climb,5,GTF2035_wi_gass,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,15.1805114177371,0.7563592726607553,0.7504735670920953,25.46305664080572,15.842923370861556,36.28235539,1450000000000000.0,18.2156502865536,815.897429106605,1403.41298695249,0.0175639552103,0.0201469259761212,0.304265625124385,25.4630088416059,15.099682889168754,5.026670955750675,6.555659885383965,5.752109946330366,5.846739740774625,6.5415294190052755,640680701973082.0,12.358930844019417,688361423163976.5,11.774017689517336,9.926280901727937,690457470387046.2
17,17,-3.7118010825299166,38.23480224609375,10591.8,246.418888676,2024-06-07 09:40:00,34610D,224.653,9.326156,20.034838,226.35797366470533,65611.29309471643,0.3234492309626614,0.7709487224299009,46.25692334579405,47513.30892199658,1023.09072596541,0.0001346104297933,0.2412695654698515,1.1033119079238751,0.3854743612149504,0.8802597191129061,0.0144492877189057,0.00059927064992,0.0001299686847463,3.628235539e-05,1450000000000000.0,146.1256208493634,56.89601571532668,0.0555083080149528,0.00113282261255,0.0009251384669158,0.6683795944147457,0.0277204165167358,0.0060119514876647,0.00167831013208,6.707253885140138e+16,climb,5,GTF2035_wi_gass,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,14.383257214915474,0.7172267243102454,0.7533501589716278,23.75665446099829,14.44928771890573,36.28235539,1450000000000000.0,17.0933181901671,803.142584549171,1379.56547375458,0.0134610429793,0.019660890502351,0.281279115334521,23.7569663956614,14.304604224023683,5.027418179281698,6.135593724052252,5.165147391183835,5.336409463639577,6.0075138724208506,622401710737852.9,10.816433903647606,677042900020021.9,10.603562492978702,9.231028101576907,649697995013855.2
18,18,-3.68316650390625,38.36472333487818,10896.6,246.418888676,2024-06-07 09:41:00,34610D,222.05438,9.738825,20.33667,225.1962254733112,65565.03617137064,0.3405372358752225,0.5042409453430692,30.25445672058415,32886.7582645182,0.0,0.0001012106376148,0.2300315857671193,1.0895680658755416,0.2521204726715346,0.577835150449128,0.0116039576479855,0.0006054495550775,0.0001238153497383,2.7216864407515125e-05,1586195945994017.5,95.57382878032531,37.21298176631851,0.0363053480647009,0.0007409254707081,0.0006050891344116,0.3510714344484702,0.0183175473605916,0.0037459661400017,0.0008234314462871,4.798949659844204e+16,climb,5,GTF2035_wi_gass,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,11.68172853154868,0.5829041113843126,0.7538564256580114,16.4433791322591,11.603957647985547,27.216864407515125,1586195945994017.5,13.0988279016293,739.635710999627,1242.11777237211,0.0101210637615,0.0166558396065946,0.193662624809896,16.4432745478077,11.62613417573308,5.023860820876901,4.690685930610931,3.1144671505833057,3.4605673898205866,4.258813001594453,351180739504775.0,3.629646998312841,431723299694665.8,5.882173414007494,8.632022911480059,614670069884918.8
19,19,-3.654148267663061,38.49623107910156,10896.6,246.93333312,2024-06-07 09:42:00,34610D,222.03012,9.948228,20.360191,224.33727118215248,65534.78171465005,0.340216470898597,0.510474268419029,30.62845610514174,33389.29244463373,0.0,0.0001014185513579,0.2300315857671193,1.0951140887579538,0.2552371342095145,0.5842366970453383,0.0116632169192741,0.0006052312275987,0.0001239795186935,2.787311765534631e-05,1576336686073876.2,96.75529283614276,37.67300100932434,0.03675414732617,0.0007500846393095,0.0006125691221028,0.357226327456736,0.0185372980879678,0.0037973012462417,0.0008537105606202,4.828075899633831e+16,climb,5,GTF2035_wi_gass,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,11.746242089522982,0.5861208176195297,0.7510220774168948,16.694646222316862,11.663216919274191,27.87311765534631,1576336686073876.2,13.1951889974669,741.041709106798,1245.98946919148,0.0101418551358,0.0167485161886582,0.195832537685512,16.6955475948839,11.69134485954682,5.02343010093516,4.7214116743853145,3.153542883364385,3.496269721230153,4.287430921657749,360310717384860.94,3.767101060808757,438882867419165.75,6.006367413811868,8.587091254172703,612311399453803.5
20,20,-3.625,38.6279296875,10896.6,247.447777564,2024-06-07 09:43:00,34610D,222.00072,10.198532,20.359915,224.00677073620017,65504.15325854491,0.3400755551827262,0.5177159614962992,31.06295768977795,33898.87482440313,-25.537145301313824,0.0001010588765328,0.2300315857671193,1.0952401584846083,0.2588579807481496,0.5920388167973729,0.0117351235389012,0.0006049667703927,0.0001241771346909,2.8583366761830223e-05,1565666216141704.0,98.12788334200852,38.20743795842688,0.0372755492277335,0.0007607254944435,0.0006212591537955,0.3645276459732076,0.0187920571924326,0.003857309080943,0.0008878839123541,4.863422342832449e+16,climb,5,GTF2035_wi_gass,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,11.827927721377064,0.5902010689816195,0.749965298802182,16.949437412201565,11.735123538901275,28.583366761830224,1565666216141704.0,13.3113414145839,742.712219957807,1250.13484593074,0.0101058876533,0.0168438009144199,0.198309245046573,16.950306801912,11.772236395433499,5.023605864688749,4.757037911615311,3.1982939806401873,3.5387675704159673,4.323279486390184,370587432918816.0,3.92787038409323,446714873173287.3,6.1453498758797025,8.570405575990579,611435464468661.9
21,21,-3.59600830078125,38.75864837129237,10888.98,245.389999788,2024-06-07 09:44:00,34610D,222.03276,10.433799,20.349888,224.5166643498269,65473.09030085513,0.3403023942472064,0.521770407133476,31.30622442800856,34109.497812999565,-25.5349856959216,0.0001015652037738,0.2303072702383211,1.0976508845974955,0.260885203566738,0.5965841414927083,0.0117795261486118,0.0006045160281487,0.000124229899206,2.888131449173257e-05,1561189980600880.0,98.89636296807905,38.50665604645053,0.0375674693136102,0.0007666830472165,0.0006261244885601,0.3687724892640366,0.0189251144475519,0.0038891691052119,0.000904164913254,4.887496390744948e+16,climb,5,GTF2035_wi_gass,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,11.887510241416768,0.5931681546708047,0.7516181847193333,17.054748906499782,11.779526148611811,28.881314491732567,1561189980600880.0,13.3886600265974,743.702718284257,1251.97086303958,0.0101565203774,0.0168794338053649,0.199716236696218,17.054757977332,11.830725890369154,5.023949927201855,4.778863074875486,3.2229945955640513,3.5648896557136283,4.348124967515041,375880577801727.5,4.016393040034923,450396477349125.7,6.214668776585767,8.611358516046055,613674431327107.1
22,22,-3.56695556640625,38.88908774165784,10881.36,244.875555344,2024-06-07 09:45:00,34610D,222.06433,10.703032,20.302988,225.1968706773758,65441.78407642712,0.3342628298984955,0.6389694974432454,38.33816984659472,40905.84036438146,357.32423700365604,0.0001019724845439,0.2305832221844504,1.0990379529861147,0.3194847487216227,0.7305966927443774,0.0128993312374635,0.0006040614424286,0.0001280455502266,3.628235539e-05,1450000000000000.0,121.11027854539272,47.15594891131151,0.0460058038159136,0.0009388939554268,0.0007667633969318,0.4945367518893615,0.0231586101776077,0.0049090320526894,0.0013909991033763,5.559034627756235e+16,climb,5,GTF2035_wi_gass,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,13.11873636602408,0.6545990681598836,0.7538417199098006,20.45292018219073,12.899331237463526,36.28235538999999,1450000000000000.0,15.1974993172533,772.999934251819,1316.22247432985,0.0101972484544,0.0182812416651396,0.238709780862292,20.4528406240305,13.056303608192213,5.023860286660346,5.401457741843399,4.061835789495053,4.3616762985481845,5.066517141315283,525200345827919.0,7.1321857701425095,566505753407919.6,8.414308927093476,8.661566802053438,616399198083930.1
